date,open,high,low,close,volume,Dividends,Stock Splits
2/28/1986,1575.0999755859375,1575.0999755859375,1575.0999755859375,1575.0999755859375,0,0.0,0.0
3/3/1986,1573.5,1573.5,1573.5,1573.5,0,0.0,0.0
3/4/1986,1575.300048828125,1575.300048828125,1575.300048828125,1575.300048828125,0,0.0,0.0
3/5/1986,1588.9000244140625,1588.9000244140625,1588.9000244140625,1588.9000244140625,0,0.0,0.0
3/6/1986,1593.0,1593.0,1593.0,1593.0,0,0.0,0.0
3/7/1986,1594.4000244140625,1594.4000244140625,1594.4000244140625,1594.4000244140625,0,0.0,0.0
3/10/1986,1606.699951171875,1606.699951171875,1606.699951171875,1606.699951171875,0,0.0,0.0
3/11/1986,1629.300048828125,1629.300048828125,1629.300048828125,1629.300048828125,0,0.0,0.0
3/12/1986,1631.4000244140625,1631.4000244140625,1631.4000244140625,1631.4000244140625,0,0.0,0.0
3/13/1986,1658.5,1658.5,1658.5,1658.5,0,0.0,0.0
3/14/1986,1668.0,1668.0,1668.0,1668.0,0,0.0,0.0
3/17/1986,1677.300048828125,1677.300048828125,1677.300048828125,1677.300048828125,0,0.0,0.0
3/18/1986,1675.5999755859375,1675.5999755859375,1675.5999755859375,1675.5999755859375,0,0.0,0.0
3/19/1986,1701.800048828125,1701.800048828125,1701.800048828125,1701.800048828125,0,0.0,0.0
3/20/1986,1714.5,1714.5,1714.5,1714.5,0,0.0,0.0
3/21/1986,1718.0,1718.0,1718.0,1718.0,0,0.0,0.0
3/24/1986,1705.300048828125,1705.300048828125,1705.300048828125,1705.300048828125,0,0.0,0.0
3/25/1986,1678.0,1678.0,1678.0,1678.0,0,0.0,0.0
3/26/1986,1689.9000244140625,1689.9000244140625,1689.9000244140625,1689.9000244140625,0,0.0,0.0
3/27/1986,1695.800048828125,1695.800048828125,1695.800048828125,1695.800048828125,0,0.0,0.0
4/1/1986,1715.300048828125,1715.300048828125,1715.300048828125,1715.300048828125,0,0.0,0.0
4/2/1986,1730.4000244140625,1730.4000244140625,1730.4000244140625,1730.4000244140625,0,0.0,0.0
4/3/1986,1750.0999755859375,1750.0999755859375,1750.0999755859375,1750.0999755859375,0,0.0,0.0
4/4/1986,1759.0999755859375,1759.0999755859375,1759.0999755859375,1759.0999755859375,0,0.0,0.0
4/7/1986,1739.0999755859375,1739.0999755859375,1739.0999755859375,1739.0999755859375,0,0.0,0.0
4/8/1986,1737.0999755859375,1737.0999755859375,1737.0999755859375,1737.0999755859375,0,0.0,0.0
4/9/1986,1729.0,1729.0,1729.0,1729.0,0,0.0,0.0
4/10/1986,1735.800048828125,1735.800048828125,1735.800048828125,1735.800048828125,0,0.0,0.0
4/11/1986,1741.5,1741.5,1741.5,1741.5,0,0.0,0.0
4/14/1986,1747.699951171875,1747.699951171875,1747.699951171875,1747.699951171875,0,0.0,0.0
4/15/1986,1725.0999755859375,1725.0999755859375,1725.0999755859375,1725.0999755859375,0,0.0,0.0
4/16/1986,1727.199951171875,1727.199951171875,1727.199951171875,1727.199951171875,0,0.0,0.0
4/17/1986,1741.9000244140625,1741.9000244140625,1741.9000244140625,1741.9000244140625,0,0.0,0.0
4/18/1986,1745.0,1745.0,1745.0,1745.0,0,0.0,0.0
4/21/1986,1748.699951171875,1748.699951171875,1748.699951171875,1748.699951171875,0,0.0,0.0
4/22/1986,1749.0999755859375,1749.0999755859375,1749.0999755859375,1749.0999755859375,0,0.0,0.0
4/23/1986,1735.199951171875,1735.199951171875,1735.199951171875,1735.199951171875,0,0.0,0.0
4/24/1986,1713.5,1713.5,1713.5,1713.5,0,0.0,0.0
4/25/1986,1711.0999755859375,1711.0999755859375,1711.0999755859375,1711.0999755859375,0,0.0,0.0
4/28/1986,1722.699951171875,1722.699951171875,1722.699951171875,1722.699951171875,0,0.0,0.0
4/29/1986,1746.4000244140625,1746.4000244140625,1746.4000244140625,1746.4000244140625,0,0.0,0.0
4/30/1986,1755.199951171875,1755.199951171875,1755.199951171875,1755.199951171875,0,0.0,0.0
5/1/1986,1740.9000244140625,1740.9000244140625,1740.9000244140625,1740.9000244140625,0,0.0,0.0
5/2/1986,1749.0999755859375,1749.0999755859375,1749.0999755859375,1749.0999755859375,0,0.0,0.0
5/6/1986,1748.4000244140625,1748.4000244140625,1748.4000244140625,1748.4000244140625,0,0.0,0.0
5/7/1986,1748.199951171875,1748.199951171875,1748.199951171875,1748.199951171875,0,0.0,0.0
5/8/1986,1704.199951171875,1704.199951171875,1704.199951171875,1704.199951171875,0,0.0,0.0
5/9/1986,1693.300048828125,1693.300048828125,1693.300048828125,1693.300048828125,0,0.0,0.0
5/12/1986,1690.699951171875,1690.699951171875,1690.699951171875,1690.699951171875,0,0.0,0.0
5/13/1986,1703.199951171875,1703.199951171875,1703.199951171875,1703.199951171875,0,0.0,0.0
5/14/1986,1694.699951171875,1694.699951171875,1694.699951171875,1694.699951171875,0,0.0,0.0
5/15/1986,1688.9000244140625,1688.9000244140625,1688.9000244140625,1688.9000244140625,0,0.0,0.0
5/16/1986,1668.0999755859375,1668.0999755859375,1668.0999755859375,1668.0999755859375,0,0.0,0.0
5/19/1986,1669.5999755859375,1669.5999755859375,1669.5999755859375,1669.5999755859375,0,0.0,0.0
5/20/1986,1673.5,1673.5,1673.5,1673.5,0,0.0,0.0
5/21/1986,1680.5999755859375,1680.5999755859375,1680.5999755859375,1680.5999755859375,0,0.0,0.0
5/22/1986,1685.0999755859375,1685.0999755859375,1685.0999755859375,1685.0999755859375,0,0.0,0.0
5/23/1986,1693.4000244140625,1693.4000244140625,1693.4000244140625,1693.4000244140625,0,0.0,0.0
5/27/1986,1694.0,1694.0,1694.0,1694.0,0,0.0,0.0
5/28/1986,1707.4000244140625,1707.4000244140625,1707.4000244140625,1707.4000244140625,0,0.0,0.0
5/29/1986,1702.199951171875,1702.199951171875,1702.199951171875,1702.199951171875,0,0.0,0.0
5/30/1986,1696.5,1696.5,1696.5,1696.5,0,0.0,0.0
6/2/1986,1696.800048828125,1696.800048828125,1696.800048828125,1696.800048828125,0,0.0,0.0
6/3/1986,1705.4000244140625,1705.4000244140625,1705.4000244140625,1705.4000244140625,0,0.0,0.0
6/4/1986,1705.9000244140625,1705.9000244140625,1705.9000244140625,1705.9000244140625,0,0.0,0.0
6/5/1986,1713.5999755859375,1713.5999755859375,1713.5999755859375,1713.5999755859375,0,0.0,0.0
6/6/1986,1713.300048828125,1713.300048828125,1713.300048828125,1713.300048828125,0,0.0,0.0
6/9/1986,1721.699951171875,1721.699951171875,1721.699951171875,1721.699951171875,0,0.0,0.0
6/10/1986,1712.199951171875,1712.199951171875,1712.199951171875,1712.199951171875,0,0.0,0.0
6/11/1986,1695.800048828125,1695.800048828125,1695.800048828125,1695.800048828125,0,0.0,0.0
6/12/1986,1701.300048828125,1701.300048828125,1701.300048828125,1701.300048828125,0,0.0,0.0
6/13/1986,1703.199951171875,1703.199951171875,1703.199951171875,1703.199951171875,0,0.0,0.0
6/16/1986,1712.4000244140625,1712.4000244140625,1712.4000244140625,1712.4000244140625,0,0.0,0.0
6/17/1986,1717.300048828125,1717.300048828125,1717.300048828125,1717.300048828125,0,0.0,0.0
6/18/1986,1730.0,1730.0,1730.0,1730.0,0,0.0,0.0
6/19/1986,1730.300048828125,1730.300048828125,1730.300048828125,1730.300048828125,0,0.0,0.0
6/20/1986,1746.5,1746.5,1746.5,1746.5,0,0.0,0.0
6/23/1986,1746.0,1746.0,1746.0,1746.0,0,0.0,0.0
6/24/1986,1741.0,1741.0,1741.0,1741.0,0,0.0,0.0
6/25/1986,1750.5999755859375,1750.5999755859375,1750.5999755859375,1750.5999755859375,0,0.0,0.0
6/26/1986,1760.5,1760.5,1760.5,1760.5,0,0.0,0.0
6/27/1986,1761.4000244140625,1761.4000244140625,1761.4000244140625,1761.4000244140625,0,0.0,0.0
6/30/1986,1771.0,1771.0,1771.0,1771.0,0,0.0,0.0
7/1/1986,1788.199951171875,1788.199951171875,1788.199951171875,1788.199951171875,0,0.0,0.0
7/2/1986,1792.0,1792.0,1792.0,1792.0,0,0.0,0.0
7/3/1986,1788.800048828125,1788.800048828125,1788.800048828125,1788.800048828125,0,0.0,0.0
7/4/1986,1785.4000244140625,1785.4000244140625,1785.4000244140625,1785.4000244140625,0,0.0,0.0
7/7/1986,1780.4000244140625,1780.4000244140625,1780.4000244140625,1780.4000244140625,0,0.0,0.0
7/8/1986,1756.0999755859375,1756.0999755859375,1756.0999755859375,1756.0999755859375,0,0.0,0.0
7/9/1986,1753.699951171875,1753.699951171875,1753.699951171875,1753.699951171875,0,0.0,0.0
7/10/1986,1766.0,1766.0,1766.0,1766.0,0,0.0,0.0
7/11/1986,1765.199951171875,1765.199951171875,1765.199951171875,1765.199951171875,0,0.0,0.0
7/14/1986,1751.800048828125,1751.800048828125,1751.800048828125,1751.800048828125,0,0.0,0.0
7/15/1986,1741.5999755859375,1741.5999755859375,1741.5999755859375,1741.5999755859375,0,0.0,0.0
7/16/1986,1741.300048828125,1741.300048828125,1741.300048828125,1741.300048828125,0,0.0,0.0
7/17/1986,1749.5,1749.5,1749.5,1749.5,0,0.0,0.0
7/18/1986,1741.300048828125,1741.300048828125,1741.300048828125,1741.300048828125,0,0.0,0.0
7/21/1986,1710.5,1710.5,1710.5,1710.5,0,0.0,0.0
7/22/1986,1705.699951171875,1705.699951171875,1705.699951171875,1705.699951171875,0,0.0,0.0
7/23/1986,1711.5,1711.5,1711.5,1711.5,0,0.0,0.0
7/24/1986,1699.199951171875,1699.199951171875,1699.199951171875,1699.199951171875,0,0.0,0.0
7/25/1986,1683.800048828125,1683.800048828125,1683.800048828125,1683.800048828125,0,0.0,0.0
7/28/1986,1681.800048828125,1681.800048828125,1681.800048828125,1681.800048828125,0,0.0,0.0
7/29/1986,1677.199951171875,1677.199951171875,1677.199951171875,1677.199951171875,0,0.0,0.0
7/30/1986,1693.0999755859375,1693.0999755859375,1693.0999755859375,1693.0999755859375,0,0.0,0.0
7/31/1986,1690.199951171875,1690.199951171875,1690.199951171875,1690.199951171875,0,0.0,0.0
8/1/1986,1691.699951171875,1691.699951171875,1691.699951171875,1691.699951171875,0,0.0,0.0
8/4/1986,1688.5999755859375,1688.5999755859375,1688.5999755859375,1688.5999755859375,0,0.0,0.0
8/5/1986,1690.5999755859375,1690.5999755859375,1690.5999755859375,1690.5999755859375,0,0.0,0.0
8/6/1986,1678.300048828125,1678.300048828125,1678.300048828125,1678.300048828125,0,0.0,0.0
8/7/1986,1660.699951171875,1660.699951171875,1660.699951171875,1660.699951171875,0,0.0,0.0
8/8/1986,1658.4000244140625,1658.4000244140625,1658.4000244140625,1658.4000244140625,0,0.0,0.0
8/11/1986,1662.800048828125,1662.800048828125,1662.800048828125,1662.800048828125,0,0.0,0.0
8/12/1986,1680.199951171875,1680.199951171875,1680.199951171875,1680.199951171875,0,0.0,0.0
8/13/1986,1696.4000244140625,1696.4000244140625,1696.4000244140625,1696.4000244140625,0,0.0,0.0
8/14/1986,1704.4000244140625,1704.4000244140625,1704.4000244140625,1704.4000244140625,0,0.0,0.0
8/15/1986,1717.5999755859375,1717.5999755859375,1717.5999755859375,1717.5999755859375,0,0.0,0.0
8/18/1986,1730.199951171875,1730.199951171875,1730.199951171875,1730.199951171875,0,0.0,0.0
8/19/1986,1733.0999755859375,1733.0999755859375,1733.0999755859375,1733.0999755859375,0,0.0,0.0
8/20/1986,1730.300048828125,1730.300048828125,1730.300048828125,1730.300048828125,0,0.0,0.0
8/21/1986,1737.199951171875,1737.199951171875,1737.199951171875,1737.199951171875,0,0.0,0.0
8/22/1986,1734.0999755859375,1734.0999755859375,1734.0999755859375,1734.0999755859375,0,0.0,0.0
8/26/1986,1741.0,1741.0,1741.0,1741.0,0,0.0,0.0
8/27/1986,1746.699951171875,1746.699951171875,1746.699951171875,1746.699951171875,0,0.0,0.0
8/28/1986,1754.9000244140625,1754.9000244140625,1754.9000244140625,1754.9000244140625,0,0.0,0.0
8/29/1986,1763.0999755859375,1763.0999755859375,1763.0999755859375,1763.0999755859375,0,0.0,0.0
9/1/1986,1779.5,1779.5,1779.5,1779.5,0,0.0,0.0
9/2/1986,1785.699951171875,1785.699951171875,1785.699951171875,1785.699951171875,0,0.0,0.0
9/3/1986,1788.9000244140625,1788.9000244140625,1788.9000244140625,1788.9000244140625,0,0.0,0.0
9/4/1986,1796.699951171875,1796.699951171875,1796.699951171875,1796.699951171875,0,0.0,0.0
9/5/1986,1803.800048828125,1803.800048828125,1803.800048828125,1803.800048828125,0,0.0,0.0
9/8/1986,1794.300048828125,1794.300048828125,1794.300048828125,1794.300048828125,0,0.0,0.0
9/9/1986,1794.5999755859375,1794.5999755859375,1794.5999755859375,1794.5999755859375,0,0.0,0.0
9/10/1986,1791.199951171875,1791.199951171875,1791.199951171875,1791.199951171875,0,0.0,0.0
9/11/1986,1782.300048828125,1782.300048828125,1782.300048828125,1782.300048828125,0,0.0,0.0
9/12/1986,1735.9000244140625,1735.9000244140625,1735.9000244140625,1735.9000244140625,0,0.0,0.0
9/15/1986,1750.199951171875,1750.199951171875,1750.199951171875,1750.199951171875,0,0.0,0.0
9/16/1986,1727.0,1727.0,1727.0,1727.0,0,0.0,0.0
9/17/1986,1723.699951171875,1723.699951171875,1723.699951171875,1723.699951171875,0,0.0,0.0
9/18/1986,1728.5999755859375,1728.5999755859375,1728.5999755859375,1728.5999755859375,0,0.0,0.0
9/19/1986,1714.800048828125,1714.800048828125,1714.800048828125,1714.800048828125,0,0.0,0.0
9/22/1986,1721.4000244140625,1721.4000244140625,1721.4000244140625,1721.4000244140625,0,0.0,0.0
9/23/1986,1720.0999755859375,1720.0999755859375,1720.0999755859375,1720.0999755859375,0,0.0,0.0
9/24/1986,1718.199951171875,1718.199951171875,1718.199951171875,1718.199951171875,0,0.0,0.0
9/25/1986,1705.0,1705.0,1705.0,1705.0,0,0.0,0.0
9/26/1986,1683.0999755859375,1683.0999755859375,1683.0999755859375,1683.0999755859375,0,0.0,0.0
9/29/1986,1665.5999755859375,1665.5999755859375,1665.5999755859375,1665.5999755859375,0,0.0,0.0
9/30/1986,1665.5,1665.5,1665.5,1665.5,0,0.0,0.0
10/1/1986,1671.4000244140625,1671.4000244140625,1671.4000244140625,1671.4000244140625,0,0.0,0.0
10/2/1986,1673.199951171875,1673.199951171875,1673.199951171875,1673.199951171875,0,0.0,0.0
10/3/1986,1661.9000244140625,1661.9000244140625,1661.9000244140625,1661.9000244140625,0,0.0,0.0
10/6/1986,1670.699951171875,1670.699951171875,1670.699951171875,1670.699951171875,0,0.0,0.0
10/7/1986,1681.0,1681.0,1681.0,1681.0,0,0.0,0.0
10/8/1986,1682.5999755859375,1682.5999755859375,1682.5999755859375,1682.5999755859375,0,0.0,0.0
10/9/1986,1697.699951171875,1697.699951171875,1697.699951171875,1697.699951171875,0,0.0,0.0
10/10/1986,1695.699951171875,1695.699951171875,1695.699951171875,1695.699951171875,0,0.0,0.0
10/13/1986,1702.5999755859375,1702.5999755859375,1702.5999755859375,1702.5999755859375,0,0.0,0.0
10/14/1986,1701.199951171875,1701.199951171875,1701.199951171875,1701.199951171875,0,0.0,0.0
10/15/1986,1713.300048828125,1713.300048828125,1713.300048828125,1713.300048828125,0,0.0,0.0
10/16/1986,1724.199951171875,1724.199951171875,1724.199951171875,1724.199951171875,0,0.0,0.0
10/17/1986,1730.699951171875,1730.699951171875,1730.699951171875,1730.699951171875,0,0.0,0.0
10/20/1986,1727.0,1727.0,1727.0,1727.0,0,0.0,0.0
10/21/1986,1727.0,1727.0,1727.0,1727.0,0,0.0,0.0
10/22/1986,1727.5999755859375,1727.5999755859375,1727.5999755859375,1727.5999755859375,0,0.0,0.0
10/23/1986,1717.300048828125,1717.300048828125,1717.300048828125,1717.300048828125,0,0.0,0.0
10/24/1986,1713.5,1713.5,1713.5,1713.5,0,0.0,0.0
10/27/1986,1718.199951171875,1718.199951171875,1718.199951171875,1718.199951171875,0,0.0,0.0
10/28/1986,1719.5999755859375,1719.5999755859375,1719.5999755859375,1719.5999755859375,0,0.0,0.0
10/29/1986,1731.0999755859375,1731.0999755859375,1731.0999755859375,1731.0999755859375,0,0.0,0.0
10/30/1986,1745.300048828125,1745.300048828125,1745.300048828125,1745.300048828125,0,0.0,0.0
10/31/1986,1751.9000244140625,1751.9000244140625,1751.9000244140625,1751.9000244140625,0,0.0,0.0
11/3/1986,1761.0,1761.0,1761.0,1761.0,0,0.0,0.0
11/4/1986,1760.4000244140625,1760.4000244140625,1760.4000244140625,1760.4000244140625,0,0.0,0.0
11/5/1986,1760.699951171875,1760.699951171875,1760.699951171875,1760.699951171875,0,0.0,0.0
11/6/1986,1769.5999755859375,1769.5999755859375,1769.5999755859375,1769.5999755859375,0,0.0,0.0
11/7/1986,1776.5999755859375,1776.5999755859375,1776.5999755859375,1776.5999755859375,0,0.0,0.0
11/10/1986,1785.0,1785.0,1785.0,1785.0,0,0.0,0.0
11/11/1986,1786.800048828125,1786.800048828125,1786.800048828125,1786.800048828125,0,0.0,0.0
11/12/1986,1795.0,1795.0,1795.0,1795.0,0,0.0,0.0
11/13/1986,1776.5,1776.5,1776.5,1776.5,0,0.0,0.0
11/14/1986,1779.300048828125,1779.300048828125,1779.300048828125,1779.300048828125,0,0.0,0.0
11/17/1986,1767.5999755859375,1767.5999755859375,1767.5999755859375,1767.5999755859375,0,0.0,0.0
11/18/1986,1766.9000244140625,1766.9000244140625,1766.9000244140625,1766.9000244140625,0,0.0,0.0
11/19/1986,1747.0999755859375,1747.0999755859375,1747.0999755859375,1747.0999755859375,0,0.0,0.0
11/20/1986,1754.300048828125,1754.300048828125,1754.300048828125,1754.300048828125,0,0.0,0.0
11/21/1986,1761.9000244140625,1761.9000244140625,1761.9000244140625,1761.9000244140625,0,0.0,0.0
11/24/1986,1771.0,1771.0,1771.0,1771.0,0,0.0,0.0
11/25/1986,1771.0999755859375,1771.0999755859375,1771.0999755859375,1771.0999755859375,0,0.0,0.0
11/26/1986,1781.9000244140625,1781.9000244140625,1781.9000244140625,1781.9000244140625,0,0.0,0.0
11/27/1986,1790.5,1790.5,1790.5,1790.5,0,0.0,0.0
11/28/1986,1798.0,1798.0,1798.0,1798.0,0,0.0,0.0
12/1/1986,1787.199951171875,1787.199951171875,1787.199951171875,1787.199951171875,0,0.0,0.0
12/2/1986,1794.0,1794.0,1794.0,1794.0,0,0.0,0.0
12/3/1986,1787.699951171875,1787.699951171875,1787.699951171875,1787.699951171875,0,0.0,0.0
12/4/1986,1783.800048828125,1783.800048828125,1783.800048828125,1783.800048828125,0,0.0,0.0
12/5/1986,1786.4000244140625,1786.4000244140625,1786.4000244140625,1786.4000244140625,0,0.0,0.0
12/8/1986,1794.9000244140625,1794.9000244140625,1794.9000244140625,1794.9000244140625,0,0.0,0.0
12/9/1986,1797.300048828125,1797.300048828125,1797.300048828125,1797.300048828125,0,0.0,0.0
12/10/1986,1793.199951171875,1793.199951171875,1793.199951171875,1793.199951171875,0,0.0,0.0
12/11/1986,1797.800048828125,1797.800048828125,1797.800048828125,1797.800048828125,0,0.0,0.0
12/12/1986,1798.0999755859375,1798.0999755859375,1798.0999755859375,1798.0999755859375,0,0.0,0.0
12/15/1986,1799.800048828125,1799.800048828125,1799.800048828125,1799.800048828125,0,0.0,0.0
12/16/1986,1800.199951171875,1800.199951171875,1800.199951171875,1800.199951171875,0,0.0,0.0
12/17/1986,1798.4000244140625,1798.4000244140625,1798.4000244140625,1798.4000244140625,0,0.0,0.0
12/18/1986,1793.5999755859375,1793.5999755859375,1793.5999755859375,1793.5999755859375,0,0.0,0.0
12/19/1986,1786.800048828125,1786.800048828125,1786.800048828125,1786.800048828125,0,0.0,0.0
12/22/1986,1799.4000244140625,1799.4000244140625,1799.4000244140625,1799.4000244140625,0,0.0,0.0
12/23/1986,1805.199951171875,1805.199951171875,1805.199951171875,1805.199951171875,0,0.0,0.0
12/24/1986,1805.199951171875,1805.199951171875,1805.199951171875,1805.199951171875,0,0.0,0.0
12/29/1986,1814.199951171875,1814.199951171875,1814.199951171875,1814.199951171875,0,0.0,0.0
12/30/1986,1815.300048828125,1815.300048828125,1815.300048828125,1815.300048828125,0,0.0,0.0
12/31/1986,1817.9000244140625,1817.9000244140625,1817.9000244140625,1817.9000244140625,0,0.0,0.0
1/2/1987,1819.9000244140625,1819.9000244140625,1819.9000244140625,1819.9000244140625,0,0.0,0.0
1/5/1987,1832.5999755859373,1832.5999755859373,1832.5999755859373,1832.5999755859373,0,0.0,0.0
1/6/1987,1840.199951171875,1840.199951171875,1840.199951171875,1840.199951171875,0,0.0,0.0
1/7/1987,1864.199951171875,1864.199951171875,1864.199951171875,1864.199951171875,0,0.0,0.0
1/8/1987,1893.199951171875,1893.199951171875,1893.199951171875,1893.199951171875,0,0.0,0.0
1/9/1987,1908.300048828125,1908.300048828125,1908.300048828125,1908.300048828125,0,0.0,0.0
1/12/1987,1927.800048828125,1927.800048828125,1927.800048828125,1927.800048828125,0,0.0,0.0
1/13/1987,1937.5,1937.5,1937.5,1937.5,0,0.0,0.0
1/14/1987,1926.5,1926.5,1926.5,1926.5,0,0.0,0.0
1/15/1987,1946.9000244140625,1946.9000244140625,1946.9000244140625,1946.9000244140625,0,0.0,0.0
1/16/1987,1959.0999755859373,1959.0999755859373,1959.0999755859373,1959.0999755859373,0,0.0,0.0
1/19/1987,1946.0,1946.0,1946.0,1946.0,0,0.0,0.0
1/20/1987,1954.5999755859373,1954.5999755859373,1954.5999755859373,1954.5999755859373,0,0.0,0.0
1/21/1987,1933.5999755859373,1933.5999755859373,1933.5999755859373,1933.5999755859373,0,0.0,0.0
1/22/1987,1952.4000244140625,1952.4000244140625,1952.4000244140625,1952.4000244140625,0,0.0,0.0
1/23/1987,1965.5,1965.5,1965.5,1965.5,0,0.0,0.0
1/26/1987,1962.0,1962.0,1962.0,1962.0,0,0.0,0.0
1/27/1987,1983.0,1983.0,1983.0,1983.0,0,0.0,0.0
1/28/1987,1991.5,1991.5,1991.5,1991.5,0,0.0,0.0
1/29/1987,1993.5999755859373,1993.5999755859373,1993.5999755859373,1993.5999755859373,0,0.0,0.0
1/30/1987,1990.5999755859373,1990.5999755859373,1990.5999755859373,1990.5999755859373,0,0.0,0.0
2/2/1987,2005.5999755859373,2005.5999755859373,2005.5999755859373,2005.5999755859373,0,0.0,0.0
2/3/1987,2007.9000244140625,2007.9000244140625,2007.9000244140625,2007.9000244140625,0,0.0,0.0
2/4/1987,2005.9000244140625,2005.9000244140625,2005.9000244140625,2005.9000244140625,0,0.0,0.0
2/5/1987,2016.800048828125,2016.800048828125,2016.800048828125,2016.800048828125,0,0.0,0.0
2/6/1987,2035.699951171875,2035.699951171875,2035.699951171875,2035.699951171875,0,0.0,0.0
2/9/1987,2051.89990234375,2051.89990234375,2051.89990234375,2051.89990234375,0,0.0,0.0
2/10/1987,2044.5999755859373,2044.5999755859373,2044.5999755859373,2044.5999755859373,0,0.0,0.0
2/11/1987,2047.699951171875,2047.699951171875,2047.699951171875,2047.699951171875,0,0.0,0.0
2/12/1987,2047.0999755859373,2047.0999755859373,2047.0999755859373,2047.0999755859373,0,0.0,0.0
2/13/1987,2055.199951171875,2055.199951171875,2055.199951171875,2055.199951171875,0,0.0,0.0
2/16/1987,2080.89990234375,2080.89990234375,2080.89990234375,2080.89990234375,0,0.0,0.0
2/17/1987,2103.5,2103.5,2103.5,2103.5,0,0.0,0.0
2/18/1987,2135.39990234375,2135.39990234375,2135.39990234375,2135.39990234375,0,0.0,0.0
2/19/1987,2097.39990234375,2097.39990234375,2097.39990234375,2097.39990234375,0,0.0,0.0
2/20/1987,2114.199951171875,2114.199951171875,2114.199951171875,2114.199951171875,0,0.0,0.0
