date,text,PTR Sentiment,Flair Sentiment,Flair Score,Repost,Hastags
2024-06-03T23:30:08.000Z,"AI will revolutionize the way we interact with our PC, enabling more intelligent, personalized experiences. AMD is helping enable this future with more performant AI hardware powered by AMD Ryzen AI.",0.5973,POSITIVE,0.9989,0,[]
2024-06-03T22:30:10.000Z,"""To realize the full power of AI in a PC, we re-engineered the entire system...These are the fastest, most performant, most intelligent PCs, and we are thrilled to partner with AMD on the Strix-based Copilot+ PCs."" –Pavan Davuluri, @Microsoft CVP of Windows and Devices.",0.5462,POSITIVE,0.999,0,[]
2024-06-03T20:00:27.000Z,Welcome to the era of the AI PC!  See how AMD Ryzen AI is the biggest innovation in personal computing.,0.5921,POSITIVE,0.9988,0,[]
2024-05-20T20:00:17.000Z,Join us on June 3rd at Computex 2024 to hear Dr. @LisaSu deliver the opening keynote and share the latest on how AMD and our partners are leading the future of high-performance computing in the AI era. Save the date: https://bit.ly/3yuxyQU,0.5525,POSITIVE,0.9233,0,[]
2024-05-16T19:00:14.000Z,The Lenovo Yoga Pro 7 is packed with features: Fast and power efficient when running AI processes Good battery life Thin and light See what else @CreatedbyElla has to say!,0.5238,POSITIVE,0.9995,0,[]
2024-05-15T15:00:58.000Z,"Light, portable, and gaming capable.  What else do you look for in a laptop? See the high-praise reviewers are giving the @ASUS_ROG Zephyrus G14. https://bit.ly/3WBPHpL",0.507,POSITIVE,0.9972,0,[]
2024-05-14T19:00:27.000Z,Your rise to gaming glory starts on AMD Ryzen 8000F Series processors. Now available! https://amd.com/ryzen,0.5829,POSITIVE,0.9929,0,[]
2024-05-10T20:35:19.000Z,POV: You open your new @ASUS_ROG Zephyrus G14 laptop and load up a game. What are you playing?See what reviewers are saying about the experience! https://bit.ly/3WBPHpL,0.5268,POSITIVE,0.8856,0,[]
2024-05-10T01:17:23.000Z,The next Ally is coming Catch us live on ROG YouTube and Twitch for a special announcement on June 2! #ROGComputex2024 #HappyBirthdayROGAlly,0.5182,POSITIVE,0.9908,0,"['#ROGComputex2024', '#HappyBirthdayROGAlly']"
2024-05-10T18:36:18.000Z,"The Lenovo Yoga Pro 7 changes the game for thin and light laptops!""Thanks to the latest AMD Ryzen 8040 Series processors, you can have all the power you need in a small, light package."" See what it's all about from @Jon4Lakers.",0.5281,POSITIVE,0.9665,0,[]
2024-05-01T17:00:30.000Z,"To celebrate our 55th Anniversary, AMD EVP and CTO Mark Papermaster reflects on the last five years of growth and offers a look ahead to the next five years and beyond as AMD ushers in the next era of adaptive and high-performance computing.   https://bit.ly/3wgzQ5j",0.5612,POSITIVE,0.9987,0,[]
2024-05-01T20:00:19.000Z,"On this date in 1969, AMD was founded! Relive history with us as we celebrate our 55th Anniversary. We revisited our heritage using AI to restore and colorize historical photos. See how even you can bring your memories back to life with AMD Ryzen AI.  https://bit.ly/4aOUNmV",0.5573,POSITIVE,0.9992,0,[]
2024-04-26T15:00:32.000Z,"The @Lenovo Yoga Pro 7 is designed for creators offering performance needed to handle photo and video editing, and is powered by AMD Ryzen 8040 Series processors with AMD Ryzen AI.See why @austinnotduncan calls it an easy recommendation!",0.5582,POSITIVE,0.9938,0,[]
2024-04-23T21:30:05.000Z,"""For less than the big-box competition, @FalconNW's 2024 Talon desktop workstation drives blistering speed with AMD’s titanic Threadripper PRO."" Read the review from @PCMag!",0.5081,NEGATIVE,0.8943,0,[]
2024-04-19T21:43:23.000Z,CPU Demo In Action: Meta Llama 3 8b Instruct With AMD Ryzen AI  https://community.amd.com/t5/ai/experience-meta-llama-3-with-amd-ryzen-ai-and-radeon-7000-series/ba-p/680061…,0.588,POSITIVE,0.9975,0,[]
2024-04-02T18:52:25.000Z,"Witnessing pure magic! Started with some super primitive paint strokes on the left, and in real time, the AI tool AMUSE transformed it into a jaw-dropping Photoshop-level visual masterpiece on the right. The future of digital art is truly mind-blowing, advanced by @AMDRyzen",0.522,POSITIVE,0.9999,0,[]
2024-04-02T18:11:47.000Z,"AI PCs from AMD enable everyone to benefit from AI and Large Language Models (LLM) in consumer applications. AMD Ryzen AI laptops are cost-effective, efficient, and offer next-level performance in consumer LLM apps.",0.5861,POSITIVE,0.9974,0,[]
2024-04-02T18:12:22.000Z,See why AMD Ryzen AI laptops offer leadership AI performance.,0.6261,POSITIVE,0.9952,0,[]
2024-04-01T16:58:35.000Z,The official stage of PCs of VALORANT Champions Tour Americas is powered by AMD Ryzen 7 7800X3D processors.,0.5433,POSITIVE,0.9716,0,[]
2024-03-29T18:00:38.000Z,"AI assistants are quickly becoming essential resources to help increase productivity, efficiency or even to help brainstorm ideas. See how to spool up your very own AI chatbot locally on your AMD Ryzen AI PC or Radeon graphics card. https://bit.ly/4c8OtaZ",0.563,POSITIVE,0.9965,0,[]
2024-03-28T20:48:30.000Z,The new Razer Blade 14 featuring AMD Ryzen processors is earning all the 's. Hear what others are saying about this powerhouse laptop. https://bit.ly/4aAmZJP,0.5526,POSITIVE,0.9948,0,[]
2024-03-28T18:00:17.000Z,"When you are a successful team like @RCRracing, you rely on the latest technology and innovation to go faster. See how @thinkstations powered by AMD Threadripper PRO processors give the team an edge against the competition to be successful on the track.",0.5389,POSITIVE,0.9758,0,[]
2024-03-14T14:20:38.000Z,Side-by-side: @AMDRyzen 7 7840U 15W vs. @intel  Core Ultra 7 155H 28W on Mistral Instruct 7b with prompt: “Write me a poem about an orange cat called mr whiskers.” Time to first token: 1s vs. 2.25s. Speed 7.82tok/s vs. 6.56.,0.5158,NEGATIVE,0.6081,0,[]
2024-03-13T21:08:56.000Z,"Developers, use your very own AI coding assistant to accelerate your code, collaborate, and brainstorm ideas – and do it all locally without an internet connection. See how to configure a local instance of an AI chatbot on Ryzen AI PCs to code.",0.5413,POSITIVE,0.9725,0,[]
2024-03-11T21:18:29.000Z,"AI assistants boost productivity, efficiency, and creativity. Discover how to spool up your very own AI chatbot locally on your AMD Ryzen AI PC or Radeon graphics card – no internet connection needed.",0.5679,POSITIVE,0.9226,0,[]
2024-03-11T14:45:43.000Z,We're excited for your #SXSW2024 keynote today!,0.535,POSITIVE,0.9975,0,['#SXSW2024']
2024-03-06T19:00:22.000Z,"""Acer Swift Edge 16 and Acer Swift Go 14 will deliver premium AI experiences and reliable performance for day-to-day productivity.""Read more about @Acer's new laptops powered by AMD Ryzen 8040 Series processors and AMD Ryzen AI from @laptopmag.",0.5775,POSITIVE,0.8382,0,[]
2024-03-05T16:30:07.000Z,"Let the AI tools fly.  ASUS Zenbook 14 OLED is ultraportable, thin-and-light, and houses the power of the latest AI-enabled AMD Ryzen 8040 Series processors. Check it out!",0.554,POSITIVE,0.9999,0,[]
2024-01-31T05:54:48.000Z,"#MSIInsider In this week's livestream, the MSI Insiders will benchmark and play Palworld on the all-new AMD Ryzen 7 8700G APU. Tune in and join the giveaway!http://youtube.com/watch?v=k9amBKUhtWI… @AMDGaming",0.5493,POSITIVE,0.9956,0,['#MSIInsider']
2024-01-31T16:31:06.000Z,"Power it on and start playing. AMD Ryzen 8000G Series processors are now available. Select AMD Ryzen 8000G Series processors feature the world's first dedicated AI engine, and AMD's most advanced built-in graphics ever all-in-one. https://bit.ly/3OiUOGH",0.5694,POSITIVE,0.9998,0,[]
2024-01-30T16:00:47.000Z,Want to play next-gen PC games in full HD without a graphics card? AMD Ryzen 8000G Series processors with graphics built-in and AMD Ryzen AI is almost here. Just drop it in your motherboard and you're ready to go.,0.5552,POSITIVE,0.9991,0,[]
2024-01-29T20:30:10.000Z,"Get ready to plug in and game on. AMD Ryzen 8000G Series processors, boasting AMD’s most powerful on-chip graphics to deliver a high-fidelity experience in any PC game. No graphics card required. https://bit.ly/3OiUOGH",0.5324,POSITIVE,0.9998,0,[]
2024-01-29T16:00:57.000Z,AMD Ryzen AI Software revolutionizes running concurrent applications without compromising performance. Experience it for yourself. https://bit.ly/3U4VPWj,0.5606,POSITIVE,0.9843,0,[]
2024-01-27T16:01:18.000Z,"From taking your video conferencing to the next level to expanding your capabilities as a creator, see five ways AI PCs powered by AMD Ryzen AI can help you.",0.5731,POSITIVE,0.9918,0,[]
2024-01-25T16:01:00.000Z,Introduce yourself to new AMD Ryzen AI Software and unleash the full potential of AI applications on your Ryzen AI PC. https://bit.ly/3U4VPWj,0.6047,POSITIVE,0.9985,0,[]
2024-01-22T20:30:09.000Z,Take the leap into PC gaming now with the AMD Ryzen 8000G Series processors with AMD's most advanced on-chip graphics. https://bit.ly/3OiUOGH,0.5706,POSITIVE,0.9962,0,[]
2024-01-18T19:10:49.000Z,Threadripper Zen 4 is available on Thelio Major. Read the full review by @phoronix at: https://phoronix.com/review/system76-thelio-threadripper-2024…,0.5126,POSITIVE,0.8587,0,[]
2024-01-15T20:56:32.000Z,Step into the world of PC gaming on AMD Ryzen 8000G Series processors. Enjoy high-def graphics with AMD's most advanced on-chip graphics. https://bit.ly/3OiUOGH,0.5662,POSITIVE,0.9976,0,[]
2023-12-06T22:30:09.000Z,Introducing AMD Ryzen 8040 Series processors.  Ready to bring you premium experiences and the innovative technology of Ryzen AI.,0.5846,POSITIVE,0.9983,0,[]
2023-12-06T22:20:06.000Z,"To-date, AMD has delivered millions of Ryzen AI enabled PCs from all the leading PC OEMs, with Ryzen AI powering hundreds of AI functions.",0.5859,POSITIVE,0.9988,0,[]
2023-12-06T22:10:07.000Z,"Pavan Davuluri, Microsoft Corporate Vice President of Windows and Devices, joined AMD on stage to discuss how AMD and @Microsoft are co-innovating across hardware and software to enable the next generation of AI PCs.",0.5796,POSITIVE,0.98,0,[]
2023-12-01T21:26:19.000Z,Are you ready for a new frontier of gaming? Get ready for Avatar: Frontiers of Pandora with AMD Ryzen. Learn more: https://bit.ly/412xZfc,0.5606,POSITIVE,0.9936,0,[]
2023-11-30T15:30:27.000Z,"Introducing the AMD Pervasive AI Developer Contest. Compete to win cash prizes up to $10,000 US and qualify for a free AMD Radeon GPU, Ryzen AI Powered PC, Kria AI Robotics Kit, or access to an AMD Instinct accelerator. Enter: https://bit.ly/3MNmySH #AI #AMDDeveloperContest",0.5796,POSITIVE,0.956,0,"['#AI', '#AMDDeveloperContest']"
2023-11-30T16:00:38.000Z,"That's a lot of AI laptops! We aren’t just following AI trends, we’re setting the pace for them. Tune into the AMD Advancing AI event on December 6th at 10am PST / 1pm EST to learn more. https://bit.ly/414PETQ",0.5531,POSITIVE,0.9205,0,[]
2023-11-21T20:51:20.000Z,Bow? Check. Super strength? Check. AMD Ryzen powering your journey? Absolutely. Protect your planet like a champion in Avatar: Frontiers of Pandora. https://bit.ly/477MXmv,0.5233,POSITIVE,0.9944,0,[]
2023-11-20T23:47:15.000Z,We will be LIVE over here soon! The timer is up. Overclocking Threadripper 7995WX 96-core CPU live SOON:,0.5095,NEGATIVE,0.9999,0,[]
2023-11-20T22:51:59.000Z,"Last week, we showed you how AMD Ryzen Threadripper PRO 7995WX breaks overclocking records with air and watercooling. Now see what it can do with liquid nitrogen!  https://hwbot.org/submission/5405209_sampson_cinebench___r23_multi_core_with_benchmate_ryzen_threadripper_pro_7995wx_186756_cb…",0.5276,NEGATIVE,0.9976,0,[]
2023-11-20T22:52:41.000Z,"Want to see more? Tune into @GamersNexus tonight for some live LN2 world record attempts with AMD engineers, Bill Alverson and Amit Mehra.",0.5409,POSITIVE,0.9375,0,[]
2023-11-14T18:39:11.000Z,"Join us #LIVE This Friday, 11/17! @AMDRyzen Threadripper 7000 Series Q&A With AMD's David McAfee https://youtube.com/live/jpBo5FgxjSU?si=H4COec741KTNFjiz… via @YouTube #Livestream",0.5348,POSITIVE,0.9761,0,"['#LIVE', '#Livestream']"
2023-11-16T20:57:22.000Z,"Yesterday, we showed you what AMD Ryzen Threadripper PRO 7995WX can do with air cooling. Today we’re back with new world records using water cooling. https://hwbot.org/submission/5401461_sampson_cinebench___r15_ryzen_threadripper_pro_7995wx_62500_cb/…https://hwbot.org/submission/5401456_sampson_cinebench___r20_ryzen_threadripper_pro_7995wx_62500_cb/…https://hwbot.org/submission/5401457_sampson_cinebench___r23_multi_core_with_benchmate_ryzen_threadripper_pro_7995wx_167309_cb/…https://hwbot.org/submission/5401467_sampson_cinebench___2024_ryzen_threadripper_pro_7995wx_8022_cb/…https://hwbot.org/submission/5401459_sampson_gpupi_for_cpu___1b_ryzen_threadripper_pro_7995wx_6sec_960ms/… https://x.com/AMDRyzen/status/1725256771768340693/video/1…",0.5173,POSITIVE,0.9715,0,[]
2023-11-15T19:55:24.000Z,AMD Ryzen Threadripper PRO 7995WX processor breaks the overclocked multi-thread performance world record - with just an air cooler. See the records:• https://hwbot.org/submission/5400485_sampson_cinebench___r15_ryzen_threadripper_pro_7995wx_23697_cb/…• https://hwbot.org/submission/5400486_sampson_cinebench___r20_ryzen_threadripper_pro_7995wx_61538_cb/…• https://hwbot.org/submission/5400489_sampson_cinebench___r23_multi_core_with_benchmate_ryzen_threadripper_pro_7995wx_161259_cb/…,0.5146,POSITIVE,0.642,0,[]
2023-10-16T20:31:48.000Z,Bring your whole game library to life on the @LenovoLegion Go featuring AMD Ryzen Z1 Series processors and save the universe in comfort with the detachable Legion TrueStrike controllers. Learn more: https://bit.ly/3RXhKOf,0.5218,POSITIVE,0.9964,0,[]
2023-10-16T19:00:00.000Z,Become the legend of Night City. Cyberpunk 2077: Phantom Liberty plays best on AMD Ryzen processors. https://amd.com/cyberpunk,0.5731,POSITIVE,0.9997,0,[]
2023-10-06T19:16:31.000Z,"Game on the go without juggling between multiple launchers + interfaces. The new Lenovo Legion Go ft. @AMDGaming comes with Legion Space – allowing you to easily switch between limitless options on @XboxGamePass, Gamesplanet, Android, and more! Learn more: https://lnv.gy/3ZltprL",0.5157,POSITIVE,0.9882,0,[]
2023-09-29T18:58:36.000Z,The all-new Lenovo Legion Go powered by @AMDGaming has detachable controllers ft:Ergonomic design Anti-slip texture Mappable controls Integrated trackpad Take full control so you never miss the mark. ,0.5227,POSITIVE,0.9999,0,[]
2023-09-27T21:00:46.000Z,"To tell ground-breaking stories, Japanese artist @MIYAVI_OFFICIAL and filmmaker Andrew Cochrane are converting human performances into anime in real-time. See how @Adobe Software, Radeon Pro, and AMD Ryzen Threadripper PRO work effortlessly to revolutionize video production.",0.5282,POSITIVE,0.9999,0,[]
2023-09-25T19:34:06.000Z,"Command the battlefield with @LenovoLegion Go's stunning design. Featuring six-axis gyro support, execute maneuvers with precision and ease. Learn more: https://bit.ly/48uooBh",0.5068,POSITIVE,0.9997,0,[]
2023-09-20T16:03:05.000Z,Unboxing the secrets of the universe - and epic PC gaming.,0.5075,POSITIVE,0.9997,0,[]
2023-09-18T18:08:05.000Z,".@LenovoLegion Go features detachable, hall effect joysticks that are RGB-lit trailblazers. Enjoy seamless PC to handheld gaming with the power of the AMD Ryzen Z1 Series processor. Learn more: https://bit.ly/45VThNs",0.5219,POSITIVE,0.9597,0,[]
