date,text,PTR Sentiment,Flair Sentiment,Flair Score,Repost,Hastags
2024-07-27T23:54:44.000Z,There’s strength in numbers and #TeamVisa’s Kate Douglass illustrated the phenomenal power of teamwork to help win Silver in the women's 4x100m freestyle relay swimming event at the Olympic Games Paris 2024. Congratulations! #Paris2024 #Olympics #Visa  Visa. Worldwide Payment,0.5045,POSITIVE,0.9994,0,"['#TeamVisa', '#Paris2024', '#Olympics', '#Visa']"
2024-07-27T01:47:47.000Z,"Welcome to #Paris2024! The Olympic Games Paris 2024 Opening Ceremonies were truly magnifique, and we’re excited to see our #TeamVisa athletes compete with the world’s best, attempt record-breaking feats, and inspire people to pursue their passions.   #Paris2024 #Olympics #Visa",0.508,POSITIVE,0.9998,0,"['#Paris2024', '#TeamVisa', '#Paris2024', '#Olympics', '#Visa']"
2024-07-16T19:19:26.000Z,"We’re proud to be a sponsor of the @NFLFLAG Championships, the first tournament of its kind for youth. Cheers to the athletes!Visa. Proud Partner of the NFL FLAG Championships.",0.5103,POSITIVE,0.9952,0,[]
2024-07-15T18:00:25.000Z,Looking for your new favorite artist? Get a FREE ticket with purchase to discover new music with @SofarSounds and Visa!  Limitations apply. See Terms at the link in bio. #SofarSounds #LiveMusic #LocalMusic #Concerts,0.5391,NEGATIVE,0.8923,0,"['#SofarSounds', '#LiveMusic', '#LocalMusic', '#Concerts']"
2024-07-10T18:00:01.000Z,"Every dream deserves a blueprint, and yours is just waiting to be written! Do you write your goals down?   #Manifesting",0.5011,POSITIVE,0.9964,0,['#Manifesting']
2024-07-02T17:15:04.000Z,"Whether you're an aimless wanderer or the itinerary maker, Visa ensures your payments are secure when you travel. #Travel",0.5129,POSITIVE,0.9968,0,['#Travel']
2024-06-21T18:00:00.000Z,What are your summer travel hot takes? Go! ,0.512,POSITIVE,0.9742,0,[]
2024-06-19T01:00:00.000Z,To anyone whose name starts with a H: Name a place you’ve traveled to that changed you!   #SelfGrowth,0.5041,POSITIVE,0.7682,0,['#SelfGrowth']
2024-06-12T17:00:01.000Z,Who else gets a warm fuzzy feeling thinking about the small businesses that were part of your childhood? Tell us about a local spot that holds a special place in your heart!  #Nostalgia,0.5092,POSITIVE,0.9996,0,['#Nostalgia']
2024-06-07T17:20:51.000Z,"Traveling shifts our mindset from ""what if"" to ""why not."" What’s one lesson you’ve learned from your travels?#Travel",0.5055,POSITIVE,0.5829,0,['#Travel']
2024-05-30T17:00:00.000Z,"With Visa in your mobile wallet your purchases are fast, easy and secure, so you can focus more on enjoying the concert! Because memories are way more fun than worries. ",0.5239,POSITIVE,0.9985,0,[]
2024-05-28T23:36:21.000Z,.@PostMalone #VisaLiveAtLouvre ,0.5,NEGATIVE,0.9177,0,['#VisaLiveAtLouvre']
2024-05-28T21:24:08.000Z,I spy with my little eye... @ayrastarr about to go on stage. #VisaLiveAtLouvre,0.5029,POSITIVE,0.9891,0,['#VisaLiveAtLouvre']
2024-05-28T20:43:10.000Z,The crowd is having a blast with @rainaopr (and so are we). Any RaiNao fans here? #VisaLiveAtLouvre,0.5,POSITIVE,0.9888,0,['#VisaLiveAtLouvre']
2024-05-28T20:10:01.000Z,.@KungsMusic is right at home on stage at @MuseeLouvre tonight... Playing in his city in front of a cheering crowd must be helping! #VisaLiveAtLouvre,0.5064,POSITIVE,0.9991,0,['#VisaLiveAtLouvre']
2024-05-23T16:30:00.000Z,"Running a business may feel like you're always sprinting toward the next big thing, but it’s okay to walk and appreciate all you've accomplished. So, tell us – what's your latest win? ",0.5325,POSITIVE,0.9961,0,[]
2024-05-16T00:30:01.000Z,"The @NFL schedules are out, and we can’t wait! Which matchups are you most excited for? Visa. Proud Sponsor of the NFL.",0.504,POSITIVE,0.9983,0,[]
2024-05-13T16:00:00.000Z,"That first couples trip isn’t just about the destination, it’s about getting to know each other. What’s one thing you learned on your first vacation? ",0.5189,POSITIVE,0.8036,0,[]
2024-05-02T17:00:00.000Z,"We all need one less thing to carry, so why not load Visa into your mobile wallet? It’s fast, easy and secure.",0.5231,POSITIVE,0.9995,0,[]
2024-04-29T17:00:00.000Z,"Customizing clothing is all about expressing yourself. Whether you’re a designer or love crafting something new, what's one DIY you're proud of? ",0.54,POSITIVE,0.9155,0,[]
2024-04-26T01:13:17.000Z,The journey from dream to reality! Congratulations to @RomeOdunze for being drafted to the @ChicagoBears. Here's to the bright future ahead of you!  #NFLDraft,0.5105,POSITIVE,0.9993,0,['#NFLDraft']
2024-04-25T22:35:40.000Z,Spring is full of outdoor adventures. What’s one piece of camping gear you purchased that you’re excited to try out? ,0.5077,POSITIVE,0.9992,0,[]
2024-04-22T16:30:00.000Z,"If you’re reading this at a restaurant, you’re on your phone. Enjoy your dinner out, check back later, and we'll be there when you're ready to pay. ",0.5089,POSITIVE,0.9555,0,[]
2024-04-19T16:30:00.000Z,Food is culture you can eat! Take your taste buds on a trip around the country with Visa by your side. ,0.5132,POSITIVE,0.9972,0,[]
2024-04-17T16:00:01.000Z,"Customizing clothing is all about expressing yourself. Whether you’re a designer or love crafting something new, let’s see those pieces you’re proud of! ",0.5323,POSITIVE,0.9986,0,[]
2024-04-15T16:00:00.000Z,Make your space your own. Visa is here to help with those first purchases that mark your creativity and independence. What's that one piece that made your place feel more like a home? ,0.5138,POSITIVE,0.9381,0,[]
2024-04-11T19:59:04.000Z,New Moon = new beginnings. Maybe it’s a sign to take that trip you've always wanted to take with your Visa by your side. ,0.5577,POSITIVE,0.9999,0,[]
2024-04-08T17:00:00.000Z,"There are certain purchases that help take you from an idea to a small business success. To all those business owners out there, what small purchase helped you in a big way? ",0.556,POSITIVE,0.9981,0,[]
2024-03-25T17:00:27.000Z,"Small business owners tackle ups and downs everyday. We're here to help make this ride as smooth as possible, because for every down comes an even bigger up.  #EntrepreneurLife #EntrepreneurLifestyle",0.5234,POSITIVE,0.998,0,"['#EntrepreneurLife', '#EntrepreneurLifestyle']"
2024-03-19T21:23:30.000Z,"Springtime means longer days and endless opportunities! For those creators out there, what are you planning to do with that extra daylight? ",0.5035,POSITIVE,0.9823,0,[]
2024-03-19T17:00:06.000Z,It's the small trips that teach you the biggest lessons. #Travel #LifeLessons,0.5029,NEGATIVE,0.5629,0,"['#Travel', '#LifeLessons']"
2024-02-11T23:17:32.000Z,.@teehiggins5 gave us the inside scoop on TD dances (practice is key!). #SBLVIII,0.512,POSITIVE,0.9946,0,['#SBLVIII']
2024-02-11T22:16:24.000Z,Good luck to the @49ers today in #SBLVIII! Every step this season brought you here.Visa. Proud partner of the San Francisco 49ers.,0.5203,POSITIVE,0.9829,0,['#SBLVIII']
2023-10-06T20:03:59.000Z,You can't forget your wallet if your Visa is already in your phone. #digitalpayments,0.5158,POSITIVE,0.9967,0,['#digitalpayments']
2023-09-30T15:53:36.000Z,How to get ready for Sunday’s game ,0.5125,POSITIVE,0.9827,0,[]
2023-09-28T15:21:28.000Z,A new rule change is making it easier for small businesses to fight fraud charges. Learn how it could help business owners show a disputed charge is valid and authorized while protecting cardholder activity: https://vi.sa/467ie8N#FriendlyFraud #SMB,0.5291,NEGATIVE,0.6645,0,"['#FriendlyFraud', '#SMB']"
2023-09-28T02:49:13.000Z,Proud to continually support @SFMFoodBank and join the @SFGiants at @OracleParkSF’s Strike Out Hunger Drive!,0.5075,POSITIVE,0.995,0,[]
2023-09-20T20:53:33.000Z,Yeah we think about the Roman Empire... and how they ever managed to move all those coins around quickly and securely.,0.5082,POSITIVE,0.9147,0,[]
2023-09-15T16:00:00.000Z,Tag your favorite small business owners to shout out and show your support!Small business owners this is for you: We see the passion in your eyes  Keep on doing what you’re doing ,0.5469,POSITIVE,0.9897,0,[]
2023-09-05T16:00:01.000Z,There’s no better time than now to seize your future! Huge props to everyone with side hustles and doing just that! ,0.5235,POSITIVE,0.9806,0,[]
2023-09-01T16:00:00.000Z,"If you have a side hustle, we’re on your side.",0.51,POSITIVE,0.999,0,[]
2023-08-25T23:00:00.000Z,"What does “making it” mean to you? We believe if you’re making, you’re “making it”",0.5061,POSITIVE,0.9095,0,[]
2023-07-17T21:00:00.000Z,Keep creating amazing things. Our goal is to be here for you when you need to pay and when you get paid.,0.5094,POSITIVE,0.9982,0,[]
2023-05-12T01:50:01.000Z,"The @NFL just dropped the regular season schedule, and we can’t wait to see the Visa teams in action! Tell us your most anticipated matchups. (1/3)Visa. Proud sponsor of the NFL, @steelers, @49ers, @Giants, @Patriots, @ChicagoBears, @BuffaloBills, @nyjets, and @Ravens.",0.5022,POSITIVE,0.9966,0,[]
2023-05-12T01:50:02.000Z,(2/3),0.5,POSITIVE,0.9479,0,[]
2023-05-12T01:50:03.000Z,(3/3),0.5,POSITIVE,0.995,0,[]
2022-12-15T19:21:35.000Z,"Buds, everyone knows @Visa rolls deep. What should they bring to the #BringHomeTheBud party?",0.5094,NEGATIVE,0.5788,0,['#BringHomeTheBud']
2022-09-28T13:30:01.000Z,"As a goalkeeper, @timhowardgk has made a career of saving. So of course, he was the perfect #VisaAmbassador for the launch of our latest educational game, #FinancialSoccer.Score goals while flexing your financial knowledge at http://world.financialfootball.com",0.517,POSITIVE,0.9919,0,"['#VisaAmbassador', '#FinancialSoccer']"
2022-09-10T21:00:15.000Z,"Be open-minded to innovation... You never know where your dreams will lead you! Take it from @Micah_Johnson3 and his digital explorer, Aku, who came with us to @DisneyD23  #DisneyD23 Learn more: http://visa.com/creator",0.515,POSITIVE,0.9896,0,['#DisneyD23']
2022-09-09T17:50:46.000Z,"Start small, dream big all weekend with us @DisneyD23! Stop by the Visa booth, and get inspired to innovate (and snag your collectible pin!) #D23Expo",0.5109,POSITIVE,0.999,0,['#D23Expo']
2022-09-09T04:35:55.000Z,"From small businesses to big @NFL stars, anyone can change the game with Visa. #Kickoff2022Visa. Proud partner of the NFL.",0.5138,POSITIVE,0.9751,0,['#Kickoff2022Visa']
2022-09-04T14:00:02.000Z,Join us in the Public Square and Gardens at @_HudsonYardsNYC as the @USWNT take on Nigeria in an international friendly 9/6. Score preferred seating and other exciting benefits with your Visa: http://visa.com/hudsonyards Visa. Proud partner of the U.S. Women’s National Team.,0.5118,POSITIVE,0.9784,0,[]
2022-07-27T20:56:19.000Z,Seeing is believing. Students talk about the impact learning from Black professionals had on them during our weeklong Visa Black Scholars Summit. It’s part of Visa’s investment in developing future leaders through our early career and student programs: https://vi.sa/3czK32r,0.5077,POSITIVE,0.9628,0,[]
2022-06-04T15:50:22.000Z,"Support small businesses, make a big difference  Today through June 9, take $5 off your delivery order of $20 or more from select neighborhood restaurants on #UberEats with an eligible @Visa card. Use code VISASMB. Terms apply.",0.5298,POSITIVE,0.7581,0,['#UberEats']
2022-05-13T19:00:20.000Z,"She’s Next in Fashion, Empowered by Visa is proud to give 50 women-owned businesses the tools and resources they need to thrive. Meet the 2022 participants and join us in supporting women everywhere who believe in a better future: https://vi.sa/3wbT4WN",0.5166,POSITIVE,0.9791,0,[]
2022-05-10T21:02:02.000Z,"She’s Next in Fashion, Empowered by Visa is proud to give 50 women entrepreneurs $10k cash grants, a one-year @IFundWomen Coaching Membership, and a custom marketing campaign to help them grow their businesses and thrive. Meet the participants: http://visa.com/shesnextinfashion…",0.5357,POSITIVE,0.976,0,[]
2022-05-09T20:11:46.000Z,"She's Next in Fashion, Empowered by Visa is working to help close the gender gap by giving women-owned small businesses in fashion & beauty the tools and resources they need to fund, grow, and run their business. Meet this year’s participants: http://visa.com/shesnextinfashion…",0.5227,POSITIVE,0.9879,0,[]
2022-02-15T14:49:57.000Z,"We've partnered with @Visa to co-host a conversation with retired NFL running back and philanthropist @MattForte22 . Learn how explore new digital tools, implement strategies and learn new ways to amplify the uniqueness of your businesses. Register at http://usblackchambers.org/webinars",0.5315,POSITIVE,0.9479,0,[]
2022-02-14T01:00:19.000Z,Get centered with @comptonhealth. This holistic wellness space offers herbal remedies rooted in ancestral healing traditions. #VisaSmallBizBlockParty https://comptonhealthbar.com #SBLVI,0.5047,POSITIVE,0.8887,0,"['#VisaSmallBizBlockParty', '#SBLVI']"
2022-02-14T00:48:52.000Z,"From extra-income side-hustle to nationwide specialty store, #theplantchica was founded with love. #VisaSmallBizBlockParty #SBLVI  https://theplantchica.com",0.513,POSITIVE,0.9194,0,"['#theplantchica', '#VisaSmallBizBlockParty', '#SBLVI']"
2022-02-14T00:26:52.000Z,"We got moving with @socanomics – an LA-based, virtual dance fitness platform inspired by Caribbean Carnival and Caribbean dance music. They brought the energy at #VisaSmallBizBlockParty all weekend! Join the party: https://socanomics.com #SBLVI",0.5116,POSITIVE,0.995,0,"['#VisaSmallBizBlockParty', '#SBLVI']"
2022-02-13T23:57:28.000Z,You might recognize @LaMonarcaBakery from multiple LA locations… We got a taste of pastries inspired by the founders’ hometown in Mexico at #VisaSmallBizBlockParty at #SBLVI: https://lamonarcabakery.com,0.5042,POSITIVE,0.9482,0,"['#VisaSmallBizBlockParty', '#SBLVI']"
2022-02-12T21:57:16.000Z,"More than just a spot to mingle! If you missed @MinglesTeaBar last weekend at #VisaSmallBizBlockParty, stop by their Inglewood location for music, art, education, and, of course, a cup of tea: https://minglesteabar.com #SBLVI",0.511,NEGATIVE,0.8618,0,"['#VisaSmallBizBlockParty', '#SBLVI']"
2022-02-12T19:08:30.000Z,"Looking for a pick-me-up? Inglewood’s first specialty coffee house is where coffee, community & culture thrive. In case you missed @SipandSonder at #VisaSmallBizBlockParty  last weekend, learn more: https://sipandsonder.com #SBLVI",0.512,POSITIVE,0.9301,0,"['#VisaSmallBizBlockParty', '#SBLVI']"
2022-02-12T02:00:03.000Z,"I stopped by #VisaSmallBizBlockParty at #SBLVI to meet local artists, musicians, and small business owners who help make our communities thrive. Support your home team and shop local with @Visa. #VisaAmbassador #SBLVIMore at: http://usa.visa.com/promotions/nfl/network-of-neighbors.html…",0.5218,NEGATIVE,0.806,0,"['#VisaSmallBizBlockParty', '#SBLVI', '#VisaAmbassador', '#SBLVIMore']"
2022-01-19T22:03:56.000Z,"Apply now for a $10k grant! We’ve partnered with @UberEats and @LISC_HQ to help small independent restaurants. Hurry, this window closes 1/24! Learn more  http://lisc.org/uber",0.5028,NEGATIVE,0.9969,0,[]
2021-08-21T15:10:18.000Z,.@OksanaMasters is about to compete in her fifth Paralympic Games and is extremely dedicated to her training.She is also dedicated to finding the perfect mug for the perfect cup of coffee. Presented by @Visa.,0.5169,POSITIVE,0.9965,0,[]
2021-08-12T14:00:02.000Z, @RayssaLeal is the winner of The Visa Award as voted by fans around the world!Visa and the IOC congratulate Rayssa for showing the best of humanity at the Olympic Games Tokyo 2020.#TheVisaAward@timebrasil | @worldskatesb,0.5148,POSITIVE,0.9914,0,['#TheVisaAward']
2021-08-09T10:20:20.000Z,Today is the final day to vote for the Visa Award to celebrate the best of humanity at the Olympic Games Tokyo 2020!  Vote now for your favourite Athlete moments to celebrate acts that rise above competition. #TheVisaAward,0.5217,POSITIVE,0.9361,0,['#TheVisaAward']
2021-08-08T09:01:42.000Z,"Vote now for the Visa Award to celebrate the best of humanity at Tokyo 2020! This Award recognizes moments that embody Visa’s belief that a more inclusive world uplifts everyone, everywhere and our shared values of friendship, inclusion, acceptance and courage. #TheVisaAward",0.5112,POSITIVE,0.9959,0,['#TheVisaAward']
2021-07-25T16:00:02.000Z,Here. We. Go. : #NFLTrainingCamp coverage starts 7/26 on NFL Network: BACK TOGETHER SATURDAY - All 32 teams on the field 7/31,0.5123,POSITIVE,0.9426,0,['#NFLTrainingCamp']
2021-07-25T16:25:27.000Z,Meet Visa. A network working to make every day payday.,0.53,POSITIVE,0.9943,0,[]
2021-07-21T13:17:10.000Z,"Huge day! Today, we @Visa unveil an exciting global brand evolution. Sharing my biggest learnings from the past year, and where Visa will go from here:",0.5637,POSITIVE,0.9946,0,[]
2021-07-21T11:03:05.000Z,"Meet Visa. A new, iconic brand symbol is just the beginning. Visa is more than a credit card company; we’re a trusted network that drives commerce forward. Learn more: https://vi.sa/3BoYPRC",0.5634,POSITIVE,0.9973,0,[]
2021-07-21T13:20:00.000Z,Meet Visa. That name you see on everything is actually more like a signature. It’s a network working for everyone.,0.5183,POSITIVE,0.9981,0,[]
2021-05-03T16:33:20.000Z,"Visa is giving you a chance to win $25k and $25k for a qualifying small business of your choice. To enter, tap to pay securely with Visa. No Purchase Necessary. 50 U.S. & D.C./18+. Ends 6/30/21. Winners pick small businesses for grant prize. Rules: https://vi.sa/3drGRnS",0.5144,NEGATIVE,0.9487,0,[]
2021-04-22T16:38:18.000Z,We each play a part in fighting climate change. That’s why we’re harnessing the power of the Visa network through innovative partnerships and initiatives for a more sustainable world every single day. http://vi.sa/3sLNC8a,0.518,POSITIVE,0.9858,0,[]
2021-04-21T13:38:30.000Z,"This #EarthMonth, we are proud to announce our pledge to net-zero emissions by 2040, our progress to climate positive, and our carbon neutral operations milestone achievement: https://vi.sa/3eqJYvw",0.545,POSITIVE,0.9598,0,['#EarthMonth']
2021-04-14T15:19:46.000Z,"You don’t have to bend over backwards to be like @Simone_Biles. All you need is Visa. Tap to pay with your contactless Visa card like Simone for a quick, easy and secure way to pay. #Tokyo2020 #TeamVisa Learn more at: http://visa.com/taptopay",0.5035,POSITIVE,0.977,0,"['#Tokyo2020', '#TeamVisa']"
2021-04-06T11:00:02.000Z,"A third round of Economic Impact Payment (EIP) Cards will soon arrive. Take a moment and review the tips on how to avoid scams https://vi.sa/3cIv0RB. To learn more about EIP Cards, visit http://EIPCard.com.",0.5065,NEGATIVE,0.8641,0,[]
2021-03-31T15:45:23.000Z,"Today, on International #TransDayOfVisibility, we are proud to celebrate our partnership with Daylight (@JoinDaylight). The Daylight Visa card will allow consumers to choose their preferred name on their card: https://vi.sa/3weNkK2 (Referral Code VISA)",0.5146,POSITIVE,0.9139,0,['#TransDayOfVisibility']
2021-03-19T18:53:29.000Z,Tap to pay like a pro. #Contactless digital payments are becoming the standard for face-to-face transactions. Here’s how the tech revolution in 2020 changed the ways we pay: http://vi.sa/3tPrU4j,0.5043,POSITIVE,0.9977,0,['#Contactless']
2021-03-16T13:09:19.000Z," recap from the @Visa Big Air Presented by @LandRoverUSA qualies! Alex Hall & Mac Forehand will represent the U.S. in today’s finals. HOW TO WATCH (EST):Tuesday, March 1612:00 p.m. - Freeski Big Air - LIVE, Aspen, Colo., Broadcast NBCSN, Streaming @peacocktv",0.5198,POSITIVE,0.9911,0,[]
2021-03-16T05:27:12.000Z,"Big savings for the @Visa Big Air! Pay with your @Visa and enjoy 25% off through March 17, 2021.  Terms and conditions apply.Shop: https://shop.usskiandsnowboard.org",0.5135,POSITIVE,0.8511,0,[]
2021-02-05T03:55:33.000Z,"Black-owned small businesses like @SpaJuiceBar are essential to our communities. Support the home team and shop local with @Visa. Because now more than ever, where you shop matters. #VisaAmbassador #SBLVhttp://vi.sa/3j5PAgk",0.5086,POSITIVE,0.9701,0,"['#VisaAmbassador', '#SBLVhttp']"
2021-02-05T03:24:43.000Z,"Now more than ever, where you shop matters. Support the home team by shopping at local Black-owned small businesses like Everyday Café with @Visa. #VisaAmbassador #SBLVhttp://vi.sa/3j5PAgk",0.5095,POSITIVE,0.9899,0,"['#VisaAmbassador', '#SBLVhttp']"
2021-02-05T16:30:46.000Z,"Now more than ever, where you shop matters. Support the home team by shopping at Black-owned small businesses like @MarcusBooks in Oakland with @Visa. #VisaAmbassador #SBLV http://vi.sa/3j5PAgk",0.5083,POSITIVE,0.9712,0,"['#VisaAmbassador', '#SBLV']"
2021-02-04T19:07:12.000Z,"Whether you’re looking to start a #smallbusiness or already own one, this #SuperBowl Sunday Visa’s @AuthorizeNet can help you get online, accept digital payments, and save more than $10,000! https://vi.sa/3rnMuaqCertain restrictions and limitations apply. See Terms.",0.5081,POSITIVE,0.8416,0,"['#smallbusiness', '#SuperBowl']"
2021-02-02T17:00:01.000Z,"The 49ers & @Visa teamed up to support two local, Black-owned businesses with $10k grants.  Fred Warner and Dennis Brown were on hand to deliver the news to the owners of @NirvanaSoulSJ and BackAYard Caribbean Grill.",0.518,POSITIVE,0.9726,0,[]
2021-02-01T19:11:43.000Z,"Visa is committed to supporting Black-owned small businesses, like @saquon 's favorite spot: Stone’s Original Jerk Chicken. Now more than ever, where you shop matters. Support the home team and shop local with Visa.",0.5081,POSITIVE,0.9694,0,[]
2021-01-13T12:00:11.000Z,"Only 17% of surveyed consumers say they would revert to their old methods of #payment, post-pandemic. Read the @Visa Back to Business Study, 2021 outlook edition about how #contactless payments are here to stay: https://vi.sa/3nIjat4",0.5165,NEGATIVE,0.986,0,"['#payment', '#contactless']"
2020-12-16T18:15:02.000Z,"Continuing our #smallbusiness-focused effort throughout this NFL season, Visa and our NFL team partners @NYJets, @Giants, and @49ers will award grants to support Black-owned small businesses affected by COVID-19: https://vi.sa/2LxuNph",0.5052,POSITIVE,0.9857,0,['#smallbusiness']
2020-12-03T18:31:46.000Z,"When everyone is included, we can all rise higher.On this International Day of Persons with Disabilities, #TeamVisa and @TeamUSA Paralympian @OksanaMasters shares how sport has the power to bring the world together and drive positive change.",0.5271,POSITIVE,0.9899,0,['#TeamVisa']
2020-12-01T16:00:32.000Z,"As part of our effort to drive real and lasting change, we have launched the @Visa Black Scholars and Jobs Program, in partnership with the @tmcf_hbcu with a $10 million investment over the next 5 years.Learn more and apply today at https://vi.sa/36szcls",0.5394,POSITIVE,0.9782,0,[]
2020-08-12T16:07:20.000Z,"It’s hard not to touch a cute fluffy dog. It’s easy to avoid touching surfaces at checkout when you tap to pay with Visa. It’s a safe, touch-free way to pay. Learn more at http://visa.com/taptopay",0.5035,NEGATIVE,0.9353,0,[]
2020-08-04T14:00:17.000Z,Consumers are changing the way they shop and pay during the pandemic.Read the @Visa Back to Business Report to learn how #smallbusinesses can align their business operations with shifting consumer behavior: https://vi.sa/31jARWE,0.5404,NEGATIVE,0.9838,0,['#smallbusinesses']
2020-06-25T15:59:14.000Z,"We’ll be watching, hope you will too. #Pride",0.505,POSITIVE,0.9998,0,['#Pride']
2020-06-17T20:05:43.000Z,"We’re proud to celebrate our LGBTQ+ employees, community & the Supreme Court's ruling against #LGBTQ workplace discrimination. We’re moving one step closer to a world where everyone is accepted everywhere. #PRIDELearn more: http://visa.com/inclusion",0.5088,POSITIVE,0.9707,0,"['#LGBTQ', '#PRIDELearn']"
2020-06-16T17:45:46.000Z,Hold on to your Visa Government Payment Card! It has your current government benefits & can be used for future programs. Learn more: http://visa.com/governmentpaymentcards…,0.5159,POSITIVE,0.6794,0,[]
2020-06-05T20:44:38.000Z,Read about the actions we’re taking to help stop racial injustice and racial inequality: https://vi.sa/376S3B6,0.5029,POSITIVE,0.8524,0,[]
2020-05-05T21:36:59.000Z,".@Visa’s ability to move money seamlessly between consumers, businesses, banks and governments is critical to supporting global economic recovery. 4 key actions we are taking to accelerate this support: https://vi.sa/2Wsype4",0.5146,POSITIVE,0.9599,0,[]
2020-05-05T15:30:01.000Z,"As part of #GivingTuesdayNow today, @Visa is providing a double match to employee donations in support of the following non-profits: - @ifrc- @RedCross- @BritishRedCross- @MSF_USA- @UNICEF Learn more about Visa’s commitment to community support: ",0.5171,POSITIVE,0.5558,0,['#GivingTuesdayNow']
2020-04-30T21:10:21.000Z,"Now more than ever, @Visa is dedicated to providing safe and secure #payments for merchants and their customers: https://vi.sa/2KTwREpSee below on how #contactless payments have risen in popularity ",0.5147,POSITIVE,0.8905,0,"['#payments', '#contactless']"
