Date Posted,Source,Headline,Preview,Link,PTR Headline Sentiment,Flair Headline Outlook,Flair Headline Score,PTR Preview Sentiment,Flair Preview Outlook,Flair Preview Score
11/12/2024,The Economist,TSMC walks a geopolitical tightrope,https://www.economist.com/business/2024/11/14/tsmc-walks-a-geopolitical-tightrope,"TSMC, which is spending around $65bn to build factories in the country, is in line for $6.6bn in grants and $5bn in loans. Mr Trump has argued...",0.499,POSITIVE,0.963,0.538,POSITIVE,0.88
11/12/2024,Financial Times,TSMC clamps down and CATL goes for distance,https://www.ft.com/content/fa08537b-5c5a-4f94-b06a-a50d611663dd,"The glasses, which will hit stores next year, have been developed by the internet company's hardware brand Xiaodu, which has pitched them as a “...",0.501,NEGATIVE,0.998,0.506,POSITIVE,0.956
11/30/2024,Yahoo Finance,TSMC (TSM) Surpasses Market Returns: Some Facts Worth Knowing,https://finance.yahoo.com/news/tsmc-tsm-surpasses-market-returns-224515256.html,"In the closing of the recent trading day, TSMC (TSM) stood at $184.66, denoting a +1.92% change from the preceding trading day.",0.541,POSITIVE,0.984,0.536,POSITIVE,0.936
12/3/2024,Investor's Business Daily,Nvidia Chipmaker Retakes Key Level After Bullish Rally,https://www.investors.com/research/nvidia-chipmaker-taiwan-semi-tsmc-tsm-stock/,"Tuesday's IBD 50 Stocks To Watch pick is Nvidia chipmaker Taiwan Semiconductor Manufacturing (TSM), which is back above a key level...",0.537,NEGATIVE,0.88,0.558,NEGATIVE,0.53
11/29/2024,Yahoo Finance,"Could Investing $10,000 in TSMC Make You a Millionaire?",https://finance.yahoo.com/news/could-investing-10-000-tsmc-111500880.html,"The past decade has been a rewarding one for Taiwan Semiconductor Manufacturing (NYSE: TSM) investors, as shares of the foundry giant have...",0.517,NEGATIVE,0.99,0.522,POSITIVE,0.636
11/5/2024,Financial Times,TSMC says it alerted US to potential violation of China AI chip controls,https://www.ft.com/content/af6e1958-c9df-463a-a2b6-4bf2e5b69178,Chipmaker reported having received order for processor resembling that of Chinese company Huawei.,0.566,NEGATIVE,0.999,0.506,POSITIVE,0.924
11/28/2024,eTeknix,TSMC May Bring 2nm Manufacturing Node to the U.S. After 2025,https://www.eteknix.com/tsmc-may-bring-2nm-manufacturing-node-to-the-u-s-after-2025/,"According to Taiwan's Minister of the Science and Technology Council, Wu Cheng-wen, TSMC may shift its next-generation 2-nanometer chip...",0.52,POSITIVE,0.965,0.517,POSITIVE,0.876
12/3/2024,TweakTown,"Apple won't use TSMC 2nm chip for M5 chip over high costs, will use SoIC packaging in late 2025",https://www.tweaktown.com/news/101951/apple-wont-use-tsmc-2nm-chip-for-m5-over-high-costs-will-soic-packaging-in-late-2025/index.html,"Apple moves away from using TSMC's new 2nm process node for its next-gen M5 chip because of high costs, will use SoIC technology,...",0.54,NEGATIVE,0.943,0.521,NEGATIVE,0.991
12/2/2024,Nasdaq,"What Intel, Qualcomm, TSMC, and Other Semiconductor Investors Need to Know About Recent Updates",https://www.nasdaq.com/articles/what-intel-qualcomm-tsmc-and-other-semiconductor-investors-need-know-about-recent-updates,"In today's video, I discuss recent updates impacting Intel (NASDAQ: INTC), Qualcomm (NASDAQ: QCOM), Taiwan Semiconductor Manufacturing...",0.531,POSITIVE,0.986,0.525,POSITIVE,0.732
11/29/2024,Yahoo Finance,Is It Worth Investing in TSMC (TSM) Based on Wall Street's Bullish Views?,https://finance.yahoo.com/news/worth-investing-tsmc-tsm-based-143011605.html,The average brokerage recommendation (ABR) for TSMC (TSM) is equivalent to a Buy. The overly optimistic recommendations of Wall Street...,0.535,NEGATIVE,1.0,0.533,POSITIVE,0.965
11/12/2024,The Register,TSMC halts advanced chip shipments to Chinese AI companies,https://www.theregister.com/2024/11/08/tsmc_chinese_ai_shipments/,Move to suspend 7 nm and smaller processes follows US pressure ... Semiconductor giant TSMC is expected to stop supplying chips made with 7 nm or...,0.571,NEGATIVE,0.999,0.539,NEGATIVE,0.979
11/29/2024,Business Insider,The founder of TSMC has revealed he tried to get Jensen Huang to succeed him as CEO,https://www.businessinsider.com/tsmc-founder-morris-chang-asked-nvidia-jensen-huang-ceo-memoir-2024-11,TSMC founder Morris Chang and Nvidia CEO Jensen Huang have long-admired each other publicly — but Huang decided to keep his focus on his own...,0.516,NEGATIVE,0.98,0.524,POSITIVE,0.843
11/30/2024,The Mac Observer,Apple Orders M5 Chips from TSMC for Next-Gen Devices,https://www.macobserver.com/news/apple-orders-m5-chips-from-tsmc-for-next-gen-devices/,"Apple has ordered M5 chips from TSMC for future devices, featuring advanced 3nm technology and enhanced performance. Production in 2025.",0.544,NEGATIVE,0.621,0.537,NEGATIVE,0.831
11/27/2024,Firstpost,"TSMC caught in crossfire of US-China tech war, struggling to maintain neutrality",https://www.firstpost.com/tech/tsmc-caught-in-crossfire-of-us-china-tech-war-struggling-to-maintain-neutrality-13839248.html,"TSMC's challenge isn't just about staying in the US's good graces. It operates two factories in China, catering to a wide array of local...",0.524,NEGATIVE,1.0,0.523,NEGATIVE,0.986
12/2/2024,Mezha.Media,Apple is developing a 3nm M5 chip: here are the devices that will receive it,https://mezha.media/en/2024/12/02/apple-is-developing-a-3nm-m5-chip-here-are-the-devices-that-will-receive-it/,"According to the report, Apple's M5 chips will be manufactured using TSMC's advanced 3nm technology rather than the more expensive 2-nm...",0.535,NEGATIVE,0.955,0.52,NEGATIVE,0.953
11/29/2024,TrendForce,"[News] TSMC on Track to Qualify Ultra-Large CoWoS with 9x Reticle Sizes, 12 HBM4 Stacks by 2027",https://www.trendforce.com/news/2024/11/29/news-tsmc-on-track-to-qualify-ultra-large-cowos-with-9x-reticle-sizes-12-hbm4-stacks-by-2027/,"According to a report from TechNews, citing Tom's Hardware, at its European Open Innovation Platform (OIP) Forum, TSMC announced that its...",0.511,POSITIVE,0.961,0.516,NEGATIVE,0.886
12/2/2024,EE Times Asia,"TSMC Kaohsiung 2nm Fab Speeds Ahead: Apple, AMD in Line",https://www.eetasia.com/tsmc-kaohsiung-2nm-fab-speeds-ahead-apple-amd-in-line/,"TSMC's new 2nm fab in Kaohsiung marked a significant milestone today with its equipment installation ceremony, achieving three notable...",0.578,POSITIVE,0.997,0.558,POSITIVE,0.992
12/2/2024,insideHPC,"HPC News Bytes 20241202: Do LLM’s Understand?, Agentic AI, Simulating the Universe, France Adding Reactors, TSMC 2nm Chips",https://insidehpc.com/2024/12/hpc-news-bytes-20241202-do-llms-understand-agentic-ai-simulating-the-universe-france-adding-reactors-tsmc-2nm-chips/,"A happy December start to you! From the world of HPC-AI, we offer a rapid (7:38) romp through recent developments, including:.",0.524,NEGATIVE,0.677,0.523,POSITIVE,0.832
11/5/2024,Financial Times,Chipmaker TSMC hit by Taiwan’s soaring energy prices and growing outages,https://www.ft.com/content/cfd77e84-5d5b-47ae-96bd-9973b1c18662,Although the pace of Taiwan's power price increases since 2022 is still slower than in some other energy import-dependent advanced economies...,0.51,POSITIVE,0.979,0.506,POSITIVE,0.954
12/3/2024,MSN,TSMC buying or running Intel's fabs is 'incredibly speculative at best': Daniel Newman,https://www.msn.com/en-us/money/other/tsmc-buying-or-running-intel-s-fabs-is-incredibly-speculative-at-best-daniel-newman/vi-AA1vajhp?ocid=finance-verthp-feeds,Daniel Newman of the Futurum Group discusses the future of Intel and President-elect Trump's mandate of bringining some cutting-edge chip...,0.52,POSITIVE,0.726,0.516,NEGATIVE,0.996
12/3/2024,The Indian Express,"A ‘designed in India’ 5G chip, fabbed at TSMC, is facing fund crunch, low commercial uptake",https://indianexpress.com/article/technology/tech-news-technology/a-designed-in-india-5g-chip-fabbed-at-tsmc-is-facing-fund-crunch-low-commercial-uptake-9703103/,This is the first time a 3GPP compliant modem system-on-chip (SoC) has been indigenously designed and made working.,0.509,NEGATIVE,1.0,0.543,NEGATIVE,0.945
12/2/2024,天下雜誌,TSMC’s Path to Semiconductor Foundry Leadership: Insights from Morris Chang's Memoir,https://english.cw.com.tw/article/article.action?id=3849,"Morris Chang's latest autobiography recounts TSMC's rise to global semiconductor leadership, highlighting its pioneering foundry model,...",0.508,POSITIVE,0.999,0.505,NEGATIVE,0.506
12/2/2024,Focus Taiwan,"Taiwan shares rebound as TSMC returns to NT$1,000 mark",https://focustaiwan.tw/business/202412020018,Shares in Taiwan moved sharply higher Monday as the bellwether electronics sector led the broader market to climb out of its weakness last...,0.504,POSITIVE,0.819,0.576,POSITIVE,0.971
11/28/2024,Bloomberg,Why the World’s Powers Are Locked in a Battle Over Computer Chips,https://www.bloomberg.com/news/articles/2024-11-28/nvidia-tsmc-huawei-how-us-china-others-are-fighting-for-chip-dominance,"Computer chips are the engine room of the digital economy, and their growing capabilities are enabling technologies such as generative...",0.505,NEGATIVE,0.89,0.536,NEGATIVE,0.99
06/17/2024,Financial Times,The bullish case for TSMC,https://www.ft.com/content/95dd3eee-4783-4f6d-b317-ad9a50dd871a,"Shares of Taiwan Semiconductor Manufacturing Company, the world's biggest contract chipmaker, are hardly a laggard, rising 60 per cent over the...",0.502,NEGATIVE,0.931,0.507,POSITIVE,0.915
11/12/2024,Taipei Times,TSMC cannot make 2nm chips abroad now: MOEA,https://www.taipeitimes.com/News/biz/archives/2024/11/08/2003826545,"TSMC cannot make 2nm chips abroad now: MOEA ... Taiwan's technology protection rules prohibits Taiwan Semiconductor Manufacturing Co (TSMC, 台積電)...",0.506,NEGATIVE,0.759,0.519,POSITIVE,0.884
12/1/2024,Notebookcheck,TSMC plans 2nm chip production in Arizona for 2028,https://www.notebookcheck.net/TSMC-plans-2nm-chip-production-in-Arizona-for-2028.925907.0.html,"TSMC unveils ambitious plans to bring 2nm chip production to Arizona by 2028, following the company's established timeline for domestic...",0.528,POSITIVE,0.778,0.557,POSITIVE,0.784
11/27/2024,Bloomberg.com,Trump’s ‘America First’ Agenda Needs TSMC,https://www.bloomberg.com/opinion/articles/2024-11-26/trump-s-america-first-agenda-needs-tsmc,US tech titans rely on the chipmaking powerhouse. They're on the same team when it comes to countering Beijing.,0.503,POSITIVE,0.848,0.518,POSITIVE,0.687
11/29/2024,Focus Taiwan,TSMC to launch 2nm process in U.S. in 'more or less' 2028: NSTC head,https://focustaiwan.tw/business/202411290005,"Taiwan Semiconductor Manufacturing Co. (TSMC) will begin manufacturing its advanced 2 nanometer process in the United States in around 2028,...",0.514,POSITIVE,0.994,0.576,POSITIVE,0.975
12/2/2024,GuruFocus,TSMC (TSM) Rises on Reports of Apple M5 Chip Order,https://www.gurufocus.com/news/2619648/tsmc-tsm-rises-on-reports-of-apple-m5-chip-order,Shares of Taiwan Semiconductor Manufacturing Company (TSM) rose by 1.6% to $187.59 in pre-market trading. Recent reports indicate that Apple...,0.537,NEGATIVE,0.995,0.533,POSITIVE,0.985
11/29/2024,Focus Taiwan,"Taiwan shares end down as TSMC falls below NT$1,000 mark",https://focustaiwan.tw/business/202411290014,"Shares in Taiwan moved slightly lower Friday, as contract chipmaker Taiwan Semiconductor Manufacturing Co. (TSMC) saw gains built up during...",0.506,NEGATIVE,0.999,0.576,POSITIVE,0.966
12/2/2024,The Arizona Republic,A booming Taiwanese restaurant scene serves TSMC workers a taste of home in Phoenix,https://www.azcentral.com/story/entertainment/dining/2024/12/02/new-phoenix-taiwansese-restaurants-tsmc-workers/75824559007/,The Taiwanese food scene in north Phoenix has gone from nothing to booming because of TSMC. Three new Taiwanese restaurants deliver a taste...,0.499,POSITIVE,1.0,0.531,POSITIVE,0.837
11/19/2024,DigiTimes,TSMC adjusts CoWoS capacity plans amid Trump 2.0 uncertainty,https://www.digitimes.com/news/a20241118PD207/tsmc-donald-trump-cowos-capacity-demand.html,"The company's latest projections now target monthly CoWoS capacity of approximately 35,000 units for 2024, 75,000 units for 2025, and 135,000...",0.516,NEGATIVE,0.554,0.522,NEGATIVE,0.554
11/27/2024,Wccftech,"TSMC Can Shift Advanced 2nm Manufacturing To US After 2025, Insinuates Taiwanese Minister",https://wccftech.com/tsmc-can-shift-advanced-2nm-manufacturing-to-us-after-2025-insinuates-taiwanese-minister/,"The Taiwanese government will be open to discussing allowing TSMC to set up 2-nanometer manufacturing sites overseas in late 2025,...",0.529,NEGATIVE,0.939,0.525,NEGATIVE,0.547
12/2/2024,sharewise,"What Intel, Qualcomm, TSMC, and Other Semiconductor Investors Need to Know About Recent Updates",https://www.sharewise.com/us/news_articles/What_Intel_Qualcomm_TSMC_and_Other_Semiconductor_Investors_Need_to_Know_About_Recent_Updates_TheMotleyFool_20241202_1731,"In today's video, I discuss recent updates impacting Intel (NASDAQ: INTC), Qualcomm (NASDAQ: QCOM), Taiwan Semiconductor Manufacturing...",0.531,POSITIVE,0.986,0.529,POSITIVE,0.956
06/17/2024,Financial Times,The bullish case for TSMC,https://www.ft.com/content/95dd3eee-4783-4f6d-b317-ad9a50dd871a,"Shares of Taiwan Semiconductor Manufacturing Company, the world's biggest contract chipmaker, are hardly a laggard, rising 60 per cent over the...",0.502,NEGATIVE,0.931,0.507,POSITIVE,0.915
12/3/2024,Seeking Alpha,TSMC: A Chinese Invasion Of Taiwan Would Devastate Global Markets And Itself,https://seekingalpha.com/article/4741576-tsmc-chinese-invasion-of-taiwan-would-devastate-global-markets,"Geopolitical tensions between China and Taiwan could have devastating economic implications, impacting tech supply chains and global markets...",0.534,NEGATIVE,0.998,0.527,NEGATIVE,1.0
11/27/2024,Tom's Hardware,"TSMC 'Super Carrier' CoWoS interposer gets bigger, enabling massive AI chips to reach 9-reticle sizes with 12 HBM4 stacks",https://www.tomshardware.com/tech-industry/tsmc-super-carrier-cowos-interposer-gets-bigger-enabling-massive-ai-chips-to-reach-9-reticle-sizes-with-12-hbm4-stacks,TSMC's CoWoS gets even bigger with 9-reticle size packages due in 2027.,0.524,POSITIVE,0.964,0.527,POSITIVE,0.964
12/2/2024,Sammy Fans,Report: TSMC could make Exynos SoC for Samsung phones,https://www.sammyfans.com/2024/12/02/report-tsmc-could-make-exynos-soc-for-samsung-phones/,Samsung could make Exynos SoC at TSMC. System LSI may fabricate Exynos using TSMC's process to revive its in-house application processor.,0.509,NEGATIVE,0.997,0.51,NEGATIVE,0.79
11/12/2024,The Register,TSMC's US operations threatened with employee discrimination class action,https://www.theregister.com/2024/11/13/tsmc_usa_putative_employee_lawsuit/,Taiwan Semiconductor Manufacturing Company (TSMC) has been accused of “pervasive discrimination” against some of its workers in the USA.,0.534,NEGATIVE,0.993,0.503,NEGATIVE,0.992
11/19/2024,IndustryWeek,Taiwan Chip Giant TSMC Sued for Alleged Discrimination,https://www.industryweek.com/talent/news/55244177/taiwan-chip-giant-tsmc-sued-for-alleged-discrimination,Taiwan Chip Giant TSMC Sued for Alleged Discrimination ... The 13 U.S.-based plaintiffs say the Taiwanese semiconductor company is unfairly biased...,0.509,NEGATIVE,0.994,0.515,NEGATIVE,0.992
11/12/2024,Global Times,TSMC cannot afford to lose Chinese mainland market despite relentless US pressure: analysts,https://www.globaltimes.cn/page/202411/1322805.shtml,"The US Department of Commerce sent a letter to TSMC imposing export restrictions on certain sophisticated chips, of 7 nanometer or more advanced...",0.529,NEGATIVE,0.731,0.501,POSITIVE,0.923
11/26/2024,TrendForce,"[News] TSMC Kaohsiung 2nm Fab Moves In, Apple and AMD Expected as First Customers",https://www.trendforce.com/news/2024/11/26/newstsmc-kaohsiung-2nm-fab-moves-in-apple-and-amd-expected-as-first-customers/,"According to Economic Daily News, TSMC's new 2nm fab in Kaohsiung marked a significant milestone today with its equipment installation...",0.582,POSITIVE,0.991,0.564,POSITIVE,0.799
