Date Posted,Source,Headline,Preview,Link,PTR Headline Sentiment,Flair Headline Outlook,Flair Headline Score,PTR Preview Sentiment,Flair Preview Outlook,Flair Preview Score
11/19/2024,GOV.UK,PM meeting with Prime Minister Ishiba of Japan: 18 November 2024,https://www.express.co.uk/news/world/1978628/Japan-rare-minerals-finding-transform-economy,The Prime Minister met the Prime Minister of Japan Shigeru Ishiba at the G20 Summit in Brazil.,0.513,POSITIVE,0.993,0.528,POSITIVE,0.888
11/21/2024,Autosport,WRC Japan: Fourmaux claims super special to grab early lead,https://www.theregister.com/2024/11/21/japan_digital_end_of_life/,M-Sport-Ford's Adrien Fourmaux grabbed an early Rally Japan lead after winning the opening super special stage at the World Rally...,0.507,NEGATIVE,0.79,0.525,NEGATIVE,0.991
11/21/2024,The Guardian,Prop Asher Opoku-Fordjour set to make England bow against Japan,https://www.eurasiantimes.com/6th-gen-fighter-uk-japan-italy-seek-more-partners/,"The rookie prop Asher Opoku-Fordjour is in line for an England debut against Japan on Sunday, with Steve Borthwick expected to hand the...",0.509,POSITIVE,0.992,0.512,POSITIVE,0.635
11/21/2024,The Independent,Fin Baxter ‘desperate’ to end losing streak as England sign off against Japan,https://ukdefencejournal.org.uk/uk-italy-japan-advance-next-gen-fighter-jet-project/,Fin Baxter enters Sunday's clash against Eddie Jones' Japan with the twin aims of securing his first win for England and finishing the...,0.509,POSITIVE,0.562,0.526,POSITIVE,0.943
11/21/2024,Racing TV,The Japan Cup: runner-by-runner guide plus verdict,https://japantoday.com/category/politics/italy-japan-britain-discuss-broadening-gcap-jet-fighter-project-to-other-countries,"The 44th running of the Japan Cup on Sunday has attracted three high-class European challengers in. Auguste Rodin. , Fantastic Moon and.",0.506,POSITIVE,0.996,0.515,POSITIVE,0.537
11/21/2024,Shephard Media,"UK, Japan and Italy discuss potential to bring other countries into GCAP programme",https://www.reuters.com/business/aerospace-defense/italy-japan-britain-discuss-broadening-gcap-jet-fighter-project-other-countries-2024-11-19/,"At the G20 summit in Brazil, the three countries reaffirmed their commitment to the trilateral Global Combat Air Programme (GCAP),...",0.524,POSITIVE,0.918,0.532,POSITIVE,0.957
11/21/2024,Council on Foreign Relations,Japan Braces for Trump 2.0,https://japantoday.com/category/tech/japan-ramps-up-tech-ambitions-with-65-bn-for-ai-chips,How Tokyo navigates tariffs and other Trump policies will be a test of leadership for both countries.,0.512,NEGATIVE,0.652,0.544,NEGATIVE,0.566
11/21/2024,Autosport,The WRC title balancing act facing Neuville and Hyundai in Japan,https://www.speedhunters.com/2024/11/patrolling-japans-expressways-in-a-porsche-912-police-car/,"With both World Rally Championship titles within touching distance, Thierry Neuville and Hyundai face a risk versus reward dilemma at Rally...",0.504,NEGATIVE,0.527,0.503,NEGATIVE,0.982
11/21/2024,Racing TV,On Demand: Japan Cup: Aidan O'Brien on Auguste Rodin,https://www.dailymail.co.uk/news/article-14106629/american-father-arrested-japan-shrine-carve.html,"""We always dreamed he could finish off his career in the Japan Cup,"" says the master trainer of the Deep Impact colt, who is a six-time...",0.514,POSITIVE,1.0,0.516,NEGATIVE,0.954
11/21/2024,BBC,Japan to build the world's most powerful supercomputer,https://www.skysports.com/rugby-union/news/12321/13256641/england-vs-japan-cadan-murley-and-tom-curry-called-up-for-test-against-japan-in-autumn-nations-series,"Japan's zeta-class supercomputer will be 1000 times faster than existing systems, but what will it be used for?",0.537,POSITIVE,1.0,0.513,POSITIVE,0.678
11/21/2024,Sky Sports,Autumn Nations Series: England under pressure to end losing streak against Japan as Eddie Jones returns to Twickenham,https://www.ebrd.com/news/2024/ebrd-eu-and-japan-support-energy-saving-investments-in-north-macedonia.html,Japan head coach Eddie Jones makes first return to Twickenham since being sacked by England in 2022; England are on a five-match losing...,0.507,POSITIVE,0.994,0.523,POSITIVE,0.723
11/21/2024,Motorsport Week,Adrien Fourmaux leads Forum8 Rally Japan!,https://newsroom.toyota.eu/rally-japan-day-1-/,It's early days in the WRC season finale with just the opening 2.15km super special stage being completed in a packed-to-the-rafter Toyota...,0.509,POSITIVE,1.0,0.513,NEGATIVE,0.579
11/21/2024,Pharmaphorum,Eisai debuts biliary tract cancer drug in Japan,https://www.gov.uk/government/news/pm-meeting-with-prime-minister-ishiba-of-japan-18-november-2024,"Eisai has launched its new therapy for biliary tract cancer (BTC) Tasfygo in Japan, the first world market for the FGFR-targeting drug.",0.506,POSITIVE,0.996,0.52,POSITIVE,0.812
11/19/2024,Financial Times,Elliott Management bets on Japan property with 5% stake in Tokyo Gas,https://www.autosport.com/wrc/news/wrc-japan-fourmaux-claims-super-special-to-grab-early-lead/10674916/,US activist investor plans to push Japanese company to offload some of its $9bn real estate portfolio.,0.524,POSITIVE,0.585,0.513,POSITIVE,0.907
11/21/2024,Kyodo News+ | Japan's leading news agency.,"Japan conveys ""serious concerns"" to China over military activities",https://www.theguardian.com/sport/2024/nov/21/prop-asher-opoku-fordjour-set-to-make-england-bow-against-japan,"Japanese Defense Minister Gen Nakatani tells his Chinese counterpart, Dong Jun, that he is ""seriously concerned"" about the intensifying...",0.519,NEGATIVE,0.771,0.511,NEGATIVE,0.573
11/18/2024,Rugby Football Union,Autumn Nations Series preview: England v Japan,https://www.independent.co.uk/sport/rugby/rugby-union/fin-baxter-england-japan-steve-borthwick-new-zealand-b2651479.html,"Everything you need to know as England Men take on Japan at Allianz Stadium, Twickenham for their final game of the 2024 Autumn Nations...",0.506,POSITIVE,0.934,0.527,POSITIVE,0.778
11/21/2024,DW,Japan: Women hopeful on maiden names issue after UN report,https://www.racingtv.com/news/the-japan-cup-runner-by-runner-guide-plus-verdict,"The push to allow married women to retain their maiden names is gaining momentum in Japan, with many women hoping newly elected politicians...",0.508,NEGATIVE,0.932,0.515,POSITIVE,0.996
11/19/2024,GOV.UK,PM meeting with Prime Minister Meloni of Italy and Prime Minister Ishiba of Japan: 19 November 2024,https://www.shephardmedia.com/news/air-warfare/uk-japan-and-italy-discuss-potential-to-bring-other-countries-into-gcap-programme/,The Prime Minister met Prime Minister Giorgia Meloni of Italy and Prime Minister Shigeru Ishiba of Japan at the G20 Summit in Brazil.,0.51,POSITIVE,0.995,0.522,POSITIVE,0.698
11/19/2024,Autosport,"How to watch WRC's Rally Japan: schedule, line-up and more",https://www.cfr.org/article/japan-braces-trump-20,"Rally Japan's tarmac stages host the final round of the 2024 World Rally Championship season, so here is how and when you can watch this...",0.533,POSITIVE,0.99,0.505,NEGATIVE,0.729
11/18/2024,The Guardian,Police track down unlikely shoe thief from Japanese kindergarten,https://www.autosport.com/wrc/news/the-wrc-title-balancing-act-facing-neuville-and-hyundai-in-japan/10674824/,"Officers installed security cameras to get to the bottom of the thefts, and ended up uncovering a four-legged culprit.",0.505,POSITIVE,0.741,0.512,NEGATIVE,0.611
11/21/2024,BloodHorse,Japan Racing Association to Celebrate Auguste Rodin,https://www.racingtv.com/watch/on-demand/japan-cup/608722,"The connections of Auguste Rodin, a 4-year-old son of Deep Impact, have witnessed Japan's love of the sire first-hand in the days and weeks...",0.509,POSITIVE,1.0,0.52,POSITIVE,0.991
11/21/2024,Racing Post,'See it to believe it' - Aidan O'Brien mesmerised by Japanese racing as Auguste Rodin impresses ahead of Cup bid,https://www.bbc.com/reel/video/p0k5w8dw/japan-to-build-the-world-s-most-powerful-supercomputer,Aidan O'Brien spoke of his awe of Japan and its racing as excitement builds for Auguste Rodin's history-making Japan Cup bid at Tokyo on...,0.509,POSITIVE,1.0,0.521,POSITIVE,1.0
11/21/2024,Eurosport,'Only victory will be success' – Harada vows 'different Japan' will take it to England,https://www.skysports.com/rugby-union/news/12321/13257850/autumn-nations-series-england-under-pressure-to-end-losing-streak-against-japan-as-eddie-jones-returns-to-twickenham,Japan hooker Mamoru Harada has thrown down the gauntlet to England ahead of the highly anticipated Autumn Nations Series clash between the...,0.507,NEGATIVE,0.845,0.511,POSITIVE,0.899
11/20/2024,Harper's BAZAAR,What a Week in Japan Taught Me About Wellness,https://www.motorsportweek.com/2024/11/21/adrien-fourmaux-leads-forum8-rally-japan/,Participating in traditional rituals and practices made me understand how much our individual well-being is tied to the health of our...,0.544,POSITIVE,0.987,0.51,POSITIVE,0.995
11/19/2024,POLITICO.eu,"Shark lobby slams China, Japan for vetoing US-led move to ban ‘finning’",https://pharmaphorum.com/news/eisai-debuts-biliary-tract-cancer-drug-japan,"China and Japan blocked a United States-led bid to strengthen a ban on shark finning in the Atlantic Ocean, infuriating conservationists.",0.52,NEGATIVE,0.999,0.515,POSITIVE,0.733
11/21/2024,BBC,England v Japan: Marcus Smith getting 'better and better',https://www.ft.com/content/6d05db87-d456-4337-a1a8-951d126af374,"Autumn Nations Series: England v Japan. Venue: Allianz Stadium, Twickenham Date: Sunday, 24 November Kick-off: 16:10 GMT.",0.52,POSITIVE,0.713,0.507,POSITIVE,0.966
11/21/2024,UKClimbing,UKC Articles - ARTICLE: A Tribute to Late Japanese Climber Keita Kurakami,https://english.kyodonews.net/news/2024/11/52a1a54f2e0b-japan-china-defense-chiefs-meet-amid-airspace-maritime-tensions.html,"Masa Sakano translates a 2022 interview with accomplished Japanese trad climber Keita Kurkami, who passed away on 26 June 2024 aged 38.",0.505,POSITIVE,0.994,0.541,POSITIVE,0.764
11/21/2024,DirtFish,"Fourmaux leads Japan, Mikkelsen almost out of fuel",https://www.englandrugby.com/follow/news-media/autumn-nations-series-preview-england-v-japan,"Adrien Fourmaux leads a round of the World Rally Championship for the very first time after topping Rally Japan's opening superspecial,...",0.517,POSITIVE,0.647,0.511,POSITIVE,0.652
11/21/2024,Luton Town Football Club,Luton Town international round-up November 2024 - Luton Town FC,https://www.dw.com/en/japan-un-report-offers-hope-for-married-surnames-issue/a-70840435,Daiki Hashioka was involved in Japan's two World Cup qualifier wins away at Indonesia and China as we round-up how our international Hatters...,0.516,POSITIVE,0.992,0.508,NEGATIVE,0.945
11/21/2024,Nikkei Asia,Japan's Daiwa Securities enters aircraft leasing to bolster wealth management,https://www.gov.uk/government/news/pm-meeting-with-prime-minister-of-italy-giorgia-meloni-and-prime-minister-of-japan-shigeru-ishiba-19-november-2024,"TOKYO -- Japan's Daiwa Securities Group will take a 50% stake in an aircraft leasing company, Nikkei has learned, in a bid to offer wealth...",0.514,POSITIVE,0.615,0.515,POSITIVE,0.511
11/21/2024,Tyrepress,China continues anti-dumping duties on NBR products from Japan and South Korea,https://www.autosport.com/wrc/news/how-to-watch-wrcs-rally-japan-schedule-line-up-and-more/10674341/,"On 8 November, China's Ministry of Commerce announced that it would continue to impose anti-dumping duties on Acrylonitrile-butadiene rubber...",0.533,NEGATIVE,0.835,0.527,POSITIVE,0.961
11/19/2024,Autosport,"Toyota targets ""almost perfect” Rally Japan to snatch WRC title",https://www.theguardian.com/world/2024/nov/18/japan-weasel-shoe-thief-kindergarten-gosho-kodomo-en-fukuoka,Toyota team principal Jari-Matti Latvala believes it could take “an almost perfect” Rally Japan to wrestle the World Rally Championship...,0.509,POSITIVE,0.797,0.515,NEGATIVE,0.992
11/19/2024,ESPN,"England vs. Japan: Elliot Daly, Immanuel Feyi-Waboso out; Tom Curry back",https://www.bloodhorse.com/horse-racing/articles/281220/japan-racing-association-to-celebrate-auguste-rodin,"England will be without Elliot Daly and Immanuel Feyi-Waboso for Sunday's match against Japan, but Tom Curry is fit to feature.",0.507,POSITIVE,0.997,0.508,POSITIVE,0.997
11/21/2024,World Business Outlook,QuantumScape Corporation Organises Symposium in Japan to Discuss Future Energy Storage,https://www.racingpost.com/news/international/japan/see-it-to-believe-it-aidan-obrien-mesmerised-by-japanese-racing-as-auguste-rodin-impresses-ahead-of-cup-bid-aK3RR2D7fmFV/,QuantumScape Hosts Solid-State Battery Industry Leaders for Symposium in Japan to Shape the Future of Energy Storage.,0.528,POSITIVE,0.996,0.515,POSITIVE,0.998
11/21/2024,Olympics,Sasaki Roki: Top facts about Japan's biggest baseball export since Shohei Ohtani,https://www.eurosport.com/rugby/autumn-internationals-2024/2024/autumn-nations-series-mamoru-harada-japan-england_sto20055936/story.shtml,Find out how the Chiba Lotte Marines' 23-year-old pitching phenom will soon be made available to all 30 MLB clubs. Every team will put their...,0.514,POSITIVE,0.985,0.506,POSITIVE,0.645
11/19/2024,Rugbypass.com,Elliot Daly released as England make two changes to squad for Japan,https://www.harpersbazaar.com/beauty/health/a62939547/japanese-wellness-culture-essay/,Steve Borthwick has made two changes to his England squad of 36 with preparations now underway for their final match of the Autumn Nations.,0.514,POSITIVE,0.979,0.507,POSITIVE,0.984
11/21/2024,Bloomberg.com,"Japan’s Ishiba Set to Announce $140 Billion Stimulus, NHK Says",https://www.politico.eu/article/china-japan-block-shark-hunting-finning-reform-us-iccat-atlantic-ocean/,Japanese Prime Minister Shigeru Ishiba is set to unveil a $140 billion economic stimulus package to address a range of challenges from...,0.528,POSITIVE,0.577,0.514,NEGATIVE,0.976
11/21/2024,Ruck.co.uk,"""We'll be back Stronger"" - Freddie Steward: England fullback ready for redemption in Autumn Test against Japan",https://www.bbc.com/sport/rugby-union/articles/cwy128ne54lo,"England are set to wrap up their 2024 Autumn Nations Series this Sunday, as they take on Japan at the Allianz Stadium.",0.509,POSITIVE,0.994,0.504,POSITIVE,0.95
11/21/2024,Forexlive,"Heads up for Bank of Japan Governor Ueda speaking at 0510 GMT, 0010 US Eastern time",https://www.ukclimbing.com/articles/features/a_tribute_to_late_japanese_climber_keita_kurakami-15941,"BOJ Governor Kazuo Ueda due to speak at the Paris EUROPLACE Tokyo International Financial Forum, in Tokyo. I haven't been able to dig up...",0.533,POSITIVE,0.587,0.507,POSITIVE,0.998
11/20/2024,Global Times,Japan hosts Five Eyes intel meeting for 1st time; experts warn of Tokyo’s eagerness to become the ‘sixth eye’,https://dirtfish.com/rally/wrc/fourmaux-leads-japan-mikkelsen-almost-out-of-fuel/,"The Five Eyes alliance hosted an intelligence group meeting in Japan on Wednesday, the first time that such a meeting has been held in a...",0.519,POSITIVE,0.572,0.515,NEGATIVE,0.978
11/21/2024,Ruck.co.uk,"""Underlying Frustration"" - Jack van Poortvleit: England scrum half wants to 'turn it around' with Autumn win against Japan",https://www.lutontown.co.uk/en/news/internationals-nov-24,"Jack van Poortvleit is fully backing England to end their Autumn Nations Series on a high, as they take on Japan this Sunday at the Allianz...",0.502,NEGATIVE,0.679,0.525,POSITIVE,0.899
11/19/2024,Financial Times,Japan’s beef bowl economy shows consumer resilience as prices rise,https://asia.nikkei.com/Business/Markets/Wealth-Management/Japan-s-Daiwa-Securities-enters-aircraft-leasing-to-bolster-wealth-management2,Beef bowls are serious business in Japan. Shares in Zensho Holdings rose 10 per cent on Tuesday to give the local fast-food restaurant...,0.507,POSITIVE,0.993,0.539,POSITIVE,0.893
11/21/2024,Reuters,"Japan plans $90 billion spending in new stimulus package, document shows",https://www.tyrepress.com/2024/11/china-continues-anti-dumping-duties-on-nbr-products-from-japan-and-south-korea/,Japan is considering spending 13.9 trillion yen ($89.7 billion) from its general account to fund a new stimulus package aimed at mitigating...,0.559,NEGATIVE,0.932,0.527,NEGATIVE,0.995
11/21/2024,Reuters,"Exclusive: Kioxia market value set at $5 bln, Japan chipmaker to receive listing approval, sources say",https://www.autosport.com/wrc/news/toyota-may-need-an-almost-perfect-rally-japan-to-snatch-wrc-title/10674266/,Bain-backed Kioxia will have a market value of about 750 billion yen ($4.84 billion) based on the indicative price for its initial public...,0.534,POSITIVE,0.966,0.516,POSITIVE,0.576
11/21/2024,Vatican News,Cardinal-elect Kikuchi: Migrants and dialogue are Japan’s path to stability,https://www.espn.co.uk/rugby/story/_/id/42483346/england-vs-japan-immanuel-feyi-waboso-tom-curry-back,"Cardinal-elect Tarcisius Isao Kikuchi, Archbishop of Tokyo, has emphasized the importance of dialogue for global and local stability.",0.503,POSITIVE,0.999,0.512,POSITIVE,0.956
10/31/2024,BBC,Japan country profile,https://worldbusinessoutlook.com/quantumscape-corporation-organises-symposium-in-japan-to-discuss-future-energy-storage/,"Japan country profile ... Japan has the world's third-largest economy, having achieved remarkable growth in the second half of the 20th Century...",0.512,POSITIVE,0.987,0.525,POSITIVE,0.838
11/21/2024,nippon.com,Japan Defense Chief Urges China to Prevent Airspace Violation,https://olympics.com/en/news/baseball-mlb-japan-sasaki-roki,"Tokyo, Nov. 21 (Jiji Press)--Japanese Defense Minister Gen Nakatani met with his Chinese counterpart, Dong Jun…",0.516,NEGATIVE,0.956,0.516,POSITIVE,0.702
11/21/2024,FXStreet,Japanese Yen reverses Wednesday's losses against USD after BoJ Governor Ueda's comments,https://www.rugbypass.com/news/elliot-daly-released-as-england-make-two-changes-to-squad-for-japan/,The Japanese Yen (JPY) edges higher against its American counterpart during the Asian session on Thursday and drags the USD/JPY pair away...,0.508,NEGATIVE,0.998,0.519,POSITIVE,0.781
11/21/2024,World Baseball Softball Confederation - wbsc,"Premier12 Super Round: Japan outscore USA, extend international winning streak to 25",https://www.bloomberg.com/news/articles/2024-11-21/japan-s-ishiba-set-to-announce-140-billion-stimulus-nhk-says,"Kaito Kozono hit two homers and a triple and had seven RBIs. The US scored first but were outmatched by Japanese pitchers, who combined 16...",0.51,POSITIVE,0.983,0.527,POSITIVE,0.746
11/21/2024,Asia Times,"Japan’s exports rebound, the Middle East market topping the list",https://www.ruck.co.uk/well-be-back-stronger-freddie-steward-england-fullback-ready-for-redemption-in-autumn-test-against-japan/,"Japan's recent export performance offers a glimmer of hope amid broader economic uncertainties. In October 2024, Japan's exports rose by...",0.534,POSITIVE,0.629,0.519,POSITIVE,0.787
11/21/2024,Newsweek,Japan's $26 Billion Discovery Could Change Its Fortunes,https://www.forexlive.com/centralbank/heads-up-for-bank-of-japan-governor-ueda-speaking-at-0510-gmt-0010-us-eastern-time-20241121/,"Japanese researchers have uncovered 230 million tons of manganese deposits, rich in metals vital for electric vehicle batteries and...",0.523,NEGATIVE,0.771,0.525,NEGATIVE,0.884
11/21/2024,Insurance Journal,Bank of Japan Governor Warns AI Could Bring New Financial Stability Risks,https://www.globaltimes.cn/page/202411/1323484.shtml,"Bank of Japan Governor Kazuo Ueda said on Thursday central banks must be mindful that technological advances, such as in the area of...",0.587,NEGATIVE,0.971,0.501,POSITIVE,0.933
11/17/2024,CEPR,The ideological roots of technological transformation: Meiji Japan versus Imperial China,https://www.ruck.co.uk/underlying-frustration-jack-van-poortvleit-england-scrum-half-wants-to-turn-it-around-with-autumn-win-against-japan/,"Japan and China both faced exposure to Western imperialism in the 19th century, but their responses were starkly different.",0.518,POSITIVE,0.999,0.507,NEGATIVE,0.999
11/20/2024,BBC,England v Japan: Ollie Lawrence says Eddie Jones' criticism made him a better player,https://www.ft.com/content/ff6dac95-313c-4a14-8382-d996ab2186ae,"Autumn Nations Series: England v Japan. Venue: Allianz Stadium, Twickenham Date: Sunday, 24 November Kick-off: 16:10 GMT.",0.52,NEGATIVE,0.959,0.507,POSITIVE,0.965
11/21/2024,Reuters,"BOJ's Ueda signals focus on data ahead of Dec meeting, yen jumps",https://www.reuters.com/markets/asia/japan-eyes-141-billion-fiscal-spending-under-new-stimulus-package-nhk-says-2024-11-21/,"Bank of Japan Governor Kazuo Ueda said the central bank will scrutinise various data ahead its rate review next month, and ""seriously"" take...",0.52,POSITIVE,0.988,0.555,NEGATIVE,0.899
11/21/2024,The Japan Times,Tokyo Metro’s overseas efforts begin in earnest with London deal,https://www.reuters.com/technology/kioxia-market-value-set-5-bln-japan-chipmaker-receive-listing-approval-sources-2024-11-21/,The award of a contract to operate London's Elizabeth Line to a consortium that includes the firm could help address concerns about its...,0.511,POSITIVE,0.985,0.546,POSITIVE,0.852
11/21/2024,Norwalk Reflector,"Japan trip, Part 2",https://www.vaticannews.va/en/church/news/2024-11/japan-kikuchi-caritas-asia-migrants-future.html,"Continuing where I left off with Part 1 of my Japanese adventure and travelogue that was published in the Norwalk Reflector on November 1st,...",0.527,POSITIVE,1.0,0.515,POSITIVE,0.717
11/21/2024,nippon.com,Japan Drafts Guide to Help Doctorate Holders Find Jobs,https://www.bbc.com/news/world-asia-pacific-14918801,"Tokyo, Nov. 21 (Jiji Press)--Japan's economy and education ministries have drafted a guide for companies and u…",0.501,POSITIVE,0.988,0.539,POSITIVE,0.976
11/19/2024,Global Times,Chinese national football team suffers 3-1 home defeat to Japan,https://www.nippon.com/en/news/yjj2024112101006/,"The Chinese national football team suffered a home 3-1 defeat to Asian No.1 Japan in the World Cup Asian qualifier on Tuesday, a result that...",0.508,NEGATIVE,0.999,0.518,POSITIVE,0.938
11/21/2024,The Washington Post,Paws up! Police find shoe thief at a kindergarten is actually a weasel.,https://www.fxstreet.com/news/japanese-yen-gains-positive-traction-against-usd-upside-potential-seems-limited-202411210153,Police in southwest Japan installed cameras after nearly two dozen children's shoes went missing from Gosho Kodomo-en kindergarten in...,0.502,POSITIVE,0.985,0.527,NEGATIVE,0.71
11/21/2024,Yahoo Finance,Japan’s Ishiba Set to Announce $140 Billion Stimulus Package,https://www.wbsc.org/en/news/premier12-2024-super-round-usa-japan,(Bloomberg) -- Japanese Prime Minister Shigeru Ishiba is set to unveil a $140 billion economic stimulus package to address a range of...,0.516,POSITIVE,0.924,0.511,POSITIVE,0.995
11/21/2024,Army.mil,"USAG Japan hosts ‘Love Project’ event to build family strength, boost community resilience",https://asiatimes.com/2024/11/japans-exports-rebound-the-middle-east-market-topping-the-list/,"CAMP ZAMA, Japan – U.S. Army Garrison Japan recently hosted an event to boost communication skills for community couples to increase family...",0.507,POSITIVE,0.993,0.529,POSITIVE,0.789
11/21/2024,Silicon Republic,ESA strengthens ties with Japan under new agreement,https://www.newsweek.com/japan-news-26-trillion-discovery-1989347,The European Space Agency and the Japan Aerospace Exploration Agency have once again agreed to help each other carry out new projects.,0.621,POSITIVE,0.993,0.521,POSITIVE,0.962
11/21/2024,Olympics,WBSC Premier12 2024: Fireballer Fujihira Shoma is soaring for Japan,https://www.insurancejournal.com/news/international/2024/11/21/802021.htm,"Once upon a time, Japanese pitcher Fujihira Shoma was closer to Abdul Hakim Sani Brown than he is to Shohei Ohtani. A lot closer.",0.506,POSITIVE,1.0,0.526,POSITIVE,0.816
11/17/2024,Al Jazeera,"Japan’s troops to train with US, Australian forces amid concerns over China",https://cepr.org/voxeu/columns/ideological-roots-technological-transformation-meiji-japan-versus-imperial-china,"Japan's troops will participate in joint training with United States Marines and Australian forces in northern Australia next year,...",0.518,NEGATIVE,0.869,0.512,POSITIVE,0.979
11/21/2024,nippon.com,Japan Ministry Holds Emergency Meeting on Bird Flu,https://www.bbc.com/sport/rugby-union/articles/cx281mzgm39o,"Tokyo, Nov. 21 (Jiji Press)--Japan's agriculture ministry held an emergency online meeting with officials from…",0.507,NEGATIVE,0.575,0.504,POSITIVE,0.963
11/21/2024,African Business,Japan Supports Climate Resilience and Sustainable Agriculture in Zimbabwe,https://www.reuters.com/technology/artificial-intelligence/bojs-ueda-warns-ai-could-bring-new-financial-stability-risks-2024-11-21/,Download logoThe United Nations World Food Programme (WFP) welcomes a contribution of US$ 5.1 million from the Government of Japan to...,0.51,POSITIVE,0.971,0.572,NEGATIVE,0.951
11/21/2024,Tom's Hardware,China warns Japan over ramping semiconductor sanctions – threatens to block essential manufacturing materials,https://www.japantimes.co.jp/business/2024/11/21/companies/tokyo-metro-london-elizabeth-line/,Senior Chinese officials have repeatedly warned Japan about ramping semiconductor sanctions hand-in-hand with the U.S..,0.521,NEGATIVE,0.996,0.554,POSITIVE,0.591
11/21/2024,HRD America,"Stress levels of teachers, school staff hit new levels in Japan: reports",https://norwalkreflector.com/news/551859/japan-trip-part-2/,The percentage of teachers and school staff in Japan who are experiencing high levels of stress reached a record high of 11.7% in 2023.,0.536,POSITIVE,0.979,0.53,POSITIVE,0.947
11/19/2024,The Celtic Way,Kyogo replaces brace-scoring teammate who's kept him out of the Japan squad,https://www.nippon.com/en/news/yjj2024112100901/,Kyogo Furuhashi was brought on in Japan's 3-1 win over China in a World Cup qualifier.,0.504,POSITIVE,0.997,0.518,POSITIVE,0.901
11/14/2024,BBC,Japan: Shigeru Ishiba wins new term as PM in parliament run-off,https://www.globaltimes.cn/page/202411/1323404.shtml,"Japanese Prime Minister Shigeru Ishiba has won a run-off vote in parliament to stay in his post, after an election setback last month.",0.556,NEGATIVE,0.52,0.501,POSITIVE,0.928
