date,text,PTR Sentiment,Flair Sentiment,Flair Score,Repost,Hastags
2024-11-16T11:00:07.000Z,"Game-changing quantum breakthrough: Equal1 runs Arm Cortex at 3.3 Kelvin (-269.85°C)! Equal1's innovative approach could make quantum computing as accessible as traditional servers. From drug discovery to AI, the future is getting cooler  https://newsroom.arm.com/blog/pushing-quantum-computing-boundaries-with-arm-equal1?utm_source=twitter&utm_medium=social-organic&utm_content=blog&utm_campaign=mk13_tech-strat_na…",0.514,POSITIVE,0.9986,0,[]
2024-11-15T12:15:00.000Z,"Here at Arm, we know that prioritizing your wellbeing is key to unlocking your potential.  That’s why we’re committed to nurturing our team’s passions to drive innovation. Scroll through to hear what some of our people have to say about how Arm helps them thrive.",0.5055,POSITIVE,0.9987,0,[]
2024-11-07T16:32:05.000Z,"We're delighted to welcome Charlotte Eaton back to Arm. Charlotte rejoins us as Chief People Officer, drawing on her wealth of experience at Arm and in other leadership roles to empower our people to do the best work of their careers: https://newsroom.arm.com/news/arm-announces-appointment-of-charlotte-eaton-as-chief-people-officer?utm_source=twitter&utm_medium=social-organic&utm_content=newsroom&utm_campaign=mk29_exec-comms_na…",0.5121,POSITIVE,0.9686,0,[]
2024-11-06T21:40:07.000Z,"Demand for the Arm compute platform remains strong in the age of AI.In Q2 FYE25, we achieved record royalty revenue for Q2, with strong YoY growth thanks to the increased demand for energy-efficient compute and more complex AI chips built #onArm: https://newsroom.arm.com/news/arm-achieves-record-q2-results?utm_source=twitter&utm_medium=social-organic&utm_content=newsroom&utm_campaign=mk29_exec-comms_na…",0.5416,POSITIVE,0.9892,0,['#onArm']
2024-11-01T10:00:48.000Z,"Frederique Olivier relies on Arm to capture the beauty of the natural world.  With the help of Arm, she can shoot images with better quality and source power in extreme conditions.  Discover the world from Frederique's eyes, made possible #onArm: https://newsroom.arm.com/blog/purpose-on-arm-frederique-olivier-photographer?utm_source=twitter&utm_medium=social-organic&utm_content=blog&utm_campaign=mk08_brand_na…",0.5139,POSITIVE,0.9986,0,['#onArm']
2024-10-31T22:29:43.000Z,"Thank you #GitHubUniverse, we've had a blast!We've spent this week in San Francisco connecting with developers to equip them with the tools they need to innovate on the Arm compute platform.Thank you to everyone that joined us. ",0.5161,POSITIVE,0.9954,0,['#GitHubUniverse']
2024-10-31T20:36:05.000Z," Join us on Wednesday November 6 for our next financial results conference call.After market close, we'll report our earnings for the second quarter of fiscal year 2025, followed by a conference call to review our results and business outlook: https://newsroom.arm.com/news/arm-announces-earnings-release-date-for-second-quarter-fiscal-year-ended-2025?utm_source=twitter&utm_medium=social-organic&utm_content=newsroom&utm_campaign=mk29_exec-comms_na…",0.5643,NEGATIVE,0.8818,0,[]
2024-10-31T18:42:57.000Z,"6G is on the horizon, promising ultra-fast speeds, low latency, and seamless digital and physical experiences.Learn what it takes to bring new AI capabilities to life on 6G: https://newsroom.arm.com/blog/arm-and-alphawave-semi-unite-on-6g-chiplets?utm_source=twitter&utm_medium=social-organic&utm_content=blog&utm_campaign=mk03_infrastructure_na…",0.5229,POSITIVE,0.9917,0,[]
2024-10-30T21:26:12.000Z,"“My job is to make sure your code runs great on the Arm compute platform”At #GitHubUniverse, our incredible team shared how we’re helping you accelerate cloud to edge development with tools, platforms and workflows on GitHub. Catch the full session here: https://youtube.com/live/5ov2NYBdGSw?t=25527s…",0.5077,POSITIVE,0.9856,0,['#GitHubUniverse']
2024-10-30T16:32:06.000Z,Experience new levels of performance and efficiency with the general availability of @GoogleCloud C4A VMs! C4A features the Arm Neoverse V2-powered Google Axion CPU to support the most demanding AI & general purpose workloads: https://cloud.google.com/blog/products/compute/try-c4a-the-first-google-axion-processor… Congrats @GoogleCloud! ,0.5315,POSITIVE,0.9975,0,[]
2024-10-30T11:28:05.000Z,"""AI is going to run on Arm. Period.""Arm is the only company on the planet that can run workloads of any size. There's plenty of opportunity to grow and drive innovation in the space, and we're leading this.Thanks to #BloombergTech for having us!",0.5764,POSITIVE,0.9975,0,['#BloombergTech']
2024-10-28T10:00:11.000Z,The Armv9 Cortex-X925 CPU is setting new standards with a 15% IPC improvement!  Get ready for unparalleled performance and efficiency across flagship AI smartphones and PCs. More details: https://newsroom.arm.com/blog/armv9-cortex-x925-cpu-performance?utm_source=twitter&utm_medium=social-organic&utm_content=blog&utm_campaign=mk04_client_na…,0.5249,POSITIVE,0.8104,0,[]
2024-10-25T21:27:04.000Z,"The countdown is on for #GitHubUniverse! Join us and see how we're making it easier to build, test and deploy your software with @GitHub on the Arm compute platform. Catch our speaking sessions throughout the event. Agenda here  https://bit.ly/48q5Cvd",0.5173,POSITIVE,0.8945,0,['#GitHubUniverse']
2024-10-25T16:31:31.000Z,"For @NVIDIA, transparency is the key to success. To build one of the largest companies in the world, NVIDIA CEO Jensen Huang sought to build a porous organization that empowers people to experiment and improve.Listen to the full Tech Unheard podcast: https://newsroom.arm.com/podcasts/tech-unheard-episode-one-jensen-huang?utm_source=twitter&utm_medium=social-organic&utm_content=podcast&utm_campaign=mk08_brand_na…",0.5279,POSITIVE,0.9962,0,[]
2024-10-25T11:35:42.000Z,"The Arm CPU architecture is enabling quicker AI experiences with enhanced security, unlocking new possibilities for AI workloads at the edge. Find out why the CPU is front and center in the future of AI on The @Verge.",0.5641,POSITIVE,0.9874,0,[]
2024-10-24T16:46:18.000Z,"It's a big day for small models! With @AIatMeta's new quantized Llama models and the Beta release of ExecuTorch, it's now quicker for 20 million Arm developers to create and deploy performant, intelligent gen AI at the edge. We've put it to the test: https://newsroom.arm.com/news/accelerating-edge-ai-with-executorch?utm_source=twitter&utm_medium=social-organic&utm_content=newsroom&utm_campaign=mk13_tech-strat_na…",0.5387,POSITIVE,0.6955,0,[]
2024-10-24T16:18:51.000Z,"We're excited to see the new quantized Llama 3.2 1B and 3B models available on the Arm compute platform. Developers, get ready to seamlessly integrate these new models into your applications #onArm with no additional modifications or optimizations, saving time and resources",0.5414,POSITIVE,0.9995,0,['#onArm']
2024-10-23T18:57:03.000Z,"Our collaboration with @vivo_Global and @MediaTek is redefining the AI smartphone.   Together, we've delivered advanced performance and efficiency to vivo's X200 series with MediaTek's Dimensity 9400 with the latest Armv9 CPUs and Immortalis GPU: https://newsroom.arm.com/news/powering-next-generation-ai-smartphones-mediatek-vivo?utm_source=twitter&utm_medium=social-organic&utm_content=newsroom&utm_campaign=mk04_client_na…",0.5273,POSITIVE,0.9948,0,[]
2024-10-23T16:06:03.000Z,"Collaboration is key to enabling the AI-enabled vehicle. At #REAutoUSA, Dipti Vachani, our SVP and GM for Automotive shared how we're working across the stack to deliver solutions that enable software development from day 1, enabled by standards driven by SOAFEE.",0.5365,POSITIVE,0.9925,0,['#REAutoUSA']
2024-10-22T17:00:05.000Z,"Thank you, #GITEXGlobal, for including us to speak on this moment in technology where we can truly make a difference. Tamika Curry Smith was on the ground to share our commitments around #DEI and #AI.The future is bright and built #onArm.",0.5411,POSITIVE,0.9892,0,"['#GITEXGlobal', '#DEI', '#AI', '#onArm']"
2024-10-16T22:32:45.000Z,"We're at #OCPSummit24! If you're here, swing by and chat with us, or head to one of our talks to learn about the exciting possibilities of custom chiplets with Neoverse CSS and the Arm Total Design ecosystem.",0.52,POSITIVE,0.995,0,['#OCPSummit24']
2024-10-16T18:09:04.000Z," The general availability of Arm Neoverse CSS-based Microsoft @Azure Cobalt 100 VMs has just been announced!This brings the performance, efficiency and flexibility of Neoverse CSS-based instances to millions of users for the age of AI: https://newsroom.arm.com/blog/arm-powered-microsoft-azure-cobalt-100-vms?utm_source=twitter&utm_medium=social-organic&utm_content=blog&utm_campaign=mk03_infrastructure_na…",0.5229,POSITIVE,0.9916,0,[]
2024-10-15T18:06:45.000Z," @Vivo_GLOBAL's X200 series has launched!Will Abbey, EVP and Chief Commercial Officer, joined vivo on stage to celebrate the performance and AI capabilities of the new X200 series built #onArm with @MediaTek's Dimensity 9400 chipset.",0.5376,POSITIVE,0.999,0,['#onArm']
2024-10-15T17:43:04.000Z," After doubling in size in just a year, we're excited to share new updates on the chiplet innovation we're seeing from the Arm Total Design ecosystem. By uniting on Arm CSS, we're building solutions for the AI datacenters of the future. Details: https://newsroom.arm.com/news/arm-total-design-sustainable-ai-datacenter?utm_source=twitter&utm_medium=social-organic&utm_content=blog&utm_campaign=mk03_infrastructure_na…",0.5512,POSITIVE,0.9536,0,[]
2024-10-15T17:43:08.000Z," Arm Total Design partners including @alphawavesemi, @Cadence and @ProteanTecs are validating their third-party IP products with CSS on advanced nodes - helping to provide an out-of-the-box software experience with Neoverse CSS-based custom silicon on leading edge nodes.",0.535,POSITIVE,0.9991,0,[]
2024-10-15T17:43:10.000Z,"Discover more about Arm Total Design and its role in the future of AI-powered computing at #OCPSummit24, where you can join us for talks, demos, and partner showcases to learn about the next era of built-for-AI silicon - #onArm.",0.5441,POSITIVE,0.9695,0,"['#OCPSummit24', '#onArm']"
2024-10-15T17:43:07.000Z," Neoverse CSS and Arm Total Design are helping to create the hardware foundation for the sustainable AI datacenter with 2x new chiplets announced from Alcor Micro and @alphawavesemi, both on Arm CSS. ",0.5493,POSITIVE,0.9983,0,[]
2024-10-15T06:10:24.000Z,"Discover why all infrastructure market leaders choose Arm Neoverse to power their data center transformation at #OCPSummit24. Booth #B12 Catch one of our talks, agenda below Tuesday-Thursday See you there!",0.5288,POSITIVE,0.9651,0,"['#OCPSummit24', '#B12']"
2024-10-12T16:50:05.000Z,"Arm is the compute platform for AIFrom cloud to edge, our CPUs help software developers & our partners create highly customized silicon solutions.They’re the ideal companion if you’re looking for a flexible heterogeneous computing approach to AI: https://newsroom.arm.com/blog/arm-compute-platform-ai-accelerator-technologies?utm_source=twitter&utm_medium=social-organic&utm_content=blog&utm_campaign=mk13_tech-strat_na…",0.5273,POSITIVE,0.9565,0,[]
2024-10-10T19:55:18.000Z,"We've committed to join @imec_int's Automotive Chiplet Program! Announced today, the program brings together industry leaders to evaluate, shape and define the best chiplet architecture for future vehicles, prioritizing performance and safety.",0.5256,POSITIVE,0.9984,0,[]
2024-10-09T20:19:43.000Z,.@MediaTek's Dimensity 9400 Chipset is here! This flagship SoC features Armv9.2 CPU architecture and Immortalis-G925 GPU to to put PC level performance in the palm of your hands. This enables a new world of immersive gaming and edge AI applications: https://arm.com/company/success-library/made-possible/mediatek?utm_source=twitter&utm_medium=social-organic&utm_content=landingpage&utm_campaign=mk04_client_na…,0.5381,POSITIVE,0.9901,0,[]
2024-10-08T09:45:52.000Z,"Arm CMO Ami Badani joins @svtechtalks to explore the future of AI and what's next for on-device inference.  Tune in as Ami shares why industry-wide collaboration, with the Arm compute platform at the foundation, is essential to enabling AI everywhere.",0.5371,POSITIVE,0.9978,0,[]
2024-10-07T19:05:02.000Z,"#ICYMI: Amazon launched its new tablets with gen AI-powered features built #onArm. With Arm technology, users get faster performance in everything from streaming to AI features, as well as better battery life. Congrats, @Amazon team!",0.5571,POSITIVE,0.999,0,"['#ICYMI', '#onArm']"
2024-10-03T22:07:12.000Z, Jason Child joined @AfterEarnings to talk about our post-IPO growth and the exciting chapter we're navigating in the age of AI. Listen in to hear: Why the largest tech companies build AI #onArm How we get 30K resumes a month What's next  https://youtube.com/watch?v=u8KQgw-O29Y…,0.5416,POSITIVE,0.7142,0,['#onArm']
2024-10-03T20:14:14.000Z,"Ethos-U55 NPU + TinyML = High performance From reducing latency and preserving privacy to facilitating real-time use cases such as face detection, microcontrollers can run more complex models than ever before.Discover more : https://community.arm.com/arm-community-blogs/b/ai-and-ml-blog/posts/ml-based-embedded-computer-vision?utm_source=twitter&utm_medium=social-organic&utm_content=blog&utm_campaign=mk02_iot_na…",0.5166,POSITIVE,0.9983,0,[]
2024-10-02T09:28:45.000Z," Arm ASR is now available as an early access plugin for @EpicGames' @UnrealEngine!We've put it to the test using Unreal Engine's desktop renderer with our in-house demo project, Mori. See how much it enhances FPS when applied, significantly improving GPU performance. ",0.5121,POSITIVE,0.9996,0,[]
2024-09-30T15:55:50.000Z," During wildlife expeditions, the perfect shot can happen in an instant.With the help of cutting-edge technology built #onArm, cinematographers like Frederique Olivier are capturing those moments, bringing untold stories to audiences across the globe: https://newsroom.arm.com/blog/purpose-on-arm-frederique-olivier-photographer?utm_source=twitter&utm_medium=social-organic&utm_content=blog&utm_campaign=mk08_brand_na…",0.5109,POSITIVE,0.9997,0,['#onArm']
2024-09-27T18:49:04.000Z,"The new @AwsCloud EC2 C8g and M8g instances are now in GA!Whether you’re running compute intensive workloads on C8g instances or general purpose workloads on M8g instances, you benefit from Arm's performance and efficiency leadership with Graviton4 ",0.5219,POSITIVE,0.9968,0,[]
2024-09-27T09:15:25.000Z,"The next era of LLMs for smaller devices is here, enabled by our partnership with @AIatMeta! Read how we are enabling developers to expand device capabilities and edge AI use cases in @CNET's conversation with our very own @ctbergey ",0.5374,POSITIVE,0.9809,0,[]
2024-09-25T22:59:41.000Z,Exciting to see Llama 3.2 running on Arm!,0.506,POSITIVE,0.9999,0,[]
2024-09-25T18:21:05.000Z, Run Llama 3.2 LLMs seamlessly on Arm CPUs!We’ve collaborated with @AIatMeta on its new open-source LLMs to ensure Arm CPUs deliver high performance and efficient AI inference from cloud to edge.This is how we help developers scale AI everywhere: https://newsroom.arm.com/news/ai-inference-everywhere-with-new-llama-llms-on-arm?utm_source=twitter&utm_medium=social-organic&utm_content=blog&utm_campaign=mk13_tech-strat_na…,0.5417,POSITIVE,0.9947,0,[]
2024-09-19T17:21:06.000Z,"Experience the world in a whole new way with @Snap's new @Spectacles, built #onArm.  The new AR glasses benefit from our leadership in performance and energy efficiency to unlock new immersive experiences with Lenses. We even got to try them out! https://newsroom.snap.com/sps-2024-spectacles-snapos…",0.5598,POSITIVE,0.9966,0,['#onArm']
2024-09-18T16:35:19.000Z," Our impact on the world is important to us.  From reducing our carbon emissions to enabling equitable healthcare in communities, we're all in on making a difference. See how we're doing so far.",0.5218,POSITIVE,0.9986,0,[]
2024-09-18T13:11:38.000Z," Introducing Tech Unheard, a new podcast from Arm CEO, Rene Haas.Join Rene and other tech leaders from across the industry for unique, behind-the-boardroom-door conversations. We're kicking things off with @NVIDIA's Jensen Huang on Oct 9: https://newsroom.arm.com/news/arm-and-npm-announce-new-tech-unheard-podcast?utm_source=twitter&utm_medium=social-organic&utm_content=blog&utm_campaign=mk29_exec-comms_na…",0.5321,POSITIVE,0.82,0,[]
2024-09-17T15:26:28.000Z,"Arm makes running MLOps workflows a breeze on @GitHub Actions. With Arm Runners, developers can benefit from optimized performance, effortlessly turning workflows into powerhouses of efficiency.",0.5132,POSITIVE,0.9998,0,[]
2024-09-17T09:00:15.000Z,"At #PyTorchConf, join Gian Marco Iodice and Pareena Verma for more details on how to unlock performance gains with @Pytorch and Arm Kleidi. ",0.5079,POSITIVE,0.7137,0,['#PyTorchConf']
2024-09-17T11:30:30.000Z,Who's coming? Get more info here:,0.5083,POSITIVE,0.8735,0,[]
2024-09-16T18:13:27.000Z,"Just over a year ago we began our journey as a public company. Since, we've moved at pace to continue building the industry's most efficient and performant compute platform for the age of AI.Here's a look at just some of our highlights along the way: https://newsroom.arm.com/blog/one-year-after-the-ipo?utm_source=twitter&utm_medium=social-organic&utm_content=blog&utm_campaign=mk29_exec-comms_na…",0.5628,POSITIVE,0.9474,0,[]
2024-09-16T15:35:05.000Z,We're optimizing AI across the ML stack. That's why we've partnered with @PyTorch and ExecuTorch to integrate Arm Kleidi Libraries directly to each framework.This gives application developers enhanced AI performance on the CPU without extra work: https://newsroom.arm.com/news/pytorch-kleidi-integrations-cloud-to-edge?utm_source=twitter&utm_medium=social-organic&utm_content=newsroom&utm_campaign=mk13_tech-strat_na…,0.5207,POSITIVE,0.9866,0,[]
2024-09-13T17:23:03.000Z,"Congrats to our Executive Vice President and Chief Legal Officer, Spencer Collins for the recognition as one of the top in-house legal leaders by the @FT. Spencer’s leadership and expertise remains crucial to the success of the Arm compute platform: https://ft.com/content/e9a36690-fa99-4525-bf68-42132c77e553…",0.5144,POSITIVE,0.9887,0,[]
2024-09-05T10:41:26.000Z,Are you ready to build native apps on Windows on Arm? We've got the tools and resources you need to get started.  This is how you build enhanced user experiences.,0.5141,POSITIVE,0.9993,0,[]
2024-09-04T13:55:43.000Z,"Here's to 3+ years of SOAFEE and everything that's to come with http://SOAFEE.next. With 120+ members and counting, we're proud to celebrate the collaborative efforts of the entire automotive ecosystem to bring software-defined, AI-enabled vehicles to life:",0.5298,POSITIVE,0.9863,0,[]
2024-09-04T09:06:58.000Z,Do you build @VulkanAPI apps? We’ve got exciting news for you!   Native support for Windows on Arm is coming.  See it in action:,0.515,POSITIVE,0.9886,0,[]
2024-08-29T12:23:06.000Z,"Processing complex AI workloads on the device can be slow. Arm KleidiAI is changing this, bringing best performance without additional optimization. We show what's possible when it's integrated with @Google's MediaPipe & XNNPACK on Android.",0.5257,POSITIVE,0.9803,0,[]
2024-08-22T16:29:05.000Z,Meet the next generation of optimized ML workloads. 30-50% speedups for various ML libraries 3.1x run time improvement with Photon Lower costGet this and more with Arm Neoverse-based @AWSCloud Graviton on the @databricks ML Runtime cluster.,0.5115,POSITIVE,0.9996,0,[]
2024-08-21T08:08:02.000Z,"AI is transforming the world of computing, from the edge to the cloud. As Arm CMO Ami Badani explains on @theCUBE, this offers unique opportunities, but you have to have the right platform in place to maximize them. That's where Arm comes in:",0.5252,POSITIVE,0.9972,0,[]
2024-08-19T13:00:01.000Z,"Reasons we  the Arm Cortex-M33 based Raspberry Pi Pico 2: You can deploy more compute-intensive apps It's faster, thanks to the floating point unit It's more performantTry it for yourself testing real-time ML audio noise suppression.",0.515,NEGATIVE,0.8921,0,[]
2024-08-16T16:31:39.000Z," BTS of July's Amazon Prime Day, over 250K Arm-based AWS Graviton chips powered 5,800 distinct http://Amazon.com services - that's more than double the services in 2023.By scaling #onArm, @awscloud had the compute capacity to ensure everything ran smoothly:",0.5445,POSITIVE,0.9309,0,['#onArm']
2024-08-16T08:06:05.000Z," Set your reminder! Today at 1:05 pm PT, Arm CMO Ami Badani joins @theCUBE's AI Infrastructure Silicon Valley Executive Series to discuss the explosion of generative AI and innovation in chip technology. Tune in here: https://okt.to/sF1y3c",0.5409,POSITIVE,0.8096,0,[]
2024-07-29T18:42:20.000Z,"""If we don't start thinking about this power problem differently, we're never going to see this amazing technology that can truly change our lives""Dipti Vachani speaks to @CNBCi on the importance of Arm to reduce power and pave the way to AI innovation.",0.5242,POSITIVE,0.9025,0,[]
2024-07-26T09:00:18.000Z,"At our Global Engineering Conference, our engineers came together to share the latest advancements in tech and discuss how we're building the future of computing together. With a host of activities available, it offered a chance for discussion in a supportive environment.",0.5302,POSITIVE,0.9974,0,[]
2024-07-24T16:09:06.000Z,Powering outstanding graphics for mobile games with Arm Accuracy Super Resolution (ASR). @Arm & MediaTek put it to the test with #Dimensity9300 resulting in lower power consumption & extended battery life thnx to efficient coder that reduces GPU load & bandwidth requirements.,0.5115,POSITIVE,0.9994,0,['#Dimensity9300']
2024-07-24T16:15:06.000Z," Join us on Wednesday July 31 for our next financial results conference call.After market close, we'll report our earnings results for the first quarter of fiscal year 2025, followed by a conference call to review our results and business outlook: https://okt.to/koqGT0",0.5752,POSITIVE,0.7986,0,[]
2024-07-22T08:50:46.000Z,"The ""Write Once, Deploy Everywhere"" approach to code is key to seamless deployment for developers.Through expert talks and demos @WeAreDevs, we demonstrated how this is a game-changer for building and deploying next generation apps at scale.Thanks to everyone who joined us!",0.5146,POSITIVE,0.9992,0,[]
2024-07-19T18:15:06.000Z,"With the escalating need for power-efficient systems, @FujitsuFNC's turned to Arm to build the FUJITSU-MONAKA CPU - a processor designed to help achieve energy savings of 40% in Japanese data centers by 2030.+ That's without compromising AI innovation: https://okt.to/WM0F3A",0.5289,NEGATIVE,0.6676,0,[]
2024-07-18T15:53:14.000Z,"Arm KleidiAI brings 30% performance improvements to @Google AI Edge's MediaPipe and XNNPACK running the Gemma 2B LLM. This is the first integration of many, as we enable more LLMs to run as effectively and efficiently as possible on Arm mobile CPUs: https://okt.to/qLW8He",0.5266,POSITIVE,0.9985,0,[]
2024-07-18T13:14:57.000Z,"Flooding can happen anytime, but early warning systems can help reduce its impact on communities and protect lives.We're proud to work with @UNICEF_uk and support the team in Karonga, Malawi to bring the latest in flood alert technology to communities:",0.5194,POSITIVE,0.9849,0,[]
2024-06-26T19:00:05.000Z,"The advancements in large multimodal models and GenAI herald a new era in AI robotics.  That’s why tomorrow's robotics are harnessing the power of LLMs to improve energy efficiency, security, and functional safety.   And it's all happening #onArm: https://okt.to/6nbZ9m",0.5357,POSITIVE,0.9988,0,['#onArm']
2024-06-26T08:10:01.000Z,The world's leading AI companies are prioritizing data center efficiency to scale and grow. And they're doing it #onArm.  Arm CMO Ami Badani joined The Artificial Human Podcast to discuss why efficiency is crucial to driving AI innovation.,0.5485,POSITIVE,0.9557,0,['#onArm']
2024-06-25T12:15:07.000Z,"Here's a glimpse of our #INWED24 celebrations in Kenya, Ghana and Switzerland. The Arm-Ambassador-led events brought everyone together to celebrate the significant impact of women engineers and to inspire future innovators to help bridge the STEM gap: https://okt.to/9ZAuna",0.5102,POSITIVE,0.9888,0,['#INWED24']
2024-06-24T19:02:05.000Z,"Find $ARM in the Nasdaq-100 Index from today. As we go from strength-to-strength as a public company, we're excited to join industry leading companies on the @Nasdaq stock exchange, emphasizing the importance of Arm tech among the global ecosystem: https://okt.to/gpRsAe",0.5714,POSITIVE,0.9981,0,[]
2024-06-21T20:24:36.000Z,"TUNE IN: @Arm CEO @renehaas237 joins the show Monday at 4P ET to talk #AI, #chips and much more. Don't miss it! $ARM",0.533,POSITIVE,0.735,0,"['#AI', '#chips']"
2024-06-21T14:15:06.000Z," to a jam-packed week at #GITEXAfrica! We brought our #ArmDeveloper ecosystem together for workshops, talks & demos showcasing the support available for Windows on Arm - including a new initiative to support female engineers with Windows Sandbox. Thanks for joining us!",0.5328,POSITIVE,0.9989,0,"['#GITEXAfrica', '#ArmDeveloper']"
2024-06-21T07:11:10.000Z,Create the best possible AI experiences with KleidiAI. KleidiAI provides a collection of highly optimized AI kernels that can be embedded directly into popular AI frameworks as part of Kleidi Libraries. Ready to reap the benefits? https://newsroom.arm.com/blog/arm-kleidi?utm_source=twitter&utm_medium=social-organic&utm_content=blog&utm_campaign=mk04_client_css24…,0.5277,POSITIVE,0.9996,0,[]
2024-06-20T16:04:23.000Z," Our partners @HPE and @NVIDIA are making turnkey private-cloud AI a reality! Announced this week, NVIDIA AI Computing by HPE brings the power and efficiency of Grace Hopper Superchips, built #onArm, to the HPE ProLiant Compute DL384 Gen12 server.",0.545,POSITIVE,0.9996,0,['#onArm']
2024-06-20T08:51:06.000Z,"For #WorldRefugeeDay, we're celebrating our partnership with @Refugees & @UNRefugeesUK to ensure AI tools for humanitarian efforts are used responsibly. By supporting @UNHCRinnovation, we can ensure diversity is built into tools from the ground up: https://medium.com/unhcr-innovation-service/ai-for-efficient-evidence-informed-humanitarianism-fd246238a0ad…",0.5314,POSITIVE,0.9852,0,['#WorldRefugeeDay']
2024-06-07T09:30:06.000Z,"Our Architecture Formal Team has won the @RAEngNews Colin Campbell Mitchell Award, paving the way for more reliable computing systems. Their ground-breaking approach to formal specifications enables efficient & secure Arm-based computing systems. https://okt.to/m8y1Qp",0.5224,POSITIVE,0.9976,0,[]
2024-06-06T17:15:03.000Z,"Introducing @GitHub-hosted runners for Arm! Announced this week, the Arm-based Linux and Windows runners for Git Hub Actions let you build and test cycles directly on Arm Neoverse processors.Get started and simplify the development process  https://okt.to/7BXgNQ",0.5223,POSITIVE,0.9877,0,[]
2024-06-06T11:48:14.000Z,"For AI to scale it needs a mix of computing options. Small language models, which can run on Arm Neoverse-based server processors, offer tailored solutions with reduced costs. This sets the stage for generative AI in the cloud running on Arm CPUs: https://newsroom.arm.com/blog/small-language-models-on-arm?utm_source=twitter&utm_medium=social-organic&utm_content=blog&utm_campaign=mk03_infrastructure_slm…",0.5244,POSITIVE,0.9714,0,[]
2024-06-05T14:30:09.000Z,"At #COMPUTEX2024, @CTBergey shared more about Arm CSS for Client, our latest platform for AI smartphones and PCs. With a TON of updates, it’s been designed to help developers create better, faster, and more secure AI experiences. Details at 44:00 here: https://okt.to/UwdZa8",0.533,POSITIVE,0.8487,0,['#COMPUTEX2024']
2024-06-04T16:30:09.000Z,"Following 20+ years of partnership, we're thrilled to continue our close collaboration with @MediaTek to enable AI innovation. At #COMPUTEX2024, Rene Haas joined Dr. Rick Tsai to discuss how together we're enabling leading AI products from cloud to edge: https://okt.to/3yMdQR",0.5342,POSITIVE,0.9936,0,['#COMPUTEX2024']
