date,text,PTR Sentiment,Flair Sentiment,Flair Score,Repost,Hastags
2024-11-09T17:00:20.000Z,"Play the updated @LofiGirl Fortnite Creative map, now with ray tracing, AI-powered DLSS and NVIDIA Reflex, for impeccable vibes and incredible performance Check out the map  7880-6592-5769#LofiGirlASUS #RTXOn",0.5262,POSITIVE,0.9974,0,"['#LofiGirlASUS', '#RTXOn']"
2024-11-04T23:07:19.000Z,"Enable NVIDIA Reflex in XDefiant to reduce PC latency by up to 58% on GeForce RTX 40 Series GPUs. Play at up to 380 FPS, with PC latency as low as 8 milliseconds enabling faster target acquisition, quicker reaction times, and the best aim precision.#FramesWinGames ",0.5236,POSITIVE,0.9982,0,['#FramesWinGames']
2024-11-02T17:00:29.000Z,Something chill is coming really soon ,0.505,POSITIVE,0.8072,0,[]
2024-11-01T19:11:49.000Z,Alan Wake 2: The Lake House is #RTXOn Now available with full ray tracing + NVIDIA DLSS 3.5.: @CROWNED_YT,0.5169,POSITIVE,0.993,0,['#RTXOn']
2024-10-31T18:46:55.000Z,Horizon Zero Dawn™ Remastered is #RTXOn. Learn more:  https://nvidia.com/en-us/geforce/news/dragon-age-veilguard-dlss-3-ray-tracing/…,0.5192,NEGATIVE,0.9569,0,['#RTXOn']
2024-10-31T18:12:12.000Z,"Are you ready for the journey, Rook? #DragonAge: The Veilguard is available now with performance multiplying DLSS 3, ray tracing, and Reflex. Learn More: https://nvda.ws/3Ysh2Kj",0.5059,POSITIVE,0.9987,0,['#DragonAge']
2024-10-31T15:16:03.000Z,"Spooky season may be over, but #GFNThursday still has some treats. @dragonage: The Veilguard and @RE_Games 4 join the GFN library, and the November games list has been revealed.See full list  https://nvda.ws/3UqweGz",0.5096,POSITIVE,0.8955,0,['#GFNThursday']
2024-10-30T20:12:52.000Z,"Dive back into the darkness in Alan Wake 2: The Lake House, now available with #RTXOn : @VicenteProd",0.505,POSITIVE,0.9468,0,['#RTXOn']
2024-10-30T16:30:38.000Z,"Red Dead Redemption + Undead Nightmare is out now on PC. Featuring NVIDIA DLSS 3 with Frame Generation & Super Resolution, and Reflex for accelerated frame rates and even more responsive gameplay.",0.5153,POSITIVE,0.9999,0,[]
2024-10-30T15:00:01.000Z,Enter if you dare!  Sabour Amirazodi turned his home into a ‘Haunted Sanctuary’ with spooky portraits of his family.   Discover the #AIonRTX workflow behind the terror using @ComfyUI & @Adobe Photoshop & Firefly in this week's #AIDecoded: https://nvda.ws/48oE09U,0.5085,POSITIVE,0.9532,0,"['#AIonRTX', '#AIDecoded']"
2024-10-21T19:53:51.000Z,"There's an emergency in The Lake House...Alan Wake 2: The Lake House Expansion exclusive to the Deluxe Edition, out October 22nd.Watch the full trailer: https://nvda.ws/3UG9t1R",0.5068,POSITIVE,0.8979,0,[]
2024-10-18T17:00:53.000Z,"FINAL FANTASY XVI with #RTXOn  Available now featuring NVIDIA DLSS 3 w/ Super Res & Frame Gen, DLAA & Reflex.: @coalabr14",0.5153,POSITIVE,0.9808,0,['#RTXOn']
2024-10-18T16:01:15.000Z,A Quiet Place: The Road Ahead is #RTXOn with performance-multiplying NVIDIA DLSS 3.,0.5333,POSITIVE,0.9999,0,['#RTXOn']
2024-10-17T16:00:02.000Z,"Bundle up this #GFNThursday with a great new deal. Get ready to slay, by obtaining @dragonage: The Veilguard if you purchase a 6-month GFN Ultimate membership for the first time. Plus check out the new titles that joined this week: https://nvda.ws/3BQRr6s",0.548,POSITIVE,0.9802,0,['#GFNThursday']
2024-10-16T18:32:37.000Z,MechWarrior 5: Clans is available now enhanced with performance-multiplying DLSS 3 + NVIDIA Reflex for improved responsiveness. #RTXOn → https://nvda.ws/3BKBgaC,0.5215,POSITIVE,0.9995,0,['#RTXOn']
2024-10-15T16:20:37.000Z,"Our developers discuss their classic horror cinema inspirations for No More Room in Hell 2, and the experience players will engage with.Wishlist No More Room in Hell 2: https://store.steampowered.com/app/292000/No_More_Room_in_Hell_2/…",0.507,POSITIVE,0.9853,0,[]
2024-10-15T17:00:21.000Z,"To close out our 25th anniversary celebration of the GeForce 256, dive in with #GeForceGarage to take a look at the 2 retro sleeper PCs created by @PCJunkieMods!Don't forget: Like + Comment #GeForceDay to enter for your last chance to WIN 1 of 3 PCs!  ",0.5085,POSITIVE,0.9176,0,"['#GeForceGarage', '#GeForceDay']"
2024-10-15T15:40:51.000Z,NVIDIA DLSS 3 is multiplying performance in your favorite games. A Quiet Place: The Road AheadForgive Me Father 2 MechWarrior 5: Clans#RTXOn → https://nvda.ws/3YniajK,0.5137,POSITIVE,0.9989,0,['#RTXOn']
2024-10-14T21:00:43.000Z,FINAL FANTASY XVI is #RTXOn.Get an average of 2.7X faster performance at 4K max settings with NVIDIA DLSS 3. : @SkallEditLearn more → https://nvda.ws/4dMprhv,0.5153,POSITIVE,0.9366,0,['#RTXOn']
2024-10-11T16:00:02.000Z,GeForce 256 Era Inspired PC GIVEAWAY: FEEL the POWER & get ready to WIN 1 of 3 GeForce Garage Retro Builds!  These rad sleeper rigs feature the GeForce RTX 4080 SUPER & are built to play PC gaming classics of past & present.Like + Comment #GeForceDay for your chance to WIN!,0.5079,POSITIVE,0.9998,0,['#GeForceDay']
2024-10-11T14:00:27.000Z,"Happy #GeForceDay! On October 11, 1999, the GeForce 256 launched as the world's 1st GPU & changed PC gaming graphics forever.What was your favorite PC game of that era? Learn more about the history of the GeForce 256: https://nvda.ws/3BCb81I",0.5131,POSITIVE,0.9975,0,['#GeForceDay']
2024-10-11T00:01:41.000Z,THRONE AND LIBERTY out now Enhanced with performance multiplying DLSS 3 + get improved responsiveness with NVIDIA Reflex.: @SkallEdit,0.5296,POSITIVE,0.9902,0,[]
2024-10-10T22:00:54.000Z," ALERT: It's GO TIME! FragPunk's Closed Beta is LIVE - time to gear up, aim sharp, and shatter the boundaries! New Shard Cards, dynamic Lancers, and fierce maps are all set for action. Call in your squad – it's time to dominate the battlefield, Lancers!   #FragPunk",0.5274,POSITIVE,0.9997,0,['#FragPunk']
2024-10-10T21:08:03.000Z,"The Star Wars Outlaws GeForce RTX 40 Series Bundle is available now with ray tracing, NVIDIA DLSS 3.5, and Reflex. : @CineCaptures",0.5139,POSITIVE,0.9615,0,[]
2024-10-10T21:08:05.000Z,Learn more → https://nvda.ws/3U5eMqW,0.5008,POSITIVE,0.9907,0,[]
2024-11-27T20:41:59.000Z,Star Wars™ Outlaws: Wild Card expansion is now available with #RTXOn.   Play now on Steam!,0.5115,POSITIVE,0.9905,0,['#RTXOn']
2024-11-26T20:00:44.000Z,Rally your crew and get ready for epic space battles with #RTXOn. Void Crew 1.0 is out now enhanced with DLSS Super Resolution. Learn More: https://nvda.ws/4fJEk60,0.505,POSITIVE,0.9977,0,['#RTXOn']
2024-11-26T19:00:22.000Z,"Experience the @LofiGirl universe like never before with Ray Tracing, NVIDIA DLSS and NVIDIA Reflex.#LofiGirlASUS #RTXOn: @VicenteProd",0.5279,POSITIVE,0.9753,0,"['#LofiGirlASUS', '#RTXOn']"
2024-11-26T18:07:44.000Z,"To celebrate S.T.A.L.K.E.R. 2: Heart of Chornobyl with NVIDIA DLSS 3 + Reflex, we're giving away a NVIDIA GeForce RTX 4090 with a one-of-a-kind @stalker_thegame custom backplate.To enter: Like this post Comment #RTXOn",0.5191,POSITIVE,0.578,0,['#RTXOn']
2024-11-15T20:04:51.000Z, Experience Thedas with #RTXOn ... : @Eul_keke,0.511,POSITIVE,0.7155,0,['#RTXOn']
2024-11-15T17:31:02.000Z," New GeForce Garage Build Check out this ""Crystal"" clear masterpiece that took 1st place in the scratch build contest at QuakeCon '23.: Joshua Judy of Comp1337 Mods",0.5253,POSITIVE,1.0,0,[]
2024-11-14T17:00:08.000Z,"""Welcome! Welcome to City 17!"" To celebrate the 20th anniversary of Half-Life 2, we're giving away an exclusive custom wrapped GeForce RTX 4080 SUPER GPU, highlighting the iconic Gordon Freeman.Want it? Comment #HalfLife2RTX + like this post to enter! ",0.5029,POSITIVE,0.9985,0,['#HalfLife2RTX']
2024-11-15T14:00:08.000Z, Upgrade your sleigh with these RTX Holiday deals from @bestbuy  https://nvda.ws/3USV9TL#RTXOn,0.5036,NEGATIVE,0.796,0,['#RTXOn']
2024-11-14T18:01:06.000Z,"""Rise and shine""… it's Half-Life 2's 20th Anniversary! Check out our tribute video honoring the game's lasting legacy & get a sneak peek at the highly anticipated Half-Life 2 RTX remaster. Watch the full video: https://nvda.ws/3O9BB9N",0.4993,POSITIVE,0.9994,0,[]
2024-11-29T14:00:08.000Z, Go #RTXOn this Holiday season Take advantage of these Black Friday RTX deals from @bestbuy today: https://nvda.ws/3CXrEtx,0.5144,POSITIVE,0.5366,0,['#RTXOn']
2024-12-05T16:00:02.000Z,"We've got deals for days! This #GFNThursday, grab 𝗮 𝗗𝗮𝘆 𝗣𝗮𝘀𝘀 𝗳𝗼𝗿 𝟮𝟱% 𝗢𝗙𝗙 and stream @bethesda's Indiana Jones and the Great Circle with #RTXON from the cloud.More games coming this month  https://nvda.ws/4ilxzsz",0.505,POSITIVE,0.7685,0,"['#GFNThursday', '#RTXON']"
2024-12-05T20:30:01.000Z,NVIDIA Reflex reduces PC latency in: Fortnite Chapter 6 Delta Force Marvel Rivals  Path of Exile 2Plus GeForce RTX 40 Series & Reflex powers the Counter-Strike 2 Shanghai Major.,0.5093,POSITIVE,0.9858,0,[]
2024-12-05T19:30:40.000Z," New GeForce Garage Build Check out this one-of-a-kind GeForce RTX 4080 SUPER-powered custom PC, which will be awarded to the MVP of the 2024 Counter-Strike 2 Perfect World Shanghai Major!: Gongfeng MOD Studio",0.5352,POSITIVE,0.9999,0,[]
2024-11-26T18:07:45.000Z,Terms and conditions → https://nvda.ws/3ZorOTx,0.4986,POSITIVE,0.6188,0,[]
2024-11-26T16:51:38.000Z,NVIDIA DLSS is accelerating performance in more games this week! Towers of AghasbaVoid CrewWar Thunder#RTXOn → https://nvda.ws/3OpM94z,0.5234,POSITIVE,0.9935,0,['#RTXOn']
2024-11-22T17:20:03.000Z, New GeForce Garage Build Say hi to this Case Mod Contest winning build from QuakeCon '24 featuring a smart glass panel and voice-activated automation assistant.: Brandon McCarthy of Mellow Mods,0.5225,POSITIVE,0.9999,0,[]
2024-11-22T17:20:04.000Z,System SpecsChassis: Fractal Design North XLGPU: ASUS ProArt GeForce RTX 4070 Ti CPU: i7-14700kMotherboard: Gigabyte Z790 AORUS MasterRAM: Corsair Dominator Platinum RGB 32GB DDR5-6200Storage: Samsung 960 Pro 2TBPSU: Corsair RM850x,0.5058,POSITIVE,0.9999,0,[]
2024-11-22T17:20:04.000Z,Watch the full video here:,0.5183,POSITIVE,0.8567,0,[]
2024-11-21T18:22:57.000Z,"Marvelous! Fortune's gift it is! We are thrilled to announce that in the 2024 #GoldenJoystickAwards , #BlackMythWukong  won two prestigious awards: Ultimate Game of the YearBest Visual DesignThe fact that the final voting stage of the Golden Joystick Awards is completely",0.5138,POSITIVE,0.9999,0,"['#GoldenJoystickAwards', '#BlackMythWukong']"
2024-11-22T14:00:08.000Z, Upgrade your sleigh with these RTX Holiday deals from @amazon  https://nvda.ws/3ZggUiC#RTXOn,0.5055,NEGATIVE,0.9277,0,['#RTXOn']
2024-12-06T22:00:43.000Z,Take realism to the next level in Forza Motorsport with ray-traced global illumination.  Available Dec 9th on PC.  #RTXOn,0.5217,POSITIVE,0.9992,0,['#RTXOn']
2024-12-06T18:16:49.000Z,Play now with #RTXOn,0.51,POSITIVE,0.9261,0,['#RTXOn']
2024-12-06T17:05:33.000Z,"Marvel Rivals is #RTXOnEnable NVIDIA DLSS 3 and Reflex for a faster and more responsive experience in the Super Hero Team-Based PVP shooter, available now.",0.5256,POSITIVE,0.9998,0,['#RTXOnEnable']
2024-12-06T16:06:50.000Z, Why’d it have to be snakes?! Want your chance to WIN this 1 of 1 Indiana Jones backplate + GeForce RTX 4090?!To enter: Tag a friend who loves Indiana Jones Comment #RTXON,0.5036,POSITIVE,0.9591,0,['#RTXON']
2024-12-03T17:03:13.000Z,Chill has never looked this good Don't forget to play the map and submit your best time for a chance to win! : @Rimaeternax#RTXOn,0.5254,POSITIVE,0.9954,0,['#RTXOn']
2024-12-03T17:03:13.000Z,Learn More:,0.5,POSITIVE,0.9935,0,[]
2024-12-02T21:21:18.000Z,"Adventure Calls!See the launch trailer now and step into adventure with #IndianaJones and the Great Circle, releasing December 9 with #RTXOn.",0.5115,POSITIVE,0.9997,0,"['#IndianaJones', '#RTXOn']"
2024-12-02T14:00:07.000Z, Go #RTXOn this Holiday season Take advantage of these Cyber Monday RTX deals from @newegg today: https://nvda.ws/4fJQj3l,0.5122,NEGATIVE,0.6657,0,['#RTXOn']
