date,text,PTR Sentiment,Flair Sentiment,Flair Score,Repost,Hastags
2024-09-17T20:09:36.000Z,"A key part of #sovereignAI is a nation’s ability to produce AI with its own workforce — along with its own infrastructure, data and business networks.   https://blogs.nvidia.com/blog/tunisia-ai-innovation-hub/… In a collaboration between Tunisia and NVIDIA, a new AI innovation hub launched today in the",0.572,POSITIVE,0.9964,0,['#sovereignAI']
2024-09-25T16:38:28.000Z,"The @sangerinstitute is using NVIDIA GPUs and Parabricks to accelerate cancer research, saving up to $1M and 1,000 MWh annually. #sustainablecomputing #AIforGood",0.5154,POSITIVE,0.9985,0,"['#sustainablecomputing', '#AIforGood']"
2024-09-24T23:26:46.000Z,"We’ve joined the U.S. government in the launch of the Partnership for Global Inclusivity on AI, providing Deep Learning Institute training, GPU credits and hardware and software grants to help make the benefits of safe and trustworthy AI accessible to all.",0.5394,POSITIVE,0.9929,0,[]
2024-09-23T17:16:51.000Z,"Federated Learning is a technique for developing more accurate, generalizable #AI models trained on data across diverse data sources without mitigating data security or privacy.  https://blogs.nvidia.com/blog/ai-federated-learning-cancer-detection/…Learn how top U.S. medical centers and research institutes are evaluating",0.5291,POSITIVE,0.7225,0,['#AI']
2024-09-20T15:53:01.000Z,"By the end of January, all NVIDIA operations will run on renewable energy. Join us at #NYClimateWeek 2024 as we harness AI for sustainability and celebrate energy efficiency gains. Let's build a greener future.  https://nvda.ws/4d9rOuf #ClimateAction",0.5415,POSITIVE,0.8649,0,"['#NYClimateWeek', '#ClimateAction']"
2024-09-21T01:00:35.000Z,"We would like to correct the previous statement of ""By the end of January, all NVIDIA operations will run on renewable energy."" What we meant is: ""By the end of January, all the electricity that powers NVIDIA’s global operations will come from renewable sources.""",0.5428,NEGATIVE,0.9578,0,[]
2024-09-20T19:10:25.000Z,"We are collaborating with @TMobile to advance the future of telecom: https://nvda.ws/3zn0LhsAt T-Mobile’s Capital Markets Day, our CEO Jensen Huang joined T-Mobile CEO Mike Sievert to discuss how AI-RAN will optimize network performance, energy efficiency, and provide new",0.5561,POSITIVE,0.9192,0,[]
2024-09-20T05:24:51.000Z,"We are excited to announce our collaboration with @NVIDIA to drive next-generation climate solutions through the Earth-2 platform. Together, we’re advancing AI-powered weather forecasting with cutting-edge accuracy, supported by our new Climate Tech Lab in Abu Dhabi.",0.5484,POSITIVE,0.9995,0,[]
2024-09-19T20:02:19.000Z,"Don't miss the #AIsummit special address from NVIDIA's Bob Pette. You’ll learn how our accelerated computing platform is delivering breakthrough performance in the next wave of #AI, sensor processing, digital twins, cybersecurity, autonomous systems, sustainable computing, and",0.5307,POSITIVE,0.9996,0,"['#AIsummit', '#AI']"
2024-09-18T21:15:37.000Z,Watch our CEO Jensen Huang and @salesforce CEO Marc Benioff on stage at Dreamforce for a fascinating #AI discussion on building the future with AI Agents and more: https://nvda.ws/3zkd1iK,0.5429,POSITIVE,0.9885,0,['#AI']
2024-09-18T15:37:00.000Z,"We're collaborating with @TMobile to transform telecommunications networks into AI computing infrastructure. AI-RAN—powered by NVIDIA AI Aerial—will revolutionize the telecommunications industry, paving the way to AI-powered networks. Watch the full video: https://nvda.ws/4d7WDzz",0.555,POSITIVE,0.9951,0,[]
2024-08-27T13:54:27.000Z,"Announcing the generative virtual screening for drug discovery NIM Agent Blueprint, a paradigm shift to the #drugdiscovery process to help researchers identify and develop drug candidates faster and with fewer steps. #NIM #GenerativeAI https://nvda.ws/3X3Cbdb",0.5063,POSITIVE,0.989,0,"['#drugdiscovery', '#NIM', '#GenerativeAI']"
2024-08-08T23:41:46.000Z,"Silicon Valley startup, @Figure_robot, unveils their next-gen industrial humanoid robot Figure 02, built using Isaac Sim for #syntheticdata and #generativeAI model training.  https://nvda.ws/3ywjfLX#NVIDIAInception",0.5108,POSITIVE,0.9587,0,"['#syntheticdata', '#generativeAI', '#NVIDIAInception']"
2024-09-05T21:52:49.000Z,"Honored to announce that our CEO Jensen Huang will receive the Charles F. Jenkins Lifetime Achievement Award during the 76th Engineering, Science & Technology #Emmy Awards. Jensen is being recognized for contributing significant advancements to television technology and",0.536,POSITIVE,0.9989,0,['#Emmy']
2024-09-04T16:51:02.000Z,"GeForce RTX GPUs power best-in-class AI PCs for advanced AI in gaming, content creation and more.Get a sneak peek ahead of @ifa_berlin kicking off in this week's #AIDecoded blog.",0.5459,POSITIVE,0.9996,0,['#AIDecoded']
2024-09-02T19:19:48.000Z,"Exciting to see Colossus, the world’s largest GPU #supercomputer, come online in record time. Colossus is powered by @nvidia's #acceleratedcomputing platform, delivering breakthrough performance with exceptional gains in #energyefficiency.Congratulations to the entire team!",0.5242,POSITIVE,0.9997,0,"['#supercomputer', '#acceleratedcomputing', '#energyefficiency']"
2024-09-03T16:36:34.000Z,"At #OCW24, we are teaming up with Oracle to accelerate AI and data processing. https://nvda.ws/4gbLEYDVisit the Data & AI Pavilion and watch our sessions to learn how our accelerated computing platform is enabling organizations to build, customize, and deploy #generativeAI.",0.5323,POSITIVE,0.9871,0,"['#OCW24', '#generativeAI']"
2024-08-30T16:09:59.000Z,"After a decade in software engineering, MBA intern Margaret Zhang sought new ways to apply her technical skills. Read more about her work this summer as a product management intern on NVIDIA’s enterprise platform team. #NVIDIAlife https://nvda.ws/4e5qWIc",0.5336,POSITIVE,0.8498,0,['#NVIDIAlife']
2024-08-28T16:43:01.000Z, CoreWeave is the first to bring@NVIDIA's H200 Tensor Core GPUs to market! Dive into our latest blog to learn how we’re pushing AI performance boundaries and powering the future of Generative AI. https://hubs.la/Q02MTstw0 #AI #NVIDIA #TechInnovation,0.5571,POSITIVE,0.8747,0,"['#AI', '#NVIDIA', '#TechInnovation']"
2024-08-28T15:12:06.000Z," We’re proud to be first to market with @NVIDIA’s H200 GPU, paired with our Mission Control platform to supercharge AI development. Experience unmatched reliability and performance with CoreWeave.  https://hubs.la/Q02MVSG40 #AI #TechInnovation #CoreWeave",0.5438,POSITIVE,0.9988,0,"['#AI', '#TechInnovation', '#CoreWeave']"
2024-08-28T15:06:14.000Z,"In the latest round of #MLPerf industry benchmarks, the first submission of NVIDIA Blackwell delivered up to 4X more performance on #Llama 2 70B, while the NVIDIA H200 Tensor Core GPU continued to deliver outstanding results across every data center test.",0.5323,POSITIVE,0.999,0,"['#MLPerf', '#Llama']"
2024-08-27T15:02:30.000Z,"Announcing NVIDIA NIM Agent Blueprints, reference applications for every enterprise to make their own #AI. They equip developers with apps for building generative AI use cases such as digital humans, PDF data extraction, and virtual screening. https://nvda.ws/3X2RenB",0.5328,POSITIVE,0.9889,0,['#AI']
2024-08-27T15:06:21.000Z,@Accenture @DeloitteUS @SoftServeInc @wwt_inc @ciscoDC @DellTech @HPE @LenovoDC,0.5078,POSITIVE,0.9726,0,[]
2024-08-26T16:32:14.000Z,"From 400x faster simulations to 140x energy savings, see how NVIDIA’s CUDA GPU-accelerated computing is paving the way for sustainable computing.Read more: https://nvda.ws/3WTGqYI #CUDA #AI #SustainableComputing",0.521,POSITIVE,0.9908,0,"['#CUDA', '#AI', '#SustainableComputing']"
2024-08-23T15:31:12.000Z,"At #HotChips2024, @nvidia will showcase innovations across #datacenter computing and design that deliver unprecedented performance, #energyefficiency, and optimization. Read the latest blog to learn more and register now. https://nvda.ws/3AunnfZ",0.5189,POSITIVE,0.9561,0,"['#HotChips2024', '#datacenter', '#energyefficiency']"
2024-08-08T15:00:01.000Z,"Why wait for the weekend? Thursdays are meant for snack breaks and side quests! This #GFNThursday celebrates 2,000 games in the cloud and brings @SquareEnix's Visions of Mana demo, a @TESOnline reward and more.Blog  https://nvda.ws/3SHIrWK",0.5027,POSITIVE,0.983,0,['#GFNThursday']
2024-07-31T17:28:03.000Z,  #NVIDIAResearch used real-time #generativeAI to create an immersive desert world showcasing NVIDIA Edify and the @NVIDIAOmniverse platform.  https://nvda.ws/3Wr4pOO  Presented at #SIGGRAPH2024 Real-Time Live.,0.5278,POSITIVE,0.998,0,"['#NVIDIAResearch', '#generativeAI', '#SIGGRAPH2024']"
2024-08-01T16:00:01.000Z,"NOW AVAILABLE: Experience stunning realism in your designs, AI-accelerated workflows, and expansive workspaces with the #NVIDIARTX A400 – all in a compact design.",0.5296,POSITIVE,0.9996,0,['#NVIDIARTX']
2024-08-12T17:00:01.000Z," Calling all researchers: #NVIDIAAcademicGrant Program is now accepting proposals on Generative AI & LLMs, and Simulation & Modeling. Submit by September 30  https://nvda.ws/4fHPQiO for a chance to advance your research with computing resources.  ",0.5207,POSITIVE,0.9588,0,['#NVIDIAAcademicGrant']
2024-08-12T16:54:35.000Z,NVIDIA intern David Martin’s mission is to improve tech accessibility for the deaf and hard-of-hearing community. Explore his journey championing AI for good. #NVIDIAlife,0.5381,POSITIVE,0.9943,0,['#NVIDIAlife']
2024-08-09T21:30:01.000Z,The State of California announced a first-of-its-kind #AI education initiative w/ NVIDIA. This partnership equips students and professionals with cutting-edge AI skills through certifications & resources. Ready to shape the future? Learn more  https://nvda.ws/3M1LRjk ,0.5386,POSITIVE,0.9891,0,['#AI']
2024-08-08T20:50:49.000Z,"We had an incredible week at #SIGGRAPH2024. See how SIGGRAPH is leading conversations on computer graphics, simulation and #AI as it expands beyond media and entertainment — into huge industries like robotics, autonomous vehicles and scientific discovery.",0.5267,POSITIVE,0.9988,0,"['#SIGGRAPH2024', '#AI']"
2024-07-31T19:35:40.000Z,"As part of its 10-Year Anniversary Summit last week, @Zoox hosted NVIDIA CEO and Founder Jensen Huang for a fireside chat with Zoox CEO @aicha2evans and Co-Founder and CTO Jesse Levinson. Congrats to Zoox on the big milestone! Read more:",0.5534,POSITIVE,0.9445,0,[]
2024-08-02T19:00:00.000Z,Learn how NVIDIA #NetworkingforAI solutions are designed with advanced innovations to ensure top AI performance. Explore the technologies driving the future of AI. Watch now:,0.5715,POSITIVE,0.9941,0,['#NetworkingforAI']
2024-07-26T17:31:25.000Z,NVIDIA offers a variety of programs and resources to equip the next generation of #AI professionals with the skills to excel in a career in AI. Gain insights on how to use NVIDIA's technologies and resources to accelerate your professional development.,0.5574,POSITIVE,0.9959,0,['#AI']
2024-08-02T17:30:01.000Z,"In this @WSJ article, discover how today's #generativeAI workloads are driving new demands on enterprise technology platforms. #DataCenter #NVIDIADGX",0.5564,POSITIVE,0.9524,0,"['#generativeAI', '#DataCenter', '#NVIDIADGX']"
2024-07-29T21:31:18.000Z,"Announcing the new NVIDIA Humanoid Robot Developer Program at #SIGGRAPH2024. Discover how generative AI enhances robotics using Isaac Lab, Isaac Sim, OSMO robot cloud compute orchestration services and more. https://nvda.ws/3WHt9DB",0.5459,POSITIVE,0.9872,0,['#SIGGRAPH2024']
2024-07-29T21:00:00.000Z,"With new #OpenUSD NIMs, more industries can now develop applications for visualizing industrial design and engineering projects, as well as simulate environments to build the next wave of physical #AI and robots.#SIGGRAPH2024 #GenerativeAI https://nvda.ws/4c6QC5L",0.5479,POSITIVE,0.9897,0,"['#OpenUSD', '#AI', '#SIGGRAPH2024', '#GenerativeAI']"
2024-07-29T23:40:08.000Z,"Jensen Huang discusses the future of #AI-amplified human productivity, the energy efficiency of accelerated #computing, and the intersection of graphics and AI with @WIRED’s Lauren Goode. Catch up on all the news from #SIGGRAPH2024.",0.5402,POSITIVE,0.7896,0,"['#AI', '#computing', '#SIGGRAPH2024']"
2024-07-29T21:46:16.000Z,"Live from #SIGGRAPH2024: Our CEO Jensen Huang and @Meta CEO Mark Zuckerberg chat on #AI and the next computing platforms. Watch the livestream to discover #generativeAI and virtual world breakthroughs, and how research is driving AI advancements.",0.5412,POSITIVE,0.9805,0,"['#SIGGRAPH2024', '#AI', '#generativeAI']"
2024-07-29T21:02:35.000Z,"Watch now: Our CEO Jensen Huang chats with @WIREDSenior Writer Lauren Goode to explore accelerated computing, #generativeAI, and the research that’s fueling the next wave of innovation. #SIGGRAPH2024",0.5148,POSITIVE,0.9959,0,"['#generativeAI', '#SIGGRAPH2024']"
2024-07-29T16:59:41.000Z,"Our tech is boosting #energyefficiency across industries, cutting down #datacenter energy use. Innovations like liquid-cooled AI superclusters are setting new standards in eco-friendly tech. Learn more from @SeekingAlpha: https://nvda.ws/3WrvHEv",0.5378,POSITIVE,0.8438,0,"['#energyefficiency', '#datacenter']"
2024-07-26T16:40:22.000Z,"Land an internship at NVIDIA: Linh Nguyen, who leads our campus recruiting teams, shares inside tips about how to stand out from the crowd. #NVIDIAlife",0.5137,POSITIVE,0.9952,0,['#NVIDIAlife']
2024-07-25T20:15:19.000Z,"We are honored to share that our CEO, Jensen Huang, has been named a top 35 #HPC legend by @HPCWire for his visionary leadership and groundbreaking advancements in accelerated computing. https://nvda.ws/4fgsbFP",0.5218,POSITIVE,0.9874,0,['#HPC']
2024-07-25T17:30:01.000Z,"In this @WSJ article, discover how @nvidia technologies are leading the charge to make #AI more energy efficient. Read more about the future of sustainable computing now. #DataCenter #AcceleratedComputing",0.5441,POSITIVE,0.7312,0,"['#AI', '#DataCenter', '#AcceleratedComputing']"
2024-07-25T17:14:19.000Z,"Join us at #SIGGRAPH2024 for two keynote presentations from our CEO and Founder Jensen Huang on Monday, July 29 at 2:30pm MT.Don't miss #OpenUSD day, #GenerativeAI day, research panels, our Startup Innovation Zone, training labs, and more: https://nvda.ws/3RLddgP  @Meta @WIRED",0.5158,POSITIVE,0.951,0,"['#SIGGRAPH2024', '#OpenUSD', '#GenerativeAI']"
2024-07-24T16:48:59.000Z,Accelerated computing and #AI are delivering #energyefficiency while reducing costs for many industries. Explore how NVIDIA technologies are tackling power demands from data centers and why accelerated computing is sustainable computing on our blog: https://nvda.ws/3Wwjujc,0.5233,POSITIVE,0.9898,0,"['#AI', '#energyefficiency']"
2024-07-15T17:28:05.000Z,We’re excited to announce that our CEO Jensen Huang will be joined by @Meta CEO Mark Zuckerberg to discuss how research enables AI breakthroughs at #SIGGRAPH2024. Attend the discussion to learn about the intersection of #generativeAI and virtual worlds. https://nvda.ws/3W3nOoI,0.5207,POSITIVE,0.9046,0,"['#SIGGRAPH2024', '#generativeAI']"
2024-07-12T13:07:36.000Z," #SIGGRAPH2024 preview  https://nvda.ws/3Llwlyh #NVIDIAResearch will showcase advancements in #generativeAI and #simulation, showing how simulation research enhances AI models and how #AI models are advancing simulation technology.",0.5368,POSITIVE,0.9825,0,"['#SIGGRAPH2024', '#NVIDIAResearch', '#generativeAI', '#simulation', '#AI']"
2024-07-11T20:24:14.000Z,"Improved cancer diagnostics could be among the changes #generativeAI will bring to the healthcare industry, thanks to @paige_ai, the first company with an FDA-approved tool for cancer diagnosis. Learn more in the AI Podcast.",0.5728,POSITIVE,0.9197,0,['#generativeAI']
2024-07-10T14:33:13.000Z,It's mission NIMpossible for this week's #AIDecoded as we immerse you in the microservices that accelerate #generativeAI. https://nvda.ws/3WhCPVpRead how RTX AI empowers developers by providing access to NIMs — a broad range of models and performance-optimized inference,0.5202,POSITIVE,0.9966,0,"['#AIDecoded', '#generativeAI']"
2024-07-09T17:47:54.000Z,"Behind the show-stopping @SphereVegas, NVIDIA technologies are powering the stunning visuals. Learn more about it in our latest blog.",0.5183,POSITIVE,0.9996,0,[]
2024-06-24T19:33:27.000Z,.@Ansys uses @NVIDIAOmniverse to enable #3D visualizations of multi-die chips. Simulating chip design lets engineers evaluate phenomena like electromagnetic fields and temperature variations to optimize next-generation chips.Learn more.,0.5148,POSITIVE,0.99,0,['#3D']
2024-06-25T15:15:20.000Z,"Discover the future of protein design with EvolutionaryScale ESM3 model. Powered by the H100, it's revolutionizing how we explore protein functions and structures for healthcare advancements. #AI #drugdiscovery",0.5242,POSITIVE,0.9995,0,"['#AI', '#drugdiscovery']"
2024-06-27T16:39:32.000Z,NVIDIA has announced a new reference architecture for #cloud providers that want to offer #generativeAI services to their customers. Learn more about the NVIDIA Cloud Partner reference architecture now. #DataCenter,0.5755,POSITIVE,0.9587,0,"['#cloud', '#generativeAI', '#DataCenter']"
2024-07-02T21:45:07.000Z,"Don’t miss this exclusive session on Tuesday, July 30 at #SIGGRAPH2024, covering the latest advancements from NVIDIA researchers in:graphics3DsimulationroboticsRegister now: https://nvda.ws/4cpV6Ft#AIResearch  #OpenUSD",0.5161,POSITIVE,0.9507,0,"['#SIGGRAPH2024', '#AIResearch', '#OpenUSD']"
2024-06-17T16:12:31.000Z,Introducing #NVIDIAOmniverse Cloud Sensor RTX This set of microservices generates synthetic data to speed up #AI development of fully autonomous machines of every kind.,0.5281,POSITIVE,0.9998,0,"['#NVIDIAOmniverse', '#AI']"
2024-06-17T13:15:06.000Z, NVIDIA Wins #CVPR2024 Autonomous Grand Challenge for End-to-End DrivingNVIDIA Research topped the CVPR leaderboard in the end-to-end driving at scale category with its Hydra-MDP model. Learn more:https://nvda.ws/3XqFJYY,0.5175,POSITIVE,0.9938,0,['#CVPR2024']
2024-06-14T22:02:17.000Z,"We had an incredible week in Taiwan at #COMPUTEX2024, Asia's most important trade technology show, and the NVIDIA #AIsummit. Watch the highlights.",0.5554,POSITIVE,0.9957,0,"['#COMPUTEX2024', '#AIsummit']"
2024-06-14T17:23:06.000Z,"Veronica Miller, a refugee from Eritrea now working at NVIDIA, feels like her family’s journey has come full circle. Discover how she’s thriving in her role as a technical program manager. #NVIDIAlife",0.519,POSITIVE,0.9986,0,['#NVIDIAlife']
2024-06-12T15:10:01.000Z,"The NVIDIA accelerated computing platform, powered by NVIDIA Hopper GPUs and NVIDIA Quantum-2 InfiniBand networking, delivered exceptional AI training performance in the latest #MLPerf benchmarks.https://nvda.ws/3z0rSOQ",0.5413,POSITIVE,0.9994,0,['#MLPerf']
2024-06-12T23:28:31.000Z,"Announced at @Databricks #DataAISummit, NVIDIA GPU Acceleration is being integrated into Databricks’ Data Intelligence Platform to boost the efficiency, accuracy, and performance of AI development pipelines.",0.5503,POSITIVE,0.9951,0,['#DataAISummit']
