date,text,PTR Sentiment,Flair Sentiment,Flair Score,Repost,Hastags
2024-10-11T18:01:00.000Z,"NVIDIA's GH200 Grace Hopper Superchips excel in #AI and climate modeling with 612 teraflops using HBM3 memory, outperforming DDR. Key to tackling climate change, they're showcased in the Swiss Alps system.  https://nvda.ws/3ZZJrtH  #NVIDIA #ClimateAction #Supercomputing",0.524,POSITIVE,0.9999,0,"['#AI', '#NVIDIA', '#ClimateAction', '#Supercomputing']"
2024-10-11T15:00:02.000Z,"Join us at #Money2020USA, where we're partnering with @awscloud at the AI Pavilion. Explore AI solutions for transaction fraud and financial crime through our live demos and theater sessions. Register Now: https://nvda.ws/4eq6Ngt Oct 28-30",0.5404,POSITIVE,0.9494,0,['#Money2020USA']
2024-10-09T14:18:28.000Z," Ready for next-level image generation?@bfl_ml's  FLUX.1 image generation model suite -- built on the Diffusion Transformer (DiT) architecture, and trained on 12 billion parameters -- is now accelerated by #TensorRT and runs the fastest on NVIDIA RTX AI PCs. Learn more",0.5264,POSITIVE,0.9989,0,['#TensorRT']
2024-10-09T13:00:04.000Z,Join us virtually at AI Summit D.C. for live-streamed sessions focusing on public sector advancements and AI safety throughout the day.Register now to watch the livestreams  https://nvda.ws/3XWvU3A,0.5318,POSITIVE,0.9786,0,[]
2024-10-08T16:02:52.000Z,"Excited to expand our partnership with @nvidia in #AI & engineering by integrating NVIDIA NeMo and NIM microservices, part of the NVIDIA AI Enterprise software platform, into all our generative AI applications. https://ow.ly/YOSZ50TEIky",0.5756,POSITIVE,0.9944,0,['#AI']
2024-10-08T20:38:08.000Z," To better understand new and rare astronomical phenomena, radio astronomers at @SETIInstitute are the first to apply #AI to the real-time direct detection of faint radio signals from space. https://nvda.ws/47ZfnAi ",0.5408,POSITIVE,0.9436,0,['#AI']
2024-10-08T17:47:29.000Z,"#NVIDIABlackwell has arrived. @OpenAI , we’re excited to see what you can do with one of the first engineering builds of the #NVIDIADGX B200 system.Learn more about DGX B200 here: https://nvda.ws/3BBLJoM",0.5158,POSITIVE,0.9908,0,"['#NVIDIABlackwell', '#NVIDIADGX']"
2024-10-08T15:33:47.000Z,"Our long-standing partnership with NVIDIA and deep innovation continues to lead the industry, powering the most sophisticated AI workloads.",0.5588,POSITIVE,0.9993,0,[]
2024-10-08T16:10:00.000Z, We extend our hearty congratulations to @geoffreyhinton  and @HopfieldJohn on your  Nobel Prize in Physics for your work in foundational #AI.,0.525,POSITIVE,0.9876,0,['#AI']
2024-10-08T16:00:02.000Z, Just announced: @DeloitteUS adopts NVIDIA NIM Agent Blueprint for container security to help enterprises build safe AI using open-source software.  Read now: https://nvda.ws/4gYy0J0,0.5363,NEGATIVE,0.555,0,[]
2024-10-08T15:29:51.000Z, Live from AI Summit: We are collaborating with top U.S. tech leaders to revolutionize the world’s industries with custom #AI solutions.  https://nvda.ws/4dHVoHARead now to discover the transformative power of NVIDIA AI in shaping the future.,0.5546,POSITIVE,0.9947,0,['#AI']
2024-09-25T14:53:34.000Z,"""AI's going to be critical to enabling the next wave of infrastructure,"" Nvidia's Dion Harris says. ""We talk about the grids as one sort of key use case, but it'll also play out in manufacturing, in aeronautics, and for a number of heavy industries.""",0.5494,POSITIVE,0.9778,0,[]
2024-10-04T15:00:00.000Z,"Cybersecurity is a top concern for governments, but it's also a complex data challenge.  https://nvda.ws/4eLaKMqDiscover how NVIDIA Morpheus uses AI to bolster your Zero Trust defense and keep you one step ahead of threats.",0.5416,POSITIVE,0.7236,0,[]
2024-10-04T13:00:00.000Z, Discover how AI-powered #ZeroShotLearning is accelerating treatments for rare diseases by identifying and repurposing existing drugs in record time.  Read the full story  https://nvda.ws/3zSMuZV#AI #Healthcare,0.5333,POSITIVE,0.7414,0,"['#ZeroShotLearning', '#AI', '#Healthcare']"
2024-10-03T23:23:20.000Z,"At #Money2020USA, we’re partnering with Oracle Cloud to host sessions covering AI topics in #financialservices, from fraud prevention in payments to genAI use cases in #banking.  Join us at the Money2020 AI Summit: https://nvda.ws/3N6DrYi October 27",0.5264,POSITIVE,0.8591,0,"['#Money2020USA', '#financialservices', '#banking']"
2024-10-03T21:00:02.000Z," FPT Smart Cloud, an NVIDIA Cloud Partner and leading #AI provider, enhances customer support and workforce development using FPT AI Engage and FPT AI Mentor—powered by NVIDIA. Read their success story: https://nvda.ws/4eMyoIl",0.5538,POSITIVE,0.9737,0,['#AI']
2024-10-03T18:39:01.000Z,Explore AI's role in energy efficiency with NVIDIA’s Josh Parker. Learn how GPUs and #AI are transforming energy use and aiding climate solutions.  Tune in now: https://nvda.ws/3NadTcT #EnergyEfficiency,0.5415,POSITIVE,0.9692,0,"['#AI', '#EnergyEfficiency']"
2024-09-27T17:36:12.000Z,"As AI grows so does its demand for power. @NVIDIAAI's director of accelerated computing, Dion Harris, and @PennEngineers expert Benjamin Lee discuss ways to minimize AI energy demand and grid impact in the new episode of the Energy Policy Now podcast.",0.547,POSITIVE,0.5876,0,[]
2024-10-03T17:02:47.000Z,"We just launched Llama 3.1-Nemotron-70B-Reward, a cutting-edge reward model designed to enhance Reinforcement Learning from Human Feedback (RLHF). https://developer.nvidia.com/blog/new-reward-model-helps-improve-llm-alignment-with-human-preferences/?ncid=so-twit-501500…  This model scores responses from #LLMs, helping to boost response quality and create more positive",0.5253,POSITIVE,0.9866,0,['#LLMs']
2024-12-05T21:12:50.000Z,"Discover how @perplexity_ai built AI architecture to scale its Llama 3 #LLM deployment to serve millions of inference requests.Tech blog  https://developer.nvidia.com/blog/spotlight-perplexity-ai-serves-400-million-search-queries-a-month-using-nvidia-inference-stack/?ncid=so-twit-811303…. Key takeaways: 435M queries/month  20+ AI models, including Llama 3 (8B, 70B, 405B) 3x cost reduction",0.547,POSITIVE,0.9933,0,['#LLM']
2024-11-26T17:02:29.000Z,"Kimberly Powell of @nvidia joins the #AIinBusiness podcast to discuss #AI's role in #healthcare, tackling challenges in medical imaging, clinical ops, and patient care. https://emerj.com/artificial-intelligence-podcast/…",0.5246,POSITIVE,0.6599,0,"['#AIinBusiness', '#AI', '#healthcare']"
2024-11-20T21:37:08.000Z,"Did you catch the WWT Business Innovation Summit at the #WWTChampionship?Now, you have the opportunity to experience it for yourself or relive your favorite moments.",0.5386,POSITIVE,0.9971,0,['#WWTChampionship']
2024-12-04T00:28:49.000Z, New from #NVIDIAResearch:  Project GR00T’s MaskedMimic is a single unified controller for physically simulated humanoids. Our system is capable of generating a wide range of motions across diverse terrains from intuitive user-defined intents. ,0.5252,POSITIVE,0.9999,0,['#NVIDIAResearch']
2024-11-21T16:30:09.000Z,Level up your customer service with #AgenticAI  Scale up for peak times Resolve claims faster Increase customer satisfactionRead the blog to learn more  https://nvda.ws/3OjLjXd,0.5382,NEGATIVE,0.6826,0,['#AgenticAI']
2024-11-20T21:01:19.000Z,"NVIDIA is a proud sponsor of #MSIgniteDay 1 was a success, featuring exciting demos, breakout sessions and partner connections. Stop by our booth (#400) to see the latest in #AI or recharge at our partner patio in the HUB.Learn Morehttps://nvda.ws/4eEW1SL",0.5233,POSITIVE,0.978,0,"['#MSIgniteDay', '#400', '#AI']"
2024-11-19T16:03:39.000Z,"Supercharge your @Windows AI development workflow using NVIDIA RTX AI PCs & new tools announced at #MSIgnite. From web app development to SLMs for digital humans, this week's #AIDecoded blog breaks down the updates  https://nvda.ws/48Uv8Jr",0.5536,POSITIVE,0.8097,0,"['#MSIgnite', '#AIDecoded']"
2024-11-20T16:43:00.000Z,"Tomorrow at #MSIgnite, gain insight into how AI drives groundbreaking innovations, enhances efficiency, and creates new business. Register for the session, available online and in-person  https://nvda.ws/4fzkLNL""",0.5532,POSITIVE,0.9437,0,['#MSIgnite']
2024-11-19T17:15:00.000Z,"At #MSIgnite 2024, we unveiled groundbreaking product integrations designed to elevate full-stack NVIDIA #AI on @Microsoft applications.",0.5462,POSITIVE,0.999,0,"['#MSIgnite', '#AI']"
2024-12-12T16:59:46.000Z," New from #NVIDIAResearch: LLaMA-Mesh, a groundbreaking approach that enables LLMs to generate 3D meshes. Leverages spatial knowledge embedded in LLMs Enables conversational 3D generation and mesh understanding Represents 3D mesh data as plain text for seamless",0.5226,POSITIVE,0.9999,0,['#NVIDIAResearch']
2024-12-12T18:00:30.000Z,"Announcing the latest release of the Accelerated Data Science Teaching Kit, co-developed with @GeorgiaTech and @PVAMU. New lecture material on how to accelerate data science workflows with zero code changes using RAPIDS  Jupyter notebooks, demos, and periodic knowledge",0.5271,POSITIVE,0.987,0,[]
2024-12-11T23:12:04.000Z, Southeast Asia is embracing #sovereignAI. The prime ministers of Thailand and Vietnam met with our founder and CEO Jensen Huang to discuss initiatives that will accelerate AI innovation in their countries.Read more  https://nvda.ws/3ZA8ku2,0.5242,POSITIVE,0.8117,0,['#sovereignAI']
2024-12-11T21:04:47.000Z," Now available–the NVIDIA AI Blueprint for building smarter, more secure AI virtual assistants to enhance and scale customer service systems. https://nvda.ws/4g63QT2 ",0.5582,POSITIVE,0.9995,0,[]
2024-12-11T16:50:50.000Z,"Congrats to the #NVIDIAResearch team of Tero Karras, Miika Aittala, Jaakko Lehtinen (@jaakkolehtinen), Timo Aila, Samuli Laine, plus their former intern Tuomas Kynkäänniemi, for the  Runner-Up Best Paper award at #NeurIPS2024.They won the award for their work, “Guiding a",0.5145,POSITIVE,0.9983,0,"['#NVIDIAResearch', '#NeurIPS2024']"
2024-12-03T02:25:15.000Z,"Come see us at #AWSreInvent Visit booth #1620 on the showfloor and explore how we’re driving innovation through interactive demos,Chat with our experts at the booth and attend our sessions to learn more. Check out the full schedule: https://nvda.ws/41ePaMI",0.504,POSITIVE,0.9371,0,"['#AWSreInvent', '#1620']"
2024-11-22T19:27:18.000Z, How can we achieve GPT-3 175B-level performance with only 1.3B parameters?   New from #NVIDIAResearch: HYMBA (HYbrid Multi-head Bi-Attention) combines MLP and attention mechanisms to dramatically boost small language model capabilities.HYMBA could revolutionize NLP,0.5219,POSITIVE,0.9666,0,['#NVIDIAResearch']
2024-11-21T20:48:23.000Z,"Discover how @ENERGY's AI initiatives are transforming science, industry, and government. In the latest NVIDIA AI Podcast, the U.S. Department of Energy's chief AI officer, Helena Fu, discusses the department's groundbreaking efforts. #AIpodcast",0.5498,POSITIVE,0.9834,0,['#AIpodcast']
2024-11-18T19:01:52.000Z,"Modernize your business with the new Dell AI Factory with @NVIDIA, a full suite of #GenAI solutions from two of the world's #tech leaders.#SC24: https://dell.to/3Za9Xjk",0.5855,POSITIVE,0.9966,0,"['#GenAI', '#tech', '#SC24']"
2024-11-21T19:00:02.000Z,Perplexity AI uses NVIDIA NeMo to create an AI-powered search engineLearn how NeMo made it easier to: scale the fine-tuning of #LLMs create custom models for their online answer engine develop a new Sonar training model Learn More https://nvda.ws/3Cz26TE,0.5402,POSITIVE,0.9845,0,['#LLMs']
