date,text,PTR Sentiment,Flair Sentiment,Flair Score,Repost,Hastags
2024-11-14T23:40:18.000Z,Missed this week's Isaac Lab and #OpenUSD livestream? Watch the replay to hear how @1XTech is using Isaac Lab and see several real-world applications.https://nvda.ws/3CwAfmX,0.5182,NEGATIVE,0.7055,0,['#OpenUSD']
2024-11-14T00:24:09.000Z,"Join us at #MSIgnite next week, Nov 19-22: https://nvda.ws/3Z4OaJIDon't miss the opportunity to meet NVIDIA AI experts, experience hands-on demos in the NVIDIA booth, and attend a broad range of insightful sessions to explore how to accelerate your work with @Microsoft.",0.5388,POSITIVE,0.9514,0,['#MSIgnite']
2024-11-14T01:26:35.000Z,"With #NVIDIAOmniverse & #OpenUSD, @zahahadidaha has been able to further position itself at the forefront of architectural design by: Streamlining workflows Accelerating iterations Enhancing collaborationhttps://nvda.ws/4epSA29",0.5138,POSITIVE,0.9997,0,"['#NVIDIAOmniverse', '#OpenUSD']"
2024-11-13T19:01:13.000Z,Accelerating Robot Learning with Isaac Lab and OpenUSD https://x.com/i/broadcasts/1lDGLlaYzAyGm…,0.5036,POSITIVE,0.993,0,[]
2024-11-13T17:23:08.000Z,Starting soon ,0.4975,POSITIVE,0.9756,0,[]
2024-11-01T18:47:43.000Z,"Don't miss our hands-on demo at #MSIgnite to explore @Azure IoT Operations and Power BI, powered by #NVIDIAOmniverse Cloud APIs and #OpenUSD. Learn how real-time monitoring, collaboration, and physically-based visualization can deliver new operational insights and drive",0.5354,POSITIVE,0.9977,0,"['#MSIgnite', '#NVIDIAOmniverse', '#OpenUSD']"
2024-10-31T20:14:27.000Z,Did you miss #AOUSD's featured panel at #AU2024?  Watch the recording to learn how #OpenUSD enables seamless connectivity and collaboration for large-scale #3D projects.https://autodesk.com/autodesk-university/class/OpenUSD-The-Path-to-Interoperability-in-VFX-and-Beyond-2024#video…,0.5086,POSITIVE,0.9858,0,"['#AOUSD', '#AU2024', '#OpenUSD', '#3D', '#video']"
2024-10-31T21:51:43.000Z,Join us at #MSIgnite to discover how @Azure IoT Operations and Power BI—powered by #NVIDIAOmniverse Cloud APIs and #OpenUSD—drive real-time monitoring of industrial systems. https://nvda.ws/4f6wEKA,0.5225,POSITIVE,0.9835,0,"['#MSIgnite', '#NVIDIAOmniverse', '#OpenUSD']"
2024-10-30T14:24:58.000Z,"Collaboration is key to innovation!  We’re excited to bring together an incredible lineup of over 20 partners at our booth at #SPS24. These industry leaders bring expertise across cybersecurity, digitalization, AI, automation, and much more.  https://sie.ag/pvh1j ",0.5235,POSITIVE,0.9989,0,['#SPS24']
2024-10-28T17:01:42.000Z,OpenUSD v24.11 has been officially released on GitHub!   See the release notes here:,0.5125,NEGATIVE,0.5867,0,[]
2024-10-25T22:07:06.000Z,"Missed our livestream this week?Catch up on the latest in #PhysicalAI, #OpenUSD, and #NVIDIAIsaacSim from the members of our community including @LoupeTeam, @scottdempsey82, and Athena Angara. https://nvda.ws/4eWwu8N",0.5139,NEGATIVE,0.9853,0,"['#PhysicalAI', '#OpenUSD', '#NVIDIAIsaacSim']"
2024-10-24T16:15:37.000Z,"The era of physical AI is here, transforming industrial systems and robotics. From humanoids to entire factories, advancements are being accelerated across training, #simulation and inference through 3 powerful computers and software platforms.Discover how NVIDIA is…",0.5298,POSITIVE,0.9997,0,['#simulation']
2024-10-24T22:57:42.000Z,Have you met this OpenUSD All-Star? Emily Boehmer used #OpenUSD to create photorealistic #3D assets for synthetic data in #AI training.This allowed her to adapt models while ensuring consistency & enhancing testing for autonomous robots on the #NVIDIAIsaacSim platform.…,0.518,POSITIVE,0.9996,0,"['#OpenUSD', '#3D', '#AI', '#NVIDIAIsaacSim']"
2024-10-24T06:40:30.000Z,"Just announced at NVIDIA #AISummit in India Industrial powerhouses including @OlaElectric, @RIL_Updates, @TCS, and @tech_mahindra are utilizing #NVIDIAOmniverse to accelerate factory planning & operations with #DigitalTwins and #GenerativeAI. https://nvda.ws/4e4H4sW",0.528,POSITIVE,0.9862,0,"['#AISummit', '#NVIDIAOmniverse', '#DigitalTwins', '#GenerativeAI']"
2024-10-16T21:21:00.000Z,Welcome to a new era of advertising. Read how #3D product configurator solutions using #OpenUSD and #GenAI are transforming advertising agencies' ability to create highly tailored content at scale. https://nvda.ws/3XSfPff,0.5318,POSITIVE,0.9984,0,"['#3D', '#OpenUSD', '#GenAI']"
2024-10-08T13:00:01.000Z,Like your pets…just with an extra bite.  Venomize your furry friends at http://venomizemypet.com #VenomizeMyPetPowered by @GettyImages and @NVIDIA,0.5154,NEGATIVE,0.9784,0,['#VenomizeMyPetPowered']
2024-10-02T15:08:00.000Z, Transform AEC workflows with Zaha Hadid Architects!Learn about:Spatial Technology StackOpen USD integrationMulti-platform collaborationHands-on workshop led by ZHA's Computation & Design experts! 10/24,0.5215,POSITIVE,0.9998,0,[]
2024-10-15T22:01:36.000Z,"The future of advanced manufacturing with #AI-enabled #digitaltwins is here. Replay this session from #AISummit and hear from experts at @HuntingtonIngalls, @LockheedMartin, @NorthropGrumman, @NVIDIA, and @Siemens.https://nvda.ws/3zW6RWl",0.5338,POSITIVE,0.919,0,"['#AI', '#digitaltwins', '#AISummit']"
2024-10-11T17:47:06.000Z,"ICYMI: Explore #NVIDIAIsaacSim, the cutting-edge robotic simulation platform built on #OpenUSD.Discover how developers can enhance their robotic systems with powerful simulation workflows.https://nvda.ws/3zLyukV",0.5089,POSITIVE,0.9983,0,"['#NVIDIAIsaacSim', '#OpenUSD']"
2024-10-07T19:00:01.000Z,"Join us at @autodesku Oct 15-17 to see how NVIDIA and our partners are revolutionizing workflows with powerful solutions for #AI development in design, simulation, construction, and more. #AU2024View sessions and demos  https://nvda.ws/3XZkewK",0.5441,POSITIVE,0.9971,0,"['#AI', '#AU2024View']"
2024-10-09T18:00:27.000Z,A “Simulation First” Approach to Developing Physical AI-Based Robots With OpenUSD https://x.com/i/broadcasts/1MYGNMOzrgZKw…,0.5361,POSITIVE,0.9983,0,[]
2024-10-09T16:47:24.000Z,Catch us live at 11:00 AM PT—don't miss out.,0.522,POSITIVE,0.9991,0,[]
2024-10-08T15:07:44.000Z,"Inaugural NVIDIA AI Tech Community launched in Pittsburgh with @CarnegieMellon @PittTweet and more at #AIsummit DC today.The initiative serves as a bridge for academia, industry, and public-sector groups to collaborate on #AI and #robotics innovation. ",0.5473,POSITIVE,0.9977,0,"['#AIsummit', '#AI', '#robotics']"
2024-10-08T15:29:51.000Z, Live from AI Summit: We are collaborating with top U.S. tech leaders to revolutionize the world’s industries with custom #AI solutions.  https://nvda.ws/4dHVoHARead now to discover the transformative power of NVIDIA AI in shaping the future.,0.5546,POSITIVE,0.9947,0,['#AI']
2024-10-01T18:30:00.000Z,"Join the #AISummit to explore how #AI-powered #DigitalTwins are transforming manufacturing. Hear from leaders at @WeAreHII, @LockheedMartin, @NorthropGrumman, and @Siemens. Tune in virtually on Oct. 8 at 2 PM EDT to learn more.",0.5195,POSITIVE,0.985,0,"['#AISummit', '#AI', '#DigitalTwins']"
2024-10-01T17:07:37.000Z,"NVIDIA's Academic Grant Program now accepting its 2nd round of proposals in: Data Science Graphics & Vision Edge AI#GenAI, #LLM, and Simulation & Modeling proposals are still welcome. Apply now, deadline is Dec 31: https://nvda.ws/4dpBtgp #NVIDIAAcademicGrant",0.5229,POSITIVE,0.988,0,"['#GenAI', '#LLM', '#NVIDIAAcademicGrant']"
2024-10-01T15:41:03.000Z,Ready to learn about #OpenUSD? Join our study group today at 2:00 PM PT.,0.5522,POSITIVE,0.9277,0,['#OpenUSD']
2024-09-30T21:55:09.000Z,Looking to elevate your #NVIDIAOmniverse Kit-based applications?Check out our free course on developing an #AI-powered background generator with NVIDIA NIM microservices & Python.https://nvda.ws/3zIoKI3,0.5293,POSITIVE,0.5496,0,"['#NVIDIAOmniverse', '#AI']"
2024-09-27T22:16:24.000Z,Missed the Learn #OpenUSD livestream? Catch up on all the insights about our new free training curriculum & get an overview of #3D workflow fundamentals.https://nvda.ws/4dkfBD7,0.5242,NEGATIVE,0.6898,0,"['#OpenUSD', '#3D']"
2024-09-27T16:54:01.000Z,"What challenges do you face in mastering #OpenUSD Whether you're a beginner or a pro, come share insights & learn with other community members during the weekly OpenUSD study group with #NVIDIAOmniverse Ambassador Nandu Vellal.https://nvda.ws/4gHOtRG",0.5215,POSITIVE,0.9383,0,"['#OpenUSD', '#NVIDIAOmniverse']"
2024-09-26T21:41:19.000Z," Exciting news for developers & creators! @NVIDIA just launched a comprehensive OpenUSD Learning Path . This resource is packed with tutorials, tools, & insights.Learn OpenUSD here: https://nvda.ws/4d9ZlopSee How OpenUSD Is Unifying 3D Tools. (http://youtube.com)",0.5132,POSITIVE,0.9955,0,[]
2024-09-09T19:00:04.000Z,"Read why #AOUSD members like @Ansys, @Meta, @Microsoft, and @NVIDIA are committed to advancing open-source #AI models: https://hubs.la/Q02NYG__0",0.5311,POSITIVE,0.993,0,"['#AOUSD', '#AI']"
2024-09-18T18:15:24.000Z," Discover insights from industry leaders in 40+ sessions covering #generativeAI, remote sensing, cybersecurity, robotics, industrial digitalization, and more at #AIsummit in Washington, D.C.  https://nvda.ws/3XyfrSO Register free to access sessions virtually on October",0.5067,POSITIVE,0.9891,0,"['#generativeAI', '#AIsummit']"
2024-09-19T20:02:19.000Z,"Don't miss the #AIsummit special address from NVIDIA's Bob Pette. You’ll learn how our accelerated computing platform is delivering breakthrough performance in the next wave of #AI, sensor processing, digital twins, cybersecurity, autonomous systems, sustainable computing, and",0.5307,POSITIVE,0.9996,0,"['#AIsummit', '#AI']"
2024-09-18T15:45:05.000Z,"Introducing NVIDIA AI Aerial, the new platform that optimizes wireless networks and delivers new generative AI experiences.  https://nvda.ws/3ZN4i3xIt will transform radio access network technology into AI-driven computing infrastructure. Read our latest blog to learn more.",0.5769,POSITIVE,0.9969,0,[]
2024-09-18T15:37:00.000Z,"We're collaborating with @TMobile to transform telecommunications networks into AI computing infrastructure. AI-RAN—powered by NVIDIA AI Aerial—will revolutionize the telecommunications industry, paving the way to AI-powered networks. Watch the full video: https://nvda.ws/4d7WDzz",0.555,POSITIVE,0.9951,0,[]
2024-09-18T17:59:40.000Z,Next-Gen Tools for 3D Developers https://x.com/i/broadcasts/1ZkJzRvwqWNJv…,0.5185,POSITIVE,0.9957,0,[]
2024-09-18T16:51:42.000Z,Don't forget to tune in at 11:00 am PT,0.505,POSITIVE,0.9447,0,[]
2024-09-17T22:06:08.000Z,Curious how #OpenUSD is changing the game in #3D? See how these OpenUSD All-Stars are transforming 3D workflows across industries & use cases. https://nvda.ws/3Xn0pz6,0.5068,POSITIVE,0.9974,0,"['#OpenUSD', '#3D']"
2024-09-17T21:30:06.000Z,"#AOUSD at #AU2024: Hear insights from @Pixar, @Ansys, @brightmachines, DigitalFish, and @Autodesk as they discuss the impact of #OpenUSD on open data exchange across industries. Learn more: https://hubs.la/Q02QbBgc0Get your FREE AU digital pass here: https://hubs.la/Q02QbvBW0",0.5062,POSITIVE,0.8196,0,"['#AOUSD', '#AU2024', '#OpenUSD']"
2024-09-17T00:52:16.000Z,Join this week's livestream to see how #NVIDIAOmniverse Kit 106 and USD Code NIM are revolutionizing #3D content creation and real-time collaboration. https://nvda.ws/47x442k,0.5198,POSITIVE,0.9979,0,"['#NVIDIAOmniverse', '#3D']"
2024-09-16T18:37:35.000Z,What is Generative Physical AI?Learn how it extends current #generativeAI with understanding of spatial relationships & physical behavior of the #3D world we all live in.https://nvda.ws/3XwlKpY,0.5258,POSITIVE,0.9908,0,"['#generativeAI', '#3D']"
2024-09-11T13:15:01.000Z,"At #OCW24, @Oracle announced the first zettascale OCI Supercluster accelerated by the #NVIDIABlackwell platform, allowing customers to train and deploy next-generation #AI models at scale.  https://nvda.ws/3XDZ3l7Read the announcement to learn more now.",0.5316,POSITIVE,0.9941,0,"['#OCW24', '#NVIDIABlackwell', '#AI']"
2024-08-27T20:49:37.000Z, Don't miss out. https://youtube.com/@NVIDIAOmniverse/streams…,0.5067,POSITIVE,0.9944,0,[]
2024-08-28T17:55:55.000Z,Our streaming platform is currently experiencing some technical issues.We're working hard to get everything back up and running for today's livestream. Thank you for your patience—we will keep you updated as we learn more.,0.521,NEGATIVE,0.8229,0,[]
2024-08-22T18:29:03.000Z,Join next week's livestream to explore the transformative power of #OpenUSD NVIDIA NIM microservices and how they streamline #3D world creation with #generativeAI copilots & agents. https://nvda.ws/4dPkpRG,0.5277,POSITIVE,0.9961,0,"['#OpenUSD', '#3D', '#generativeAI']"
2024-08-27T20:48:35.000Z, Don't miss out.https://youtube.com/@NVIDIAOmniverse/streams…,0.5067,POSITIVE,0.9944,0,[]
2024-08-27T15:02:30.000Z,"Announcing NVIDIA NIM Agent Blueprints, reference applications for every enterprise to make their own #AI. They equip developers with apps for building generative AI use cases such as digital humans, PDF data extraction, and virtual screening. https://nvda.ws/3X2RenB",0.5328,POSITIVE,0.9889,0,['#AI']
2024-08-27T13:15:01.000Z,"Discover how NVIDIA NIM Agent Blueprints, along with support from NVIDIA's partners, enable virtually every enterprise to effortlessly incorporate #generativeAI into their applications  https://nvda.ws/3Z0o2zV",0.5231,POSITIVE,0.9993,0,['#generativeAI']
2024-08-26T21:34:26.000Z," Are you interested in autonomous vehicle (AV) development?Check out our on-demand session from #SIGGRAPH2024 to explore how #OpenUSD is transforming AV development through virtual worlds, scenario testing with LLMs, and synthetic data generation.https://nvda.ws/3T5pmOa",0.5133,POSITIVE,0.9801,0,"['#SIGGRAPH2024', '#OpenUSD']"
2024-08-23T17:03:08.000Z,Experience next-level realism like never before. Watch the replay of this #SIGGRAPH2024 session and discover how to create your own #OpenUSD spatial applications that enable #DigitalTwin experience in real time to Apple Vision Pro.https://nvda.ws/3XcaW1c,0.5187,POSITIVE,0.9978,0,"['#SIGGRAPH2024', '#OpenUSD', '#DigitalTwin']"
2024-08-08T16:00:11.000Z,"ICYMI: Greek history comes to life this week #InTheNVIDIAStudio! Stavros Liaskos has recreated over 30 cultural sites, preserving them in 3D for future generations using @NVIDIAOmniverse.  Learn more about the workflow behind these creations: https://nvda.ws/3AjbcTh",0.51,POSITIVE,0.9961,0,['#InTheNVIDIAStudio']
2024-08-15T22:51:55.000Z,Want to know our top takeaways from #SIGGRAPH2024? Check out our latest blog! Hint: #OpenUSD is the key to the future of #3D development ,0.5214,POSITIVE,0.9954,0,"['#SIGGRAPH2024', '#OpenUSD', '#3D']"
2024-08-13T20:50:33.000Z,"Don't miss this week's livestream to learn about the latest #OpenUSD advancements, cutting-edge research, and innovative tools recently announced at #SIGGRAPH2024. https://nvda.ws/4fF1FWJ",0.5161,POSITIVE,0.9983,0,"['#OpenUSD', '#SIGGRAPH2024']"
2024-08-12T22:29:58.000Z,"Discover Karl Freund's insightful @Forbes article on the rise of physical AI in #robotics.Learn how major companies are leveraging NVIDIA technologies to revolutionize the industry, highlighting key advancements and innovations. https://nvda.ws/4cicpYg",0.5313,POSITIVE,0.9743,0,['#robotics']
2024-08-12T17:00:01.000Z," Calling all researchers: #NVIDIAAcademicGrant Program is now accepting proposals on Generative AI & LLMs, and Simulation & Modeling. Submit by September 30  https://nvda.ws/4fHPQiO for a chance to advance your research with computing resources.  ",0.5207,POSITIVE,0.9588,0,['#NVIDIAAcademicGrant']
2024-08-08T20:00:02.000Z,"Meet James, an interactive digital human knowledgeable about our products. Talk to James  https://nvda.ws/3Wxzosu  James uses a collection of NVIDIA and @elevenlabsio digital human technologies to provide natural and immersive responses.",0.523,POSITIVE,0.9993,0,[]
2024-08-07T22:52:09.000Z,Missed OpenUSD Day at #SIGGRAPH2024?  You're in luck—catch the replay of the sessions covering how developers & industry leaders are adopting and evolving #OpenUSD to build #AI-enabled 3D pipelines.   https://nvda.ws/3AfG2MB,0.5194,POSITIVE,0.7735,0,"['#SIGGRAPH2024', '#OpenUSD', '#AI']"
2024-08-06T14:59:09.000Z,"Discover the latest in creative tech in this week’s #InTheNVIDIAStudio!  @CyberLink HEVC now available @SideFX & @Substance3D new accelerated features @topazlabs AI enhancementsPlus, meet Stavros Liaskos and his stunning 3D replicas of Greek Orthodox churches in",0.5315,POSITIVE,0.9982,0,['#InTheNVIDIAStudio']
2024-08-02T22:09:32.000Z,"And that’s a wrap on #SIGGRAPH2024.A huge shoutout to all the attendees of our #OpenUSD Day sessions, hands-on training labs, and developer meetup. Until next time ",0.5191,POSITIVE,0.9981,0,"['#SIGGRAPH2024', '#OpenUSD']"
2024-08-01T15:37:52.000Z,"18 of our Inception members and partners were featured at the NVIDIA Startup Innovation Zone at #SIGGRAPH2024. We're grateful to partner with #startups leveraging #NVIDIA technologies for groundbreaking innovations in computer graphics, visualization, and more.",0.5243,POSITIVE,0.998,0,"['#SIGGRAPH2024', '#startups', '#NVIDIA']"
2024-08-01T01:05:32.000Z,"Thank you for an incredible #OpenUSD Day At #SIGGRAPH2024, developers explored how #OpenUSD is being used to build #AI-enabled #3D pipelines across industries like industrial, robotics, automotive, and more.Stay tuned to access sessions on demand. https://nvda.ws/3SALgJ1",0.5169,POSITIVE,0.9796,0,"['#OpenUSD', '#SIGGRAPH2024', '#OpenUSD', '#AI', '#3D']"
2024-07-29T22:59:44.000Z,"#GenerativeAI  #OpenUSDNew OpenUSD-based #GenAI & NVIDIA-accelerated development tools built on #NVIDIAOmniverse, are powering highly accurate, #AI-enabled virtual worlds to build the next wave of physical AI & robots. https://nvda.ws/4c46RR7#SIGGRAPH2024",0.5378,POSITIVE,0.9997,0,"['#GenerativeAI', '#OpenUSDNew', '#GenAI', '#NVIDIAOmniverse', '#AI', '#SIGGRAPH2024']"
2024-07-29T20:41:37.000Z,Unveiled at #SIGGRAPH2024: @WPP is the first to test & use new @NVIDIA NIM microservices to build gen 3D worlds for clients incl @CocaColaCo & @Ford  https://bit.ly/4cYdZQ8,0.5352,POSITIVE,0.9994,0,['#SIGGRAPH2024']
2024-07-29T21:00:00.000Z,"With new #OpenUSD NIMs, more industries can now develop applications for visualizing industrial design and engineering projects, as well as simulate environments to build the next wave of physical #AI and robots.#SIGGRAPH2024 #GenerativeAI https://nvda.ws/4c6QC5L",0.5479,POSITIVE,0.9897,0,"['#OpenUSD', '#AI', '#SIGGRAPH2024', '#GenerativeAI']"
2024-07-29T20:47:11.000Z,Fireside chat live now at #SIGGRAPH2024!Tune in: https://nvidia.com/en-us/events/siggraph/…,0.5235,NEGATIVE,0.6404,0,['#SIGGRAPH2024']
2024-07-29T16:45:05.000Z,#Apple Vision Pro training lab is live on the #SIGGRAPH2024 show floor now.Stop by and check it out https://nvda.ws/3LJcqJX,0.5037,POSITIVE,0.6048,0,"['#Apple', '#SIGGRAPH2024']"
2024-07-29T17:04:27.000Z,"Miss the first session? Don't worry, we'll be live again - same place - at 12:30 MT https://nvda.ws/4c6u4SK",0.5058,NEGATIVE,0.9621,0,[]
2024-07-29T16:00:14.000Z,"We're kicking off #SIGGRAPH2024 from Denver. #NVIDIAResearch is showcasing advancements in #generativeAI -- on how #AI models are advancing simulation technology.  Stay tuned for two keynote presentations with our CEO and Founder Jensen Huang,  2:30 p.m. MT today.",0.5517,POSITIVE,0.9897,0,"['#SIGGRAPH2024', '#NVIDIAResearch', '#generativeAI', '#AI']"
2024-07-28T16:00:04.000Z,"Traveling to #SIGGRAPH2024 and interested in attending the #OpenUSD Developer Meetup on Wednesday, July 31st at 5:00pm MT? Room capacity is limited so RSVP and show up on time.https://nvda.ws/3ycT9NY",0.5155,POSITIVE,0.7993,0,"['#SIGGRAPH2024', '#OpenUSD']"
2024-07-26T21:44:47.000Z,Headed to #SIGGRAPH2024?  Check out these events you won't want to miss:,0.5214,POSITIVE,0.8578,0,['#SIGGRAPH2024']
2024-07-26T22:09:13.000Z,"(5/5) Network with fellow developers at the #OpenUSD Developer Meetup and RSVP for a chance to win a NVIDIA RTX 6000 Ada GPU, signed by Jensen himself. https://nvda.ws/3zHpKvD",0.5345,POSITIVE,0.9991,0,['#OpenUSD']
2024-07-26T22:05:29.000Z,Explore a full schedule of #OpenUSD training labs designed to optimize your #3D development workflows. https://nvda.ws/3zM16d8,0.5087,POSITIVE,0.9516,0,"['#OpenUSD', '#3D']"
2024-07-25T17:41:40.000Z,Did you see what #AOUSD just announced?    New general members New Interest Groups New OpenUSD release  Core Specification progress,0.6,POSITIVE,0.9267,0,['#AOUSD']
2024-07-25T19:00:03.000Z,Discover real-time streaming of fully ray-traced #OpenUSD scenes to #Apple Vision Pro at #SIGGRAPH2024 https://nvda.ws/4dhfmct,0.5106,POSITIVE,0.9991,0,"['#OpenUSD', '#Apple', '#SIGGRAPH2024']"
2024-07-24T16:11:01.000Z,Discover how Walt Disney Imagineering is redefining immersive entertainment with their robotic character platform during #OpenUSD Day at #SIGGRAPH2024.Witness the incredible BDX series droids brought to life using deep reinforcement learning & GPU-accelerated simulation.,0.5061,POSITIVE,0.9997,0,"['#OpenUSD', '#SIGGRAPH2024']"
2024-07-25T15:29:11.000Z,"Experience remastering classic games at #SIGGRAPH2024 Joing this session for a discussion on how RTX Remix empowers modders to remaster classic games with path-tracing, DLSS, and high poly assets with PBR materials. https://nvda.ws/4d70wWx",0.507,POSITIVE,0.975,0,['#SIGGRAPH2024']
2024-07-24T23:11:09.000Z,"Explore the future of retail with #SpatialComputing at #SIGGRAPH2024 Create an app for the @Apple Vision Pro, configure #3D retail assets, and implement real-time interaction with #NVIDIAOmniverse Kit SDK and #OpenUSD.https://nvda.ws/3xYo68x",0.5137,POSITIVE,0.9993,0,"['#SpatialComputing', '#SIGGRAPH2024', '#3D', '#NVIDIAOmniverse', '#OpenUSD']"
2024-07-24T19:39:07.000Z,"OpenUSD Day is the place to learn how developers & industry leaders are adopting and evolving #OpenUSD to build #AI-enabled #3D pipelines Coming to #SIGGRAPH2024 on Tuesday, July 30th 8:30am - 5:00pm MDT: https://nvda.ws/3Wk8zrK",0.5204,POSITIVE,0.9814,0,"['#OpenUSD', '#AI', '#3D', '#SIGGRAPH2024']"
2024-11-19T19:44:04.000Z,"With the #3D conditioning for precise visual generative blueprint experience, users can: Choose the color of a hero asset  Select the desired camera angle in the 3D scene Use #generativeAI to customize scene components such as backgrounds and propsThe blueprint",0.5075,POSITIVE,0.9964,0,"['#3D', '#generativeAI']"
2024-11-27T23:09:48.000Z,"Join us at #SIGGRAPHAsia2024 to explore the cutting-edge advancements in graphics, #generativeAI, and #OpenUSD.Don't miss our featured sessions:Generative AI for Graphics, Vision, and 3D https://nvda.ws/4eYdplSImmersive Visualization for Science, Research, Art and",0.5175,POSITIVE,0.9896,0,"['#SIGGRAPHAsia2024', '#generativeAI', '#OpenUSD']"
2024-11-21T19:46:26.000Z,"A new era of marketing content is here. Read how #generativeAI, #OpenUSD, and the new #NVIDIAOmniverse Blueprint are helping brands create scalable, high-quality marketing content with #3D product configurators.  https://nvda.ws/4fDBVtr",0.545,POSITIVE,0.9945,0,"['#generativeAI', '#OpenUSD', '#NVIDIAOmniverse', '#3D']"
2024-12-05T20:10:37.000Z, See how #NVIDIAOmniverse is powering an #AI-generated avatar football analyst that could revolutionize the future of watching live sports.,0.5311,POSITIVE,0.9834,0,"['#NVIDIAOmniverse', '#AI']"
2024-12-04T19:00:17.000Z,OpenUSD Digital Twins for Industrial Operations https://x.com/i/broadcasts/1yoJMyEkVqjJQ…,0.5285,POSITIVE,0.9958,0,[]
2024-12-04T13:39:00.000Z,"What’s holding back AI and robotics innovation? For many, the answer lies in how data is collected. Traditional methods are costly, time-consuming, and even risky. But with cutting-edge technologies like @nvidiaomniverse, we’re removing these roadblocks.SoftServe’s",0.5187,NEGATIVE,0.6834,0,[]
2024-12-04T17:05:08.000Z,Don't miss today's livestream at 11:00 am PT.,0.5375,NEGATIVE,0.5232,0,[]
2024-11-23T18:00:01.000Z," Don't miss this hands-on Learn OpenUSD lab at #SIGGRAPHAsia2024.  Explore #OpenUSD's composition capabilities to build modular, scalable, and efficient #3D scenes.Register: https://nvda.ws/3CRVSOz",0.5064,POSITIVE,0.9963,0,"['#SIGGRAPHAsia2024', '#OpenUSD', '#3D']"
2024-11-21T20:06:23.000Z,"Registration is now open for #GTC25.  Join us March 17–20 in San Jose, CA to get hands-on experience with the latest technologies driving real-world change through #AI.   https://nvda.ws/3OiVX0b",0.527,POSITIVE,0.9871,0,"['#GTC25', '#AI']"
2024-11-20T16:30:01.000Z,"Mark your calendars for #CES2025, taking place January 6-10. Join us in Las Vegas for our CEO Jensen Huang’s opening keynote, insightful speaker panels, and immersive demos showcasing the latest tech innovations.Register for CES: https://nvda.ws/3ZeG55i@CES",0.5127,POSITIVE,0.9915,0,['#CES2025']
