date,text,PTR Sentiment,Flair Sentiment,Flair Score,Repost,Hastags
2024-10-31T15:16:03.000Z,"Spooky season may be over, but #GFNThursday still has some treats. @dragonage: The Veilguard and @RE_Games 4 join the GFN library, and the November games list has been revealed.See full list  https://nvda.ws/3UqweGz",0.5096,POSITIVE,0.8955,0,['#GFNThursday']
2024-10-30T19:29:43.000Z," Attention all operators: Black Ops 6 is now live on GeForce NOW.Join the fight, dominate the competition, and experience the ultimate @CallofDuty experience on GFN. ",0.5107,POSITIVE,0.9981,0,[]
2024-10-30T16:00:00.000Z,How is it almost November already? ,0.5333,NEGATIVE,0.989,0,[]
2024-10-29T14:31:04.000Z,Ascend to the throne on any @NVIDIAGFN cloud device!#RomancingSaGa2 Revenge of the Seven is on #GeForceNOW with no downloads and up to GeForce RTX 4080-class performance!,0.5043,POSITIVE,0.9979,0,"['#RomancingSaGa2', '#GeForceNOW']"
2024-10-24T15:00:01.000Z,We’ve got a mission critical #GFNThursday.  @CallofDuty: Black Ops 6 joins the cloud this week along with other titles.Blog  https://nvda.ws/4eUdBTS,0.5081,POSITIVE,0.9339,0,['#GFNThursday']
2024-10-23T16:00:00.000Z,"the cloud is calling, will you answer? ",0.5067,NEGATIVE,0.9951,0,[]
2024-10-22T16:00:48.000Z,A deal you won't want to miss. Get @dragonage Veilguard if you purchase a 6-month GFN Ultimate membership for the first time... Offer lasts until 10/30 - grab it now  https://nvda.ws/4h73U5U,0.5271,POSITIVE,0.592,0,[]
2024-10-21T18:00:09.000Z,A @TESOnline Reward for #GeForce NOW members is coming soon. Opt-in for GFN Rewards on your account so you don’t miss out  https://nvda.ws/3NAMOjw,0.5022,POSITIVE,0.6302,0,['#GeForce']
2024-10-21T16:00:00.000Z,Advice of the week: never underestimate the power of a pre-game snack. ,0.5281,POSITIVE,0.9928,0,[]
2024-10-19T16:00:00.000Z,What's the first game you thought of this morning? ,0.5212,NEGATIVE,0.7325,0,[]
2024-10-18T18:36:06.000Z,"No rig? No problem. Transform nearly any device into a high-performance, GeForce-powered gaming rig.New World: Aeternum is now streaming on @NVIDIAGFN - NVIDIA’s cloud gaming service.",0.5438,POSITIVE,0.9992,0,[]
2024-10-18T16:00:06.000Z,From a cloud far far away... @StarWarsOutlaws #GFNShare from @giraph_1,0.5014,NEGATIVE,0.52,0,['#GFNShare']
2024-10-17T18:00:01.000Z,𝑬𝒙𝒄𝒍𝒖𝒔𝒊𝒗𝒆 𝒅𝒆𝒂𝒍 𝒂𝒍𝒆𝒓𝒕! Get @dragonage Veilguard if you purchase a 6-month GFN Ultimate membership for the first time. Offer lasts October 17th - 30th.GO: https://nvda.ws/3NrBgit,0.5161,NEGATIVE,0.7807,0,[]
2024-10-17T17:00:00.000Z,Star Trucker is now officially available on @NVIDIAGFN! Dive into the GeForce NOW catalogue to find the game and get ready for a limitless journey through space! https://nvidia.com/en-us/geforce-now/…,0.5186,POSITIVE,0.9984,0,[]
2024-10-17T16:00:02.000Z,"Bundle up this #GFNThursday with a great new deal. Get ready to slay, by obtaining @dragonage: The Veilguard if you purchase a 6-month GFN Ultimate membership for the first time. Plus check out the new titles that joined this week: https://nvda.ws/3BQRr6s",0.548,POSITIVE,0.9802,0,['#GFNThursday']
2024-10-10T15:00:02.000Z,"Darkness calls this #GFNThursday... @Diablo IV: Vessel of Hatred DLC, @battlenet game library syncing, and other games join the cloud this week.  More  https://nvda.ws/480GSJM",0.5115,POSITIVE,0.8576,0,['#GFNThursday']
2024-10-09T18:00:17.000Z,"It's time to continue your journey journey in Natlan, Travelers! @GenshinImpact  v5.1 The Rainbow Destined to Burn is now streaming on #GeForceNOW. ",0.5108,POSITIVE,0.8195,0,['#GeForceNOW']
2024-10-09T16:00:00.000Z,the cloud is a hell of a good time,0.5425,POSITIVE,0.9985,0,[]
2024-10-08T16:00:08.000Z,Your nightmare awaits! Prepare for a devilishly good time because the @Diablo IV: Vessel of Hatred DLC has arrived on GFN. ,0.515,NEGATIVE,0.5384,0,[]
2024-10-07T16:00:00.000Z,Who's excited for Halloween? We are!,0.505,POSITIVE,1.0,0,[]
2024-10-05T18:00:08.000Z,Get ready for chaos! Things are getting heretical with big news from your favorite @warhammer games - don't miss it.  https://nvda.ws/3BxkifO,0.5144,POSITIVE,0.9807,0,[]
2024-10-05T16:00:01.000Z,warmth of my gaming pc > warmth of a fire,0.504,POSITIVE,0.9997,0,[]
2024-10-04T16:00:00.000Z,Almost the weekend! Do you have any fun gaming plans?,0.52,POSITIVE,0.8488,0,[]
2024-10-03T19:00:10.000Z,"Gear up, @CallofDuty: #BlackOps6 is coming to GFN at launch on October 25. ",0.5093,POSITIVE,0.9615,0,['#BlackOps6']
2024-10-03T17:00:08.000Z,"Oh my gourd, the GFN October games list is here. ",0.5058,POSITIVE,0.8916,0,[]
2024-10-03T15:00:03.000Z,"No tricks, just games. This #GFNThursday is ready to deliver gaming thrills with @playtlgame and several other games joining the library this month. See the full list  https://nvda.ws/4gQrOlX",0.5145,POSITIVE,0.9918,0,['#GFNThursday']
2024-10-02T16:00:00.000Z,What's your favorite horror game? ,0.505,POSITIVE,0.9997,0,[]
2024-10-01T19:09:54.000Z,Ready to claim your throne? @playtlgame is now available on GeForce NOW. Dive into a stunning open world and conquer your destiny in the cloud. ,0.5146,POSITIVE,0.9977,0,[]
2024-10-01T16:00:01.000Z,Us yesterday: Us today: ,0.595,POSITIVE,0.9895,0,[]
2024-09-26T15:00:05.000Z,It's a whole new 𝑾𝒐𝒓𝒍𝒅 this #GFNThursday! @greedfall II: The Dying World joins the games library and a new in-game reward for GuildWars2 is here. Read more  https://nvda.ws/3XVEL6B,0.545,POSITIVE,0.9947,0,['#GFNThursday']
2024-09-25T16:00:00.000Z,Combat or diplomacy—what’s your go-to approach in RPGs? ,0.5058,POSITIVE,0.7426,0,[]
2024-09-24T18:01:55.000Z,Will you survive the rogue AI lurking in N'Erud? @Remnant_Game 2: The Dark Horizon DLC is now streaming on GFN. ,0.5204,POSITIVE,0.8977,0,[]
2024-09-24T16:00:00.000Z,What is your idea of a nightmare zombie apocalypse scenario? ,0.503,NEGATIVE,0.9996,0,[]
2024-09-23T19:00:02.000Z,A Guild Wars 2 Reward for GeForce NOW is coming soon. Make sure you're opted in for rewards to take advantage  https://nvda.ws/3rQL7nS,0.505,POSITIVE,0.941,0,[]
2024-09-23T18:00:08.000Z,ICYMI: An incredible adventure awaits you in the cloud... @finalfantasyxvi is streaming on #GeForceNOW. ,0.5025,POSITIVE,0.968,0,['#GeForceNOW']
2024-09-23T16:00:01.000Z,What's harder: the single-player experience or a 3 game lose streak? ,0.5121,NEGATIVE,0.9989,0,[]
2024-09-21T16:00:00.000Z,September is moving as fast as me leveling up in a battle pass!  ,0.5117,POSITIVE,0.9856,0,[]
2024-09-19T15:29:42.000Z,In the mood for some brand new RPG awesomeness? The Romancing SaGa 2: Revenge of the Seven demo is available now - here’s everything you need to know about it: https://sqex.link/a79e72 #RomancingSaGa2,0.5255,POSITIVE,0.9814,0,['#RomancingSaGa2']
2024-09-20T18:00:03.000Z,"Brace yourselves, survivors. It's getting frosty. @11bitstudios's Frostpunk 2 is streaming on GFN. ",0.5019,NEGATIVE,0.9333,0,[]
2024-09-19T01:03:34.000Z,"Demo available now!Start #RomancingSaGa2 Revenge of the Seven today with a brand-new free demo available on Nintendo Switch, PS5|4, and Steam.Play through the opening and transfer your save data to the full game when it launches on October 24th.Your legacy begins here.",0.5282,POSITIVE,0.9921,0,['#RomancingSaGa2']
2024-09-20T16:00:00.000Z,If you could master any video game skill which would it be? ,0.5158,POSITIVE,0.5215,0,[]
2024-09-19T19:00:04.000Z,"Frank West is back, and the undead have never looked this sharp! Get ready for up to 4K chaos for Ultimate members, new voices in 9 languages, and more in @Capcom's Dead Rising Deluxe Remaster, now streaming on GFN. ",0.5215,POSITIVE,0.9943,0,[]
2024-09-19T17:30:10.000Z,.@finalfantasyxvi has arrived on GFN! Experience the epic journey on all of your favorite devices. ,0.52,POSITIVE,0.9985,0,[]
2024-09-12T15:00:02.000Z,"This #GFNThursday Frank West rejoins us in 4K graphics (with an Ultimate membership). @Capcom's Dead Rising Deluxe Remaster is coming soon, along with other titles that join the cloud this week.  Read more: https://nvda.ws/3zgRnvO",0.5117,POSITIVE,0.9116,0,['#GFNThursday']
2024-08-27T09:00:56.000Z,"#CoreKeeper 1.0 is OUT NOW! Explore an enchanting world full of relics and wonders in this 1-8 player underground adventure available on PC, PlayStation 5, and Xbox Series X|S.Steam: https://bit.ly/4dYFOIpPS5: https://store.playstation.com/en-gb/concept/10009534…",0.5102,POSITIVE,0.9998,0,['#CoreKeeper']
2024-09-10T17:55:17.000Z," Recruit new allies - Lingsha and Moze  Join the Luminary Wardance ceremony Unlock the adorable ""Tuskpir"" petand more!@honkaistarrail v2.5 is streaming on GFN. ",0.525,POSITIVE,0.9963,0,[]
2024-09-10T16:00:00.000Z,Which game(s) do you think would be cool as the opposite perspective? ,0.5083,NEGATIVE,0.9933,0,[]
2024-09-09T18:00:10.000Z,"Invoke the might of the gods, now more captivating than ever! @Ageofmyth: Retold is streaming on GFN. ",0.5011,POSITIVE,0.9969,0,[]
2024-09-09T16:00:00.000Z,"One day we’ll admit we’re the problem, not the game… but not today.",0.5319,NEGATIVE,0.7591,0,[]
2024-09-07T16:00:00.000Z,Show us your gaming setup / gaming device! ,0.5275,POSITIVE,0.9955,0,[]
2024-09-06T18:00:30.000Z,A Call you’ll want to answer. The @CallofDuty: Black Ops 6 Open Beta is now on GFN - stream it before the full game launch. ,0.5079,NEGATIVE,0.9931,0,[]
2024-09-06T16:00:00.000Z,WEEKEND IS HERE! Which games have you been fixated on recently? ,0.5038,POSITIVE,0.9997,0,[]
2024-09-05T17:45:55.000Z,GAMES stream is LIVE for TWW Fury Warrior action & checking out the WoW 20th Anniversary event video while we wait for servers to come up!Also today is @NVIDIAGFN THURSDAY so we'll be showing off the GeForce NOW Cloud Gaming too on our sponsored stream!,0.5189,NEGATIVE,0.6687,0,[]
2024-09-05T18:42:20.000Z,"A classic game, retold with real-time strategy design and visuals. Become mythic with @Ageofmyth: Retold, streaming now on GFN. ",0.5218,POSITIVE,0.999,0,[]
2024-09-05T17:09:45.000Z,Make sure to also read our new game releases for September!  Check out the games now! ,0.576,POSITIVE,0.893,0,[]
2024-09-05T15:00:40.000Z,The dawn of a new era. Myths & heroes collide this #GFNThursday with @Ageofmyth: Retold and more joining the service. Read more  https://nvda.ws/3Zk05DQ,0.5378,POSITIVE,0.9774,0,['#GFNThursday']
2024-09-02T18:00:03.000Z,ICYMI: Your next enchanting adventure has arrived in the cloud. @SquareEnix's #VisionsofMana is streaming on GFN. ,0.513,POSITIVE,0.9921,0,['#VisionsofMana']
2024-09-02T16:00:00.000Z,"Which non-gaming universe would make the best video game, and what would the gameplay be like? ",0.5191,POSITIVE,0.8975,0,[]
2024-09-01T16:00:09.000Z,ICYMI @GenshinImpact v5.0 is streaming on GFN. ,0.501,POSITIVE,0.5256,0,[]
2024-08-31T18:00:07.000Z,See these incredible concept art visuals come to life! World of @Warcraft: A War Within is streaming on GFN. ,0.5158,POSITIVE,0.9997,0,[]
2024-08-31T16:00:00.000Z,Gaming everyday makes the boredom stay away. ,0.5108,POSITIVE,0.9109,0,[]
2024-08-30T19:25:20.000Z,A Call you’ll want to answer. The @CallofDuty: #BlackOps6 Open Beta is now on GFN - stream it before the full game launch. ,0.5096,NEGATIVE,0.9959,0,['#BlackOps6']
2024-08-30T18:41:24.000Z,Join the galaxy’s most wanted in @StarWarsOutlaws. Experience the first-ever open-world Star Wars game - now streaming on GeForce NOW with #RTXOn. ,0.519,POSITIVE,0.9548,0,['#RTXOn']
2024-08-30T16:00:00.000Z,What video game has the best storyline? ,0.5325,NEGATIVE,0.8992,0,[]
2024-08-29T20:11:16.000Z,Explore a world of elemental spirits and adventure in the latest Mana action-RPG. @SquareEnix's #VisionsofMana is streaming on GeForce NOW! ,0.51,POSITIVE,0.9991,0,['#VisionsofMana']
2024-08-28T13:31:12.000Z,"No rig? No problem. Final Fantasy XVI is now supported on @NVIDIAGFN, NVIDIA’s cloud gaming service. Transform nearly any device into a high-performance, GeForce-powered gaming rig.",0.5193,POSITIVE,0.9955,0,[]
2024-08-29T15:00:02.000Z,This #GFNThursday is pure magic! @SquareEnix's #VisionsofMana & @StarWarsOutlaws join the cloud along with other releases. Check it out  https://nvda.ws/4dCZzoU,0.5027,POSITIVE,0.9972,0,"['#GFNThursday', '#VisionsofMana']"
2024-08-28T18:00:23.000Z,"Explore Teyvat, battle foes, and unlock new characters! @GenshinImpact v5.0 is streaming on GFN. ",0.5373,POSITIVE,0.9988,0,[]
2024-08-24T18:00:04.000Z,"Proceed with caution on the Indian Ocean! New weapon, new ship, and new threats. @skullnbonesgame Season 3 is streaming now on GFN. ",0.5875,POSITIVE,0.9978,0,[]
2024-08-24T16:00:00.000Z,"which video game character in your opinion is very mindful, very demure? ",0.5042,NEGATIVE,0.9805,0,[]
2024-08-23T01:32:13.000Z,"I'm often asked about the latency when it comes to @NVIDIAGFN.So today we danced around in Black Myth: Wukong to show how amazing it is.Zero issues, destroying bosses on our first try left and right.Haters will say this was try 187#GeForceNOW #GFNThursday #GFNPartner",0.5248,POSITIVE,0.9885,0,"['#GeForceNOW', '#GFNThursday', '#GFNPartner']"
2024-08-23T18:00:06.000Z,"From the classics to the future! Relive the glory from Sid Meier's Civilization IV, strategize in Civilization V, and pioneer extraterrestrial planets in Beyond Earth!  @CivGames' Sid Meier's Civilization VI, V, and Beyond Earth are now all streaming on GFN. ",0.5029,POSITIVE,0.9988,0,[]
2024-08-23T16:00:18.000Z,Jumping into @Xbox games on GeForce NOW has never been easier. Xbox automatic sign-in is available now. ,0.506,POSITIVE,0.9984,0,[]
2024-08-22T19:00:02.000Z,Build empires and shape history! Are you ready to conquer the world? @CivGame's Sid Meier's Civilization VI is now streaming on GFN. ,0.5143,POSITIVE,0.9978,0,[]
2024-08-22T17:38:29.000Z,Live the adventure as Indiana Jones and uncover one of history’s greatest mysteries in @bethesda and @machinegames's Indiana Jones and the Great Circle - streaming soon on #GeForceNOW. ,0.5064,POSITIVE,0.9932,0,['#GeForceNOW']
2024-08-22T15:00:02.000Z,"The cloud comes to full Circle this #GFNThursday. @bethesda’s Indiana Jones and the Great Circle + @finalfantasyxvi are coming soon to GeForce NOW, @BlackMythGame has arrived, and more have been added to the library. More info  https://nvda.ws/3AHh60t",0.5028,POSITIVE,0.9946,0,['#GFNThursday']
2024-08-21T18:00:10.000Z,"ICYMI: Mods/Addons like Bartender, DBM & WeakAuras have arrived in @Warcraft on GeForce NOW. Share how you're using mods like @BajheeraWoW with a screenshot/video and the #ModsOnGFN tag for a chance to be featured on our channels. ",0.5109,POSITIVE,0.9644,0,['#ModsOnGFN']
2024-08-21T16:00:00.000Z,"If you could live in any RPG world, which would you choose and why? ",0.53,NEGATIVE,0.6696,0,[]
2024-08-20T19:24:46.000Z,Incredible gameplay - congratulations @CivGame! ,0.5012,POSITIVE,0.9989,0,[]
2024-08-16T17:00:07.000Z,"Don't miss on the last few days left of our sizzling summer sale! Enjoy 50% off all premium memberships, but hurry--this offer ends in just 𝘁𝗵𝗿𝗲𝗲 𝗱𝗮𝘆𝘀.Check it out here   https://nvidia.com/en-us/geforce-now/memberships/#product-matrix…",0.5236,NEGATIVE,0.993,0,['#product']
2024-08-16T16:00:00.000Z,What video game environment do you like the most? Which game is it in? ,0.506,POSITIVE,0.9841,0,[]
2024-08-15T20:00:04.000Z,Every mind hides a secret. Join Razputin in the mind-bending world of @DoubleFine's Psychonauts! Now streaming on GFN. ,0.5088,POSITIVE,0.9992,0,[]
2024-08-15T18:00:02.000Z,"Mods are live in @Warcraft on GeForce NOW via @CurseForge!  To celebrate, show us how you’re using mods with a screenshot or video. Use #ModsOnGFN for a chance to be featured on our channel! ",0.5139,POSITIVE,0.9934,0,['#ModsOnGFN']
2024-08-15T17:00:02.000Z,Prepare to get in the fight on all your favorite devices...@Warcraft The War Within arrives to GFN at launch. ,0.5168,POSITIVE,0.9986,0,[]
2024-08-15T16:00:02.000Z,This #GFNThursday we're introducing #ModsOnGFN through @CurseForge in @Warcraft. Plus prepare for the new 'The War Within' expansion coming to GFN soon and check out other new titles this week.Blog  https://blogs.nvidia.com/blog/geforce-now-thursday-world-of-warcraft-mods…,0.5473,POSITIVE,0.5528,0,"['#GFNThursday', '#ModsOnGFN']"
2024-08-14T16:00:00.000Z,How do you handle making decisions with your teammates?,0.5138,NEGATIVE,0.51,0,[]
2024-11-28T18:00:06.000Z,"It's your Steam dreams come true. the @Steam Autumn Sale is going on now, featuring plenty of games supported on GeForce NOW. Sale ends 12/4 - check out the deals  https://nvda.ws/3ZrCwce",0.5069,POSITIVE,0.8103,0,[]
2024-11-28T16:00:01.000Z,Turn Black Friday into Green #GFNThursday.  Get 50% off the first 3 months of a new Ultimate or Performance monthly membership!  New games and deals this way  https://nvda.ws/3Opge4x,0.5564,POSITIVE,0.8284,0,['#GFNThursday']
2024-11-27T18:00:24.000Z,"As part of the #SteamAutumnSale, Have a Nice Death is on sale now for 50% off via Steam!  Grab it on sale here   https://store.steampowered.com/app/1740720/Have_a_Nice_Death/… Don't forget: Thanks to the power of @NVIDIAGFN, you can stream Have a Nice Death on any device and anywhere you want!",0.5119,POSITIVE,0.9369,0,['#SteamAutumnSale']
2024-11-29T17:00:00.000Z,Who’s the NPC the means the most to you? ,0.4983,POSITIVE,0.6475,0,[]
2024-11-30T17:00:12.000Z, Black Friday deals are still on! (Until 12/2) Enjoy 50% off your first 3 months of a monthly Ultimate or Performance membership.This limited-time offer is valid for new and upgrading members  https://nvda.ws/497TKhY,0.5402,POSITIVE,0.7136,0,[]
2024-12-05T22:06:35.000Z,No one survives alone…  @NightdiveStudio’s The Thing: Remastered is streaming on GeForce NOW! Dive into the icy terror of Antarctica and face the ultimate shape-shifting nightmare.,0.5041,POSITIVE,0.961,0,[]
2024-12-05T18:03:00.000Z,Be sure to tune-in to the @PCGamer PC Gaming Show today! ,0.5286,POSITIVE,0.9982,0,[]
2024-12-05T16:00:02.000Z,"We've got deals for days! This #GFNThursday, grab 𝗮 𝗗𝗮𝘆 𝗣𝗮𝘀𝘀 𝗳𝗼𝗿 𝟮𝟱% 𝗢𝗙𝗙 and stream @bethesda's Indiana Jones and the Great Circle with #RTXON from the cloud.More games coming this month  https://nvda.ws/4ilxzsz",0.505,POSITIVE,0.7685,0,"['#GFNThursday', '#RTXON']"
2024-12-02T19:00:07.000Z,Time's almost up! Our Black Friday deal is ending today—grab 50% off your first 3 months of a monthly Ultimate or Performance membership NOW!Offer valid for new and upgrading members  https://nvda.ws/4fOd8mK,0.5463,POSITIVE,0.6982,0,[]
2024-12-02T15:48:40.000Z,"DUCKSIDE is 35% off on Steam as part of the #SteamAutumnSale! And with @NVIDIAGFN you can play seamlessly on Mac, iOS and even low-spec PCs!Pick it up on Steam here  https://store.steampowered.com/app/2682580/DUCKSIDE/…",0.5089,POSITIVE,0.9055,0,['#SteamAutumnSale']
2024-12-02T17:00:01.000Z,Which game’s food looks so good you wish you could eat it? ,0.525,POSITIVE,0.9814,0,[]
2024-12-05T18:00:29.000Z,"Cities: Skylines II is having a FREE Weekend on Steam! From now until the 9th of December, you can play it for free on @Steam, and you can also play it via @NVIDIAGFN!What will you build? Play now!https://pdxint.at/CSIISteamhttps://pdxint.at/GFN",0.5209,POSITIVE,0.7512,0,[]
2024-12-06T19:30:07.000Z,Tis the season for new games. ,0.6,POSITIVE,0.978,0,[]
2024-12-06T18:11:44.000Z,Adventure calls with #RTXON. Snag a GFN Day Pass for 𝟮𝟱% 𝗼𝗳𝗳 and uncover one of history’s greatest mysteries in @bethesda's Indiana Jones and the Great Circle - now streaming for those who have Steam Advanced Access on #GeForceNOW. ,0.5113,POSITIVE,0.9986,0,"['#RTXON', '#GeForceNOW']"
2024-12-13T19:00:06.000Z,A fierce battle from the cloud. Who's winning this battle? #GeForceGreats,0.5042,POSITIVE,0.9985,0,['#GeForceGreats']
2024-12-13T17:00:28.000Z,"Your mission, should you choose to accept it. Stream the action from GeForce NOW and join gamers around the world for epic GeForce LAN Missions to receive awesome in-game rewards!More info  https://nvda.ws/3ZVrQSf",0.5083,POSITIVE,0.9895,0,[]
2024-12-13T01:27:24.000Z,Welcome to #GeForceGreats! This is your opportunity to celebrate & debate the greats of gaming in the cloud and win big! Stay tuned for posts over the next few weeks.Here's your first chance: Comment #GeForceGreats Like this postLearn more: https://nvda.ws/4ghuU20,0.5158,POSITIVE,0.8728,0,"['#GeForceGreats', '#GeForceGreats']"
