Date Posted,Source,Headline,Preview,Link,PTR Headline Sentiment,Flair Headline Outlook,Flair Headline Score,PTR Preview Sentiment,Flair Preview Outlook,Flair Preview Score
11/20/2024,Sky News,Spain floods: 'Abandoned' town of Paiporta finally getting back on its feet,https://www.broadbandtvnews.com/2024/11/20/24-hour-news-channel-actualidad-360-launches-in-spain/,Residents of Paiporta want a full inquiry into why the response to this disaster seemed to be so sluggish.,0.504,NEGATIVE,0.976,0.514,POSITIVE,0.655
11/15/2024,England Football,Report: Spain 0-0 England MU21s,https://www.bbc.com/sport/tennis/articles/c0k82g8lzn0o,England men's under-21s played out a goalless draw with Spain amid tricky conditions in Cadiz. A string of saves from James Beadle and a...,0.508,NEGATIVE,0.949,0.506,POSITIVE,0.909
11/18/2024,Sky News,Two British men killed in Spain after car crashes into suspected drug trafficking boat in dual carriageway pile-up,https://www.independent.co.uk/sport/tennis/davis-cup-live-score-rafael-nadal-spain-netherlands-alcaraz-b2649681.html,"The men, aged 49 and 57, died after the collision at around 9.30pm on Saturday and a third man was seriously injured.",0.507,NEGATIVE,0.963,0.505,POSITIVE,0.746
11/18/2024,Davis Cup,Preview: Netherlands v Spain,https://apnews.com/article/spain-migrants-foreign-workers-europe-ce2ac68649bc1cb0603f1e810885e0cf,What's at stake? Netherlands and Spain open the 2024 Davis Cup Final 8 schedule in Malaga in what is one of the most eagerly anticipated...,0.5,NEGATIVE,0.623,0.508,POSITIVE,0.909
11/20/2024,Goal.com,"'Marc Casado is an animal, barbaric' - Barcelona ace leaves Spain team-mates in awe",https://www.aljazeera.com/sports/2024/11/20/retiring-rafael-nadals-career-ends-as-spain-is-ousted-at-davis-cup,Marc Casado made his debut for Spain in the recent international break and left his national team-mates awestruck by his quality during his...,0.502,NEGATIVE,0.657,0.506,NEGATIVE,0.8
11/20/2024,Our World in Data,Spain and Portugal both get 40% of their electricity from solar and wind,https://www.bbc.co.uk/sport/football/live/cgl48zje7kyt,European neighbors Portugal and Spain are currently neck-and-neck in the race to roll out solar and wind power.,0.507,POSITIVE,0.754,0.511,POSITIVE,0.922
11/20/2024,London Evening Standard,Vamos Rafael Nadal! It’s time to go for Spain's brave warrior,https://www.rugby-league.com/article/63286/england-wheelchair-squads-announced-to-play-france-&-spain,'Shy and funny' tennis great bows out as sport's ultimate competitor.,0.51,POSITIVE,1.0,0.511,POSITIVE,0.518
11/20/2024,The National,Spain to legalise residency of hundreds of thousands of migrants,https://www.france24.com/en/live-news/20241120-spain-s-mata-joins-owners-group-of-new-san-diego-mls-team,"About 300,000 migrants living in Spain illegally are set to be granted residency and work permits, Elma Saiz, the country's Migration...",0.495,NEGATIVE,0.799,0.55,POSITIVE,0.772
11/20/2024,Euro Weekly News,Bomb cyclones headed for Spain – rough weekend ahead,https://news.sky.com/video/spain-floods-inside-hellish-valencia-underground-car-park-13257371,"In the coming days, Spain will face the effects of two potential bombogenesis also known as a 'bomb cyclones', according to the state...",0.508,NEGATIVE,0.956,0.512,NEGATIVE,0.818
11/20/2024,Sourcing Journal,TJX Set To Open First Stores In Spain In 2026,https://news.sky.com/story/spain-floods-abandoned-town-of-paiporta-finally-getting-back-on-its-feet-13257004,"TJX CEO Ernie Herrman talked long term potential for TK Maxx in Spain, as well as potential tariff impact.",0.521,POSITIVE,0.984,0.513,NEGATIVE,0.62
11/18/2024,Sky News,"Police in Sussex offer £10,000 reward for information linked to father and son missing in Spain since 2019",https://www.englandfootball.com/articles/2024/Nov/15/england-mu21s-spain-live-report-20241511,"Father and son Daniel and Liam Poole were last seen travelling in Malaga, Spain, in 2019. Since 2022, the force has been treating the case...",0.506,NEGATIVE,0.696,0.511,POSITIVE,0.676
11/20/2024,Foreign Policy in Focus,Spain Is Being Flooded by Devastating Storms — The Climate Crisis Is to Blame,https://news.sky.com/story/two-british-men-killed-in-spain-after-car-crashes-into-suspected-drug-trafficking-boat-in-dual-carriageway-pile-up-13256280,"The impacts of our ongoing climate crisis can sometimes be difficult to grasp. Gradual changes in average temperatures, shifts in ocean...",0.498,NEGATIVE,0.953,0.513,NEGATIVE,0.925
11/20/2024,Thoroughbred Daily News,Group 1 Winner Al Wukair On The Move To Spain,https://www.daviscup.com/en/news/334903.aspx,"Group 1 winner and G1 2000 Guineas third Al Wukair (Ire) will stand at Yeguada La Serreta in Spain, the stud announced on X on Wednesday.",0.555,POSITIVE,0.992,0.518,POSITIVE,0.933
11/20/2024,Reuters,Spain's deputy PM Ribera deflects blame over floods to climate change,https://www.goal.com/en-gb/lists/marc-casado-animal-barbaric-barcelona-ace-leaves-spain-team-mates-in-awe/blt2e1783982d0de126,"Spain's Deputy Prime Minister Teresa Ribera, who is vying for a top European Commission job, on Wednesday defended the state's handling of...",0.497,POSITIVE,0.508,0.504,POSITIVE,0.591
11/15/2024,Sky News,At least 10 dead after fire rips through retirement home in Spain,https://ourworldindata.org/data-insights/spain-and-portugal-both-get-40-of-their-electricity-from-solar-and-wind,"At least 10 people have been killed after a fire broke out at a retirement home in northern Spain in the early hours of this morning,...",0.5,NEGATIVE,1.0,0.509,POSITIVE,0.531
11/20/2024,France 24,Rafael Nadal retires from tennis after Spain's Davis Cup defeat,https://www.standard.co.uk/sport/tennis/rafael-nadal-spain-tennis-retirement-brave-warrior-b1195248.html,"Tennis legend Rafael Nadal retired from tennis as Spain lost to the Netherlands in the Davis Cup quarter-finals. The 38-year-old, a 22-time...",0.5,NEGATIVE,0.94,0.507,POSITIVE,0.707
11/20/2024,Los Angeles Times,"Spain to grant residency, work permits to thousands of migrants in the country illegally",https://www.thenationalnews.com/news/europe/2024/11/20/spain-to-legalise-residency-of-hundreds-of-thousands-of-migrants/,"MADRID — Spain will grant residency and work permits each year for the next three years to about 300,000 migrants who are in the country...",0.501,NEGATIVE,0.888,0.514,NEGATIVE,0.825
11/15/2024,BBC,Spain 2-1 Denmark: European champions win to secure top spot in Nations League group,https://euroweeklynews.com/2024/11/20/bomb-cyclones-headed-for-spain-rough-weekend-ahead/,Ayoze Perez scores one goal and assists another as Spain secure top spot in their Nations League group with victory at Denmark.,0.544,POSITIVE,0.998,0.51,NEGATIVE,0.984
11/20/2024,Anadolu Ajansı,Spain’s devastating floods cost financial sector over $20B,https://sourcingjournal.com/topics/retail/tjx-ernie-herrman-potential-tk-maxx-spain-tariff-impact-off-pricer-1234724610/,Bank of Spain estimates 0.2 percentage point decline in Spanish GDP after floods in Q4 - Anadolu Ajansı.,0.532,NEGATIVE,0.951,0.508,POSITIVE,0.599
11/16/2024,The Guardian,England and Spain draw as respect shines through on path to progress,https://news.sky.com/story/police-in-sussex-offer-10-000-reward-for-information-linked-to-father-and-son-missing-in-spain-since-2019-13256195,"International stars of tomorrow, including under-21 debutant Jobe Bellingham, swap shirts and stories in a goalless friendly between Spain...",0.504,POSITIVE,1.0,0.513,NEGATIVE,0.908
11/19/2024,Euractiv,Spain’s Vox urges Weber’s EPP to torpedo Spanish Commissioner pick Ribera,https://fpif.org/spain-is-being-flooded-by-devastating-storms-the-climate-crisis-is-to-blame/,"A formation of Spanish 'ultra' far-right forces has asked EPP Chair Manfred Weber to vote against the commissioner candidate Teresa Ribera,...",0.499,NEGATIVE,0.911,0.499,NEGATIVE,0.949
11/19/2024,UEFA.com,Spain-Switzerland | UEFA Nations League 2025,https://www.thoroughbreddailynews.com/group-1-winner-al-wukair-on-the-move-to-spain/,"Spain vs Switzerland: all the latest UEFA Nations League 2025 League phase match information including stats, form, history, and more.",0.5,POSITIVE,0.966,0.537,POSITIVE,0.985
11/20/2024,Africanews,Spain’s left-wing government stands out on migration policy in the EU,https://www.reuters.com/world/europe/spains-deputy-pm-ribera-deflects-blame-over-floods-climate-change-2024-11-20/,"""Spain needs 250000 to 300000 foreign workers annually to maintain its standard of living,"" said Elma Saiz, Minister of Inclusion and...",0.507,POSITIVE,0.99,0.513,NEGATIVE,0.632
11/20/2024,Goal.com,Jenni Hermoso left out of Spain squad after release of Netflix documentary on Luis Rubiales World Cup kiss scandal as head coach points to 'team spirit',https://news.sky.com/story/at-least-10-dead-after-fire-rips-through-retirement-home-in-spain-13254512,"Jenni Hermoso, along with Irene Paredes, has been left out of the Spain squad as head coach Montserrat Tome wants to build ""team spirit"".",0.514,POSITIVE,0.792,0.512,NEGATIVE,0.999
11/20/2024,The Guardian,‘We close the circle’: Rafa Nadal makes emotional exit after Davis Cup defeat,https://www.france24.com/en/europe/20241119-tennis-rafael-nadal-retirement-davis-cup-spain,Rafael Nadal says he has 'closed the circle' on his time in tennis as his storied career came to an end at the Davis Cup in Málaga.,0.499,POSITIVE,0.96,0.508,NEGATIVE,0.91
11/18/2024,BBC,Man charged over death of Nikki Robinson in Spain - inquest,https://www.latimes.com/world-nation/story/2024-11-20/spain-to-grant-residency-work-permits-to-hundreds-of-thousands-of-migrants-in-the-country-illegally,"A man has been charged with murder over the fatal stabbing of a British man in Spain, an inquest has heard. Nikki Robinson, from Hucknall in...",0.499,POSITIVE,0.579,0.51,NEGATIVE,0.997
11/20/2024,GB News,Masked gunman shoots British expat in Spain as he returned home with partner,https://www.bbc.co.uk/sport/football/live/c9ql15el4n1t,Two local police officers used their own hands to plug the bullet wounds and stop him from bleeding to death.,0.508,NEGATIVE,0.775,0.511,POSITIVE,0.789
11/20/2024,AP News,An emotional Rafael Nadal retires at the Davis Cup after he loses and Spain is eliminated,https://www.aa.com.tr/en/europe/spain-s-devastating-floods-cost-financial-sector-over-20b/3399298,"MALAGA, Spain (AP) — Rafael Nadal bit his lower lip and his reddened eyes welled with tears as he stood alongside his Davis Cup teammates...",0.499,NEGATIVE,0.994,0.523,NEGATIVE,0.966
11/20/2024,Kidscreen,Morgana and Digitoonz Spain team up to build a YugiBao universe,https://www.theguardian.com/football/2024/nov/15/england-and-spain-draw-as-respect-shines-through-on-path-to-progress,"Madrid-based Morgana Studios and Digitoonz Spain have agreed to co-own and co-develop the YugiBao brand, working towards a multi-platform...",0.507,POSITIVE,1.0,0.509,POSITIVE,0.941
11/18/2024,BBC,Rafael Nadal focused on Spain success in Davis Cup farewell,https://www.euractiv.com/section/politics/news/spains-vox-urges-webers-epp-to-torpedo-spanish-commissioner-pick-ribera/,Retiring superstar Rafael Nadal says he will not be distracted by emotion as Spain look to win the Davis Cup in the final tournament of his...,0.502,NEGATIVE,0.758,0.508,NEGATIVE,0.839
10/30/2024,World Meteorological Organization WMO,Devastating rainfall hits Spain in yet another flood-related disaster,https://www.uefa.com/uefanationsleague/match/2040181--spain-vs-switzerland/,"The Valencia region was worst affected, with many places receiving more than 300 l/m². On 29/30 October, a weather station in Chiva received...",0.506,NEGATIVE,0.985,0.51,POSITIVE,0.688
11/14/2024,Sky News,Spain flooding: New weather warnings issued - as country counts flooding cost,https://www.africanews.com/2024/11/20/spains-left-wing-government-stands-out-on-migration-policy-in-the-eu/,The latest warnings for parts of southwestern Spain come just two weeks after flash flooding in the country killed more than 200 people.,0.546,NEGATIVE,0.992,0.508,NEGATIVE,0.993
11/14/2024,BBC,Valencia floods: Spain clings to fragments of hope in time of disaster,https://www.goal.com/en/lists/jenni-hermoso-spain-squad-netflix-documentary-luis-rubiales-world-cup-kiss-scandal-head-coach-team-spirit/bltc3b9f44c4293a98f,Floods and torrential rain have not gone away and residents hail stories of heroism as the clean-up continues.,0.511,NEGATIVE,0.924,0.511,POSITIVE,0.904
11/18/2024,ATP Tour,Team Spain feel 'fortunate' to be by Nadal's side as he bids farewell,https://www.theguardian.com/sport/2024/nov/20/rafa-nadal-tennis-emotional-exit-davis-cup-defeat-spain-netherlands,Team Spain discuss the legacy that Rafael Nadal has left on the sport ahead of the Davis Cup Final 8.,0.505,NEGATIVE,0.75,0.505,NEGATIVE,0.993
11/19/2024,Daily Express,Spain shooting: British man shot twice in popular tourist hotspot,https://www.bbc.co.uk/news/articles/cx2ydlplpdno,A British man has been seriously injured after being shot by a masked gunman in Spain as he arrived home with his partner.,0.502,NEGATIVE,0.716,0.523,POSITIVE,0.788
11/6/2024,BBC,Spain's king and queen pelted with mud in flood-hit Valencia,https://www.gbnews.com/news/world/british-expat-shot-masked-gunman-spain-santiago-de-la-ribera,Spain's king and queen pelted with mud in flood-hit Valencia ... The king and queen of Spain have been pelted with mud and other objects by angry...,0.499,NEGATIVE,0.999,0.516,NEGATIVE,0.84
11/13/2024,BBC,Spain braces for torrential rain as new weather system reaches Med coast,https://apnews.com/article/rafael-nadal-davis-cup-retirement-spain-netherlands-540a85d63be118e74aa29cacee927e04,"Two weeks after flash floods devastated eastern Spain, several areas are on alert again.",0.548,POSITIVE,0.853,0.503,POSITIVE,0.851
11/13/2024,BBC,Spain braces for torrential rain as new weather system reaches Med coast,https://kidscreen.com/2024/11/20/morgana-and-digitoonz-spain-team-up-to-build-a-yugibao-universe/,"Two weeks after flash floods devastated eastern Spain, several areas are on alert again.",0.548,POSITIVE,0.853,0.509,POSITIVE,0.959
11/20/2024,Irvine Times,Man jailed after smuggling cannabis in suitcase for cousin at Prestwick Airport,https://www.bbc.com/sport/tennis/articles/clyre31428wo,A DALMELLINGTON man has been jailed after smuggling cannabis through Prestwick Airport after feeling pressured during a holiday.,0.502,NEGATIVE,0.948,0.506,POSITIVE,0.946
11/6/2024,BBC,Fresh Spain floods sweep away dozens of cars near Girona,https://wmo.int/media/news/devastating-rainfall-hits-spain-yet-another-flood-related-disaster,"New floods have hit the region of Girona in north-eastern Spain, sweeping away around 30 cars in the town of Cadaqués, according to Spanish media reports.",0.499,POSITIVE,0.654,0.508,NEGATIVE,0.98
11/20/2024,Deadline,"Historical-Thriller ‘Kristallnacht’, Starring Clive Owen, Pre-Sells To Germany, Italy, Spain & More Out Of AFM",https://news.sky.com/story/spain-flooding-new-weather-warnings-issued-as-country-counts-flooding-cost-13254084,Filming is due to get underway early next year on the thriller based on the 1938 massacre in Germany.,0.505,NEGATIVE,0.886,0.54,NEGATIVE,0.995
11/17/2024,Al Jazeera,Spain’s Jorge Martin wins 2024 MotoGP World Championship in Barcelona,https://www.bbc.com/news/articles/c3vl11511gvo,Jorge Martin finishes third in the season finale to become the first independent rider world champion of the MotoGP era.,0.515,POSITIVE,0.999,0.519,POSITIVE,0.792
11/20/2024,Reuters,No fairytale ending as Nadal's career ends in defeat,https://www.atptour.com/en/news/spain-nadal-davis-cup-2024-monday,"MALAGA, Spain, Nov 19 (Reuters) - Rafa Nadal could not conjure the fairytale ending his career deserved as the Spanish 22-times Grand Slam...",0.499,NEGATIVE,0.999,0.512,POSITIVE,0.742
11/13/2024,BBC,Spain floods: Family's grief after 'life turned to dust' following Valencia tragedy,https://www.express.co.uk/news/world/1978185/spain-shooting-british-man-shot-tourist,"Brothers Izan, 5, and Rubén, 3, were dragged from their father's arms in Valencia's deadly floods last month.",0.509,NEGATIVE,0.936,0.523,NEGATIVE,0.983
11/6/2024,BBC,Spain floods: Accusations fly over who is to blame for disaster,https://www.bbc.com/news/articles/c5ypgjg2jrpo,"A week after flash floods hit eastern Spain, recriminations are flying over who was to blame for the country's worst natural disaster in living memory.",0.5,NEGATIVE,0.995,0.519,NEGATIVE,0.503
11/13/2024,BBC,Spain floods: Málaga evacuates thousands as more flood alerts issued,https://www.bbc.com/news/articles/c1e73xd60evo,Thousands of people have been evacuated from their homes in the Costa del Sol region of southern Spain as extreme rain and flooding drenches...,0.493,NEGATIVE,0.938,0.519,POSITIVE,0.888
11/13/2024,Financial Times,The long lunch blamed for Spain’s flood alert failure,https://www.bbc.com/news/articles/c1e73xd60evo,The devastating floods that killed more than 220 people in Spain have delivered a stark warning on how official blunders can cause the failure of disaster...,0.519,NEGATIVE,0.994,0.519,POSITIVE,0.888
11/19/2024,Belfast Live,easyJet announces new flight route to Spain from Belfast International Airport,https://www.irvinetimes.com/news/24706197.man-smuggled-cannabis-spain-prestwick-airport/,It is set to take off for the first time next April.,0.551,POSITIVE,0.966,0.513,NEGATIVE,0.912
11/19/2024,London Evening Standard,What time is Nadal playing at the Davis Cup today?,https://www.bbc.com/news/articles/crk4zlkdgk8o,Rafael Nadal could bow out from the world of professional tennis this evening as Spain take on the Netherlands in the Davis Cup.,0.54,NEGATIVE,0.718,0.519,POSITIVE,0.906
11/13/2024,Euractiv,Spain will propose redirecting unused EU recovery funds to flood-hit Valencia,https://deadline.com/2024/11/kristallnacht-clive-owen-movie-sells-germany-italy-spain-afm-1236182218/,The Spanish government will propose to the European Commission to amend the post-COVID reconstruction plan to redirect unused EU funds to...,0.503,NEGATIVE,0.93,0.504,NEGATIVE,0.536
11/15/2024,The Guardian,Valencia’s president admits mistakes in flood response but will not resign,https://www.aljazeera.com/sports/2024/11/17/jorge-martin-of-spain-wins-2024-motogp-championship-in-barcelona,"Carlos Mazón resists calls to step down, saying floods that killed 216 in his area were unprecedented and 'apocalyptic'",0.506,NEGATIVE,0.928,0.508,POSITIVE,0.973
11/13/2024,Le Monde.fr,Spain goes on red alert for further torrential rain two weeks after deadly floods,https://www.reuters.com/sports/tennis/nadal-beaten-davis-cup-farewell-by-netherlands-van-de-zandschulp-2024-11-19/,"Spain's national weather agency put parts of the eastern Valencia region under the highest alert level for rain on Wednesday, November 13,...",0.511,POSITIVE,0.564,0.506,NEGATIVE,0.766
11/14/2024,Al Jazeera,‘I feel anger’: Spain braces for more storms after deadly flash floods,https://www.bbc.com/news/articles/cyv7n95472go,"Valencia and Madrid, Spain – When flash floods swept through Valencia, priceless family mementoes were destroyed as waters engulfed Marilo...",0.5,POSITIVE,0.933,0.519,POSITIVE,0.798
11/13/2024,The Guardian,Schools closed and people evacuated as torrential rain returns in Spain,https://www.bbc.com/news/articles/cp8xy03zk44o,Large parts of east and south under alerts as schools are shut and riverside neighbourhoods evacuated in Andalucía,0.494,NEGATIVE,0.962,0.519,POSITIVE,0.949
11/19/2024,BirdGuides,Bearded Vulture shot in Spain,https://www.bbc.com/news/articles/c80lxd9kne0o,"A man has been arrested following the illegal killing of a Bearded Vulture in Spain. The bird, named 'Lopezosa', was a chick hatched in 2021...",0.5,NEGATIVE,0.993,0.519,POSITIVE,0.898
11/19/2024,ArchDaily,The Impact of Co-Living in Spain: 5 Projects with Multigenerational Shared Spaces,https://www.ft.com/content/ca1096fd-05d3-43ff-8fb1-abbca2b91997,The residential phenomenon of co-living extends to form a community life where socialization constitutes one of its fundamental precepts.,0.515,POSITIVE,1.0,0.506,POSITIVE,0.874
11/20/2024,The Independent,Rafael Nadal bids emotional farewell to tennis after Davis Cup defeat: ‘It has been a privilege’,https://www.belfastlive.co.uk/news/belfast-news/easyjet-announces-new-flight-route-30403407,The 38-year-old bowed out from the sport after Spain's Davis Cup loss to the Netherlands in Malaga.,0.5,POSITIVE,0.931,0.552,POSITIVE,0.655
11/18/2024,beIN SPORTS,Holders Spain strike late to beat Switzerland in Nations League,https://www.standard.co.uk/sport/tennis/what-time-nadal-playing-davis-cup-2024-spain-vs-netherlands-today-b1194631.html,Bryan Zaragoza won and converted a late penalty to help Euro 2024 winners Spain beat Switzerland 3-2 in a Nations League dead rubber on...,0.506,POSITIVE,0.909,0.522,NEGATIVE,0.852
11/19/2024,London Evening Standard,How to watch Rafael Nadal at Davis Cup: TV channel and live stream for Netherlands vs Spain today,https://www.euractiv.com/section/politics/news/spain-will-propose-redirecting-unused-eu-recovery-funds-to-flood-hit-valencia/,Quarter-final tie against the Netherlands could prove to be the end of Nadal's career.,0.516,POSITIVE,0.996,0.51,NEGATIVE,0.899
11/20/2024,Perishable News,Almería Consolidates its Position as the Main Producer of Poinsettia in Spain,https://www.theguardian.com/world/2024/nov/15/valencias-president-carlos-mazon-admits-mistakes-in-flood-response-but-will-not-resign,Christmas preparations are coming sooner and sooner each year. The production and marketing companies are following their usual course and...,0.523,NEGATIVE,0.626,0.516,NEGATIVE,0.944
11/6/2024,BBC,Spain's PM orders thousands more troops and police to flood-hit Valencia,https://www.lemonde.fr/en/climate/article/2024/11/13/spain-prepares-for-further-torrential-rain-two-weeks-after-deadly-floods_6732659_96.html,More than 200 killed in Valencia floods as torrential rain hits another Spain region. The federal government in Madrid is also facing criticism...,0.505,POSITIVE,0.576,0.506,NEGATIVE,0.938
